month	ct_avg_Tdx收盘价	人均持股
2016-08	12.43	1201	
2016-09	10.98	3830	
2016-12	10.27	4544	
2017-02	10	4794	
2017-03	10.08	4947	
2017-06	9.31	5330	
2017-09	8.62	25462	
2017-12	7.68	27049	
2018-03	7.43	28164	
2018-06	6.73	29326	
2018-09	6.31	30076	
2018-12	6.15	31018	
2019-03	7.19	33020	
2019-06	7.27	36825	
2019-09	6.79	72383	
2019-12	7.13	74735	
2020-03	6.24	74369	
2020-04	5.92	76493	
2020-06	5.9	73332	
2020-07	6.22	76093	
2020-09	6.4	76870	
2020-10	6.23	80427	
2020-11	6.07	78750	
2020-12	5.73	84496	
2021-01	5.46	87322	
2021-02	5.74	91017	
2021-03	6.26	94130	
2021-05	7.35	107104	
2021-06	7.47	110805	
2021-07	6.87	108795	
2021-08	6.62	105519	
2021-09	6.18	91068	
2021-10	6.15	98639	
2021-11	6.2	96114	
2021-12	5.91	89820	
2022-03	6.78	113915	
2022-06	6.67	122382	
2022-09	7.43	135611	
2022-12	7.32	132567	
2023-03	7.09	120217	
2023-06	7.42	126609	
2023-09	7.09	133777	
2023-12	6.57	121820	
2024-03	7.7	145847	
2024-06	7.53	134856	
2024-09	7.76	150330	
