month	ct_avg_Tdx收盘价	人均持股
2000-06	14.63	942	
2000-12	14.56	1025	
2001-12	13.83	16756	
2002-06	12.41	11148	
2002-09	11.81	10280	
2002-12	8.67	10348	
2003-03	8.77	9776	
2003-06	8.67	7499	
2003-09	7.07	7218	
2003-12	6.29	6742	
2004-03	8.7	7170	
2004-06	7.34	5052	
2004-09	4	7842	
2004-12	3.83	7604	
2005-03	3.67	7369	
2005-06	2.86	7442	
2005-09	2.72	7087	
2005-12	2.25	7346	
2006-03	2.35	7251	
2006-06	3.52	7527	
2006-09	3.52	7783	
2006-12	3.75	8250	
2007-03	8.41	7501	
2007-06	13.5	6741	
2007-09	15.25	6379	
2008-03	9.98	4227	
2008-06	7.02	4699	
2008-09	3.47	4717	
2008-12	3.25	4599	
2009-03	4.24	5622	
2009-06	5.97	7956	
2009-09	6.47	8202	
2009-12	7.64	7298	
2010-03	7.62	7003	
2010-06	5.46	7089	
2010-09	6.48	7328	
2010-12	6.74	8093	
2011-03	7.73	16446	
2011-09	8.06	10978	
2011-12	5.8	12156	
2012-06	8.83	12305	
2012-09	9.81	16067	
2012-12	9.76	16942	
2013-03	11.65	19588	
2013-06	9.43	18946	
2013-09	8.69	18759	
2013-12	8.27	19223	
2014-03	8.34	18441	
2014-06	7.79	19294	
2014-09	12.16	29625	
2014-12	15.87	33213	
2015-03	18.15	17762	
2015-06	23.22	20329	
2015-09	10.07	16829	
2015-12	13.03	18444	
2016-03	12.15	32797	
2016-12	14.55	28451	
2017-03	15.53	31353	
2017-06	12.6	30583	
2017-07	13.23	28960	
2017-08	14.1	26855	
2017-09	14.49	30431.5	
2017-10	13.96	29910	
2017-12	13.24	32429	
2018-01	14.47	34784.5	
2018-03	14.53	36498.5	
2018-04	15.59	35749	
2018-05	16.1	37972	
2018-06	10.7	53911	
2018-07	9.63	53918	
2018-08	8.79	53939	
2018-09	7.98	52797.25	
2018-10	7.76	52418.67	
2018-11	8.45	52813.67	
2018-12	9.23	49659.5	
2019-01	10.05	49399.5	
2019-02	10.88	48750.5	
2019-03	10.84	42392.25	
2019-04	10.53	43467.67	
2019-05	9.69	43990.67	
2019-06	12.94	36879	
2019-07	13.95	38744	
2019-08	15.39	29969.33	
2019-09	15.59	29505.5	
2019-10	13.32	29114.33	
2019-11	12.04	30543.5	
2019-12	12.9	30214	
2020-01	13.79	26958	
2020-02	13.13	28672.67	
2020-03	13.75	26148.67	
2020-04	16.19	31247.33	
2020-05	16.07	31712	
2020-06	15.36	28328.33	
2020-07	17.31	28546.33	
2020-08	16.97	23303.33	
2020-09	14.45	23973.67	
2020-12	8.89	23398.5	
2021-01	8.16	23422	
2021-02	8.79	34898.5	
2021-03	9.12	35452	
2021-04	9.1	37325.33	
2021-05	10.47	42150.33	
2021-06	10.16	44850.67	
2021-07	9.69	44021.67	
2021-08	8.83	41054.33	
2021-09	9.11	41268.67	
2021-10	9.15	44949.5	
2021-11	9.31	47326	
2021-12	8.93	41816.33	
2022-01	8.77	41404.33	
2022-02	8.89	41640.67	
2022-03	9.42	53619	
2022-06	10.13	55163	
2022-08	11.59	73106	
2022-09	12.43	84908	
2022-12	11.47	45775	
2023-03	12.75	52541	
2023-06	12.12	50137	
2023-09	14.45	79902	
2023-12	14.83	83098	
2024-03	16.43	85775	
2024-06	17.12	69974	
2024-09	16.38	51663	
