month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-03	20.48	12.49	0.16	-2.23	2.22	31.17	
2009-04	21.63	13.19	0.23	12.2	2.3	50.26	
2009-05	20.65	12.6	0.17	11.5	2.06	47.12	
2009-06	20.93	12.77	0.19	16.32	2.01	52.64	
2009-07	24.17	15.8	0.38	50.27	2.6	85.17	
2009-08	23.63	15.89	0.34	56.12	2.5	84.48	
2009-09	24.21	16.3	0.38	61.2	2.48	85.8	
2009-10	26.72	17.99	0.52	73.44	2.7	95.03	
2009-11	27.51	18.53	0.56	72.53	2.68	95.58	
2009-12	25.67	17.29	0.46	50.61	2.33	74.07	
2010-01	24.15	16.26	0.38	25.76	2.04	50.98	
2010-02	22.68	15.27	0.3	-7.74	1.79	21.31	
2010-03	22.97	15.47	0.32	-19.8	1.75	8.54	
2010-04	22.67	15.27	0.3	-18.24	1.65	2.38	
2010-05	18.53	12.53	0.06	-54.09	1.13	-41.25	
2010-06	17.96	12.18	0.03	-64.33	1.03	-57.33	
2010-07	20.35	13.96	0.16	-52.59	1.28	-43.95	
2010-08	21.67	16.24	0.23	-11.93	1.59	6.7	
2010-09	10.89	18.76	-0.38	-82.89	1.91	30.83	
2010-10	13.86	23.82	-0.21	-81.08	2.57	55.02	
2010-11	14.38	24.71	-0.18	-82.79	2.58	68.51	
2010-12	14.45	24.83	-0.18	-77.52	2.48	83.89	
2011-01	13.51	23.22	-0.23	-87.19	2.15	69.55	
2011-02	14.34	24.65	-0.19	-68.63	2.25	78.39	
2011-03	15.27	26.25	-0.13	-41.19	2.34	90.68	
2011-04	16.22	27.88	-0.08	-12.03	2.44	93.99	
2011-05	14.31	24.6	-0.19	-42.01	1.95	61.14	
2011-06	14.59	25.02	-0.18	-38.48	1.91	51.28	
2011-07	13.8	27.17	-0.23	-26.45	2.07	80.78	
2011-08	10.96	24.89	-0.38	-85.99	1.74	45.3	
2011-09	9.99	22.7	-0.44	-88.99	1.44	-9.48	
2011-10	9.58	21.74	-0.46	-96.43	1.29	-35.1	
2011-11	9.28	21.09	-0.48	-93.71	1.17	-43.06	
2011-12	7.66	17.39	-0.57	-98.42	0.76	-75.93	
2012-01	8.38	19.03	-0.53	-84.29	0.89	-73.51	
2012-02	9.22	20.94	-0.48	-62.72	1.04	-52.46	
2012-03	9.5	21.59	-0.46	-47.77	1.07	-30.76	
2012-04	9.75	22.15	-0.45	-33.72	1.08	-15.55	
2012-05	10.29	23.37	-0.42	-5.8	1.15	19.81	
2012-06	10.53	23.87	-0.4	12.41	1.15	41.87	
2012-07	9.68	21.98	-0.45	-7.31	0.95	15.79	
2012-08	9.11	21.17	-0.48	-28.11	0.84	-9.36	
2012-09	8.38	19.53	-0.52	-60.04	0.67	-51.74	
2012-10	8.68	20.23	-0.5	-53.08	0.7	-47.12	
2012-11	8.24	19.2	-0.53	-65.67	0.59	-62.3	
2012-12	8.82	20.55	-0.5	-49.19	0.68	-45.02	
2013-01	9.05	21.1	-0.48	-29.14	0.7	-18.3	
2013-02	9.64	22.33	-0.45	5.08	0.77	14.52	
2013-03	8.52	19.85	-0.51	-41.41	0.55	-32.65	
2013-04	7.88	18.37	-0.55	-75.25	0.41	-72.42	
2013-05	7.33	17.08	-0.58	-87.77	0.3	-87.18	
2013-06	6.27	14.61	-0.64	-97.95	0.1	-97.63	
2013-07	5.22	12.32	-0.7	-97.83	-0.08	-96.31	
2013-08	5.3	12.85	-0.7	-88.6	-0.05	-84.94	
2013-09	5.82	14.11	-0.67	-72.32	0.03	-69.88	
2013-10	5.71	13.83	-0.67	-71.78	0	-68.5	
2013-11	5.63	13.65	-0.68	-70.54	-0.02	-67.6	
2013-12	5.62	13.6	-0.68	-60.06	-0.03	-58.97	
2014-01	5.12	12.4	-0.71	-87.5	-0.12	-83.84	
2014-02	5.11	12.38	-0.71	-85.04	-0.13	-84.43	
2014-03	4.93	11.93	-0.72	-93.07	-0.17	-92.47	
2014-04	4.89	11.85	-0.72	-87.76	-0.18	-86.99	
2014-05	4.57	11.06	-0.74	-95.62	-0.24	-94.91	
2014-06	4.46	10.81	-0.74	-97.99	-0.26	-97.36	
2014-07	4.51	10.91	-0.74	-87.54	-0.26	-86.84	
2014-08	4.72	11.7	-0.73	-61.03	-0.21	-52.93	
2014-09	4.83	12.08	-0.72	-38.52	-0.19	-24.06	
2014-10	4.82	12.05	-0.72	-22.37	-0.2	-8.08	
2014-11	5.07	12.67	-0.7	7.32	-0.17	19.11	
