month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-12	1.02	38.1	
2022-01	1.08	69.22	
2022-02	1.11	75.39	
2022-03	1.04	49.38	
2022-04	1.08	63.11	
2022-05	1.03	31.63	
2022-06	1.01	0.17	
2022-07	0.99	-17.43	
2022-08	0.92	-56.56	
2022-09	0.92	-61.9	
2022-10	0.83	-84.54	
2022-11	0.86	-79.99	
2022-12	0.92	-59.5	
2023-01	0.98	-26.28	
2023-02	0.94	-29.42	
2023-03	0.97	-1.94	
2023-04	1.04	24.91	
2023-05	1.1	55.14	
2023-06	1.05	54.24	
2023-07	1.03	51.96	
2023-08	1.06	69.37	
2023-09	1.07	73.12	
2023-10	1.05	69.75	
2023-11	0.97	-1.87	
2023-12	0.93	-39.5	
2024-01	0.96	-41.19	
2024-02	1.03	-4.21	
2024-03	1.03	13.14	
2024-04	1.02	19.38	
2024-05	1.07	48.26	
2024-06	1.05	48.17	
2024-07	1.11	68.87	
2024-08	1.11	70.86	
2024-09	1.08	58.65	
2024-10	1.24	90.82	
2024-11	1.19	86.27	
2024-12	1.25	95.7	
2025-01	1.24	86.31	
2025-02	1.22	78.57	
