month	ct_avg_Tdx收盘价	人均持股
2017-05	19.12	1013	
2017-06	20.34	1802	
2017-09	23.28	1859	
2017-12	40.42	1480	
2018-02	31.08	1940	
2018-03	38.25	2080	
2018-04	39.36	2459	
2018-05	37.83	8008	
2018-09	39.99	7709	
2018-10	30.26	7015	
2018-12	33.08	8136	
2019-01	29.48	8467	
2019-02	35.43	10059	
2019-03	49.48	10567	
2019-06	46.66	10182	
2019-09	103.18	8191	
2019-12	148.66	6041	
2020-03	155.85	5199	
2020-06	190.51	5127	
2020-09	182.1	10356	
2020-12	224.12	18751	
2021-03	261.35	17620	
2021-06	289.47	14330	
2021-09	241.31	11081	
2021-12	301.91	18770	
2022-03	218.43	13356	
2022-06	165.4	6604	
2022-09	86	7988	
2022-12	82.15	8006	
2023-03	86.63	8370	
2023-06	98.69	12050	
2023-09	93.33	14128	
2023-12	107.44	16507	
2024-03	96.56	14751	
2024-06	101.1	17153	
2024-09	87.77	12098	
