month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-01	0.26	-0.35	
2016-02	0.25	-0.36	
2016-03	0.26	-0.33	
2016-04	0.28	-0.26	
2016-05	0.26	-0.3	
2016-06	0.26	-0.3	
2016-07	0.28	-0.22	
2016-08	0.29	-0.19	
2016-09	0.29	-0.19	
2016-10	0.31	-0.11	
2016-11	0.33	-0.06	
2016-12	0.32	-0.09	
2017-01	0.32	-0.09	
2017-02	0.33	-0.06	
2017-03	0.34	-0.03	
2017-04	0.37	0.06	
2017-05	0.39	0.11	
2017-06	0.43	0.23	
2017-07	0.43	0.19	
2017-08	0.43	0.19	
2017-09	0.47	0.31	
2017-10	0.46	0.28	
2017-11	0.5	0.39	
2017-12	0.5	0.39	
2018-01	0.54	0.5	
2018-02	0.57	0.58	
2018-03	0.5	0.39	
2018-04	0.46	0.28	
2018-05	0.46	0.28	
2018-06	0.46	0.28	
2018-07	0.42	0.17	
2018-08	0.42	0.17	
2018-09	0.44	0.22	
2018-10	0.47	0.31	
2018-11	0.46	0.28	
2018-12	0.44	0.22	
2019-01	0.44	0.22	
2019-02	0.47	0.31	
2019-03	0.47	0.31	
2019-04	0.47	0.31	
2019-05	0.43	0.16	
2019-06	0.46	0.24	
2019-07	0.47	0.27	
2019-08	0.45	0.22	
2019-09	0.47	0.27	
2019-10	0.45	0.22	
2019-11	0.43	0.16	
2019-12	0.43	0.16	
2020-01	0.44	0.19	
2020-02	0.4	0.08	
2020-03	0.39	0.05	
2020-04	0.38	0.03	
2020-05	0.39	0.05	
2020-06	0.4	0.08	
2020-07	0.42	0.14	
2020-08	0.41	0.11	
2020-09	0.43	0.16	
2020-10	0.44	0.19	
2020-11	0.47	0.27	
2020-12	0.49	0.32	
2021-01	0.48	0.3	
2021-02	0.46	0.24	
2021-03	0.49	0.32	
2021-04	0.52	0.41	
2021-05	0.53	0.39	
2021-06	0.53	0.39	
2021-07	0.52	0.37	
2021-08	0.52	0.37	
2021-09	0.65	0.71	
2021-10	0.64	0.64	
2021-11	0.57	0.46	
2021-12	0.64	0.64	
2022-01	0.67	0.68	
2022-02	0.74	0.85	
2022-03	0.78	0.9	
2022-04	0.88	1.15	
2022-05	0.92	1.19	
2022-06	0.96	1.23	
2022-07	0.94	1.19	
2022-08	0.93	1.11	
2022-09	1	1.22	
2022-10	0.97	1.11	
2022-11	0.93	1.02	
2022-12	0.9	0.91	
2023-01	0.9	0.88	
2023-02	0.88	0.83	
2023-03	0.9	0.84	
2023-04	0.9	0.84	
2023-05	0.96	0.92	
2023-06	0.94	0.84	
2023-07	0.98	0.92	
2023-08	0.96	0.85	
2023-09	1.05	1.02	
2023-10	1.06	1	
2023-11	1.06	0.96	
2023-12	1.07	0.98	
2024-01	1.18	1.15	
2024-02	1.33	1.38	
2024-03	1.32	1.32	
2024-04	1.38	1.34	
2024-05	1.42	1.37	
2024-06	1.51	1.48	
2024-07	1.52	1.45	
2024-08	1.44	1.29	
2024-09	1.43	1.2	
2024-10	1.5	1.27	
2024-11	1.46	1.18	
2024-12	1.54	1.26	
2025-01	1.45	1.1	
