month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-04	1.45	-0.33	
2022-05	1.32	-0.39	
2022-06	1.46	-0.33	
2022-07	1.42	-0.35	
2022-08	1.45	-0.33	
2022-09	1.26	-0.42	
2022-10	1.38	-0.36	
2022-11	1.58	-0.27	
2022-12	1.45	-0.33	
2023-01	1.64	-0.24	
2023-02	1.72	-0.21	
2023-03	1.84	-0.15	
2023-04	2.15	-0.01	
2023-05	1.64	-0.24	
2023-06	1.9	-0.12	
2023-07	1.77	-0.18	
2023-08	1.65	-0.23	
2023-09	1.4	-0.34	
2023-10	1.33	-0.36	
2023-11	1.39	-0.33	
2023-12	1.36	-0.34	
2024-01	1.18	-0.42	
2024-02	0.92	-0.54	
2024-03	1.05	-0.47	
2024-04	0.9	-0.54	
2024-05	0.88	-0.55	
2024-06	0.76	-0.61	
2024-07	0.7	-0.64	
2024-08	0.7	-0.63	
2024-09	0.81	-0.57	
2024-10	1.24	-0.34	
2024-11	1.23	-0.34	
2024-12	1.17	-0.36	
2025-01	0.95	-0.48	
