month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-08	18.74	3.63	1.15	78.88	1.79	78.84	
2006-09	20.43	3.96	1.31	84.82	1.98	85.2	
2006-10	23.86	4.63	1.65	94.19	2.38	94.64	
2006-11	23.84	4.62	1.61	90.18	2.3	89.98	
2006-12	28.97	5.62	2.1	99.32	2.88	99.32	
2007-01	34.3	6.75	2.56	97.55	3.47	98.04	
2007-02	69.9	13.56	5.81	99.05	7.32	99.05	
2007-03	71.69	13.91	5.58	93.91	6.9	93.87	
2007-04	93.91	18.26	6.99	97.84	8.46	97.32	
2007-05	95.99	18.65	6.59	90.58	7.84	90.08	
2007-06	125.58	24.52	8.08	99.2	9.43	99.06	
2007-07	139.19	27.1	8.19	97.19	9.38	97.04	
2007-08	184.97	35.96	9.93	97.44	11.15	97.44	
2007-09	233.44	45.38	11.15	99.11	12.35	99.11	
2007-10	263.84	51.05	11.12	95.01	12.09	94.3	
2007-11	216.13	42.02	8.06	75.49	8.75	74.84	
2007-12	228.92	44.5	7.78	78.39	8.37	77.86	
2008-01	251.01	48.48	7.81	83.25	8.29	82.14	
2008-02	204.39	39.74	5.71	51.49	6.08	49.29	
2008-03	148.24	28.82	3.65	6.55	3.89	5.27	
2008-04	114.83	22.28	2.48	-25.89	2.65	-27.59	
2008-05	117.38	22.82	2.45	-32.63	2.61	-33.88	
2008-06	83.31	16.35	1.39	-61.07	1.53	-62.73	
2008-07	80.02	15.77	1.25	-67.26	1.38	-68.67	
2008-08	66	12.96	0.83	-87.42	0.92	-89.03	
2008-09	48.85	9.59	0.34	-91.45	0.4	-92.11	
2008-10	38.31	7.52	0.04	-93.39	0.09	-93.8	
2008-11	37.53	7.37	0.01	-87.23	0.06	-87.77	
2008-12	41.65	8.18	0.11	-77.68	0.17	-78.07	
2009-01	42.48	8.34	0.12	-73.21	0.18	-73.1	
2009-02	51.78	10.17	0.35	-45.4	0.42	-45.49	
2009-03	51.39	10.09	0.33	-35.83	0.39	-36	
2009-04	65.51	12.87	0.67	2.55	0.74	2.76	
2009-05	62.31	12.23	0.57	7.88	0.63	8.38	
2009-06	63.99	12.65	0.59	21.88	0.66	26.34	
2009-07	73.91	14.75	0.8	46.54	0.91	49.22	
2009-08	82.53	16.46	0.98	54.85	1.09	55.65	
2009-09	74.08	14.78	0.75	51.79	0.84	52.23	
2009-10	73.48	14.66	0.71	46.09	0.8	47.49	
2009-11	80.1	15.98	0.83	62.42	0.93	62.42	
2009-12	78.34	15.63	0.77	53.96	0.85	53.84	
2010-01	76.2	15.2	0.69	38.39	0.77	38.53	
2010-02	70.3	14.03	0.54	-5.12	0.61	0.36	
2010-03	70.5	14.07	0.52	-14.01	0.59	-7.96	
2010-04	67.33	13.43	0.44	-32.31	0.5	-29.42	
2010-05	65.42	13.05	0.38	-50.28	0.44	-47.95	
2010-06	61.9	12.35	0.29	-67.15	0.34	-65.65	
2010-07	56.96	11.47	0.18	-76.95	0.23	-75.37	
2010-08	59.75	12.11	0.22	-72.36	0.29	-69.32	
2010-09	59.48	12.03	0.2	-71.52	0.27	-69.5	
2010-10	64.33	13.02	0.29	-41.41	0.35	-34.38	
2010-11	65.35	13.22	0.29	-19.16	0.36	-12.46	
2010-12	62.84	12.72	0.23	-35.02	0.29	-28.03	
2011-01	70.35	14.24	0.36	24.2	0.43	29.24	
2011-02	77.12	15.87	0.47	46.43	0.57	56.78	
2011-03	81.98	16.54	0.54	61.52	0.61	67.78	
2011-04	76.69	15.52	0.43	57.33	0.49	66.21	
2011-05	68.28	13.83	0.26	34.91	0.31	33.55	
2011-06	70.34	14.23	0.28	31.79	0.33	24.83	
2011-07	61.4	15.53	0.11	25.85	0.44	62.54	
2011-08	41.48	13.53	-0.26	-55.44	0.24	12.97	
2011-09	34.55	11.27	-0.38	-72.53	0.02	-45.15	
2011-10	33.23	10.84	-0.41	-82.76	-0.03	-58.59	
2011-11	32.98	10.76	-0.42	-89.77	-0.04	-66.36	
2011-12	27.57	9	-0.52	-99.27	-0.2	-88.39	
2012-01	26.78	8.74	-0.53	-91.19	-0.23	-87.56	
2012-02	28.67	9.35	-0.5	-76.92	-0.19	-76.34	
2012-03	34.88	11.38	-0.39	-50	-0.02	-45.09	
2012-04	34.42	11.23	-0.41	-37.6	-0.04	-35.92	
2012-05	34.2	11.12	-0.41	-20.88	-0.06	-19.08	
2012-06	25.7	9.91	-0.56	-58.93	-0.17	-54.47	
2012-07	22.5	9.63	-0.62	-79.18	-0.2	-66.88	
2012-08	20.39	8.73	-0.65	-92.97	-0.28	-79.74	
2012-09	20.23	8.66	-0.66	-87.37	-0.29	-79.15	
2012-10	20.06	8.59	-0.66	-90.38	-0.3	-83.14	
2012-11	19.53	8.36	-0.67	-95.41	-0.32	-86.57	
2012-12	20.35	8.72	-0.66	-76.83	-0.29	-70.49	
2013-01	23.42	10.03	-0.6	-33.48	-0.19	-13.17	
2013-02	23.67	10.14	-0.6	-12.98	-0.19	9.88	
2013-03	21.8	9.34	-0.63	-20.2	-0.26	0.64	
2013-04	19.1	8.18	-0.68	-55.56	-0.35	-52.03	
2013-05	19.1	8.18	-0.68	-61.77	-0.36	-59.74	
2013-06	18.04	7.73	-0.7	-73.11	-0.4	-71.27	
2013-07	16.2	6.94	-0.73	-89.17	-0.46	-89.25	
2013-08	17.22	7.38	-0.71	-80.4	-0.43	-80.28	
2013-09	19.05	8.16	-0.68	-51.17	-0.37	-51.46	
2013-10	17.86	7.65	-0.7	-62	-0.41	-62	
2013-11	18.68	8	-0.69	-54.42	-0.39	-53.95	
2013-12	21.77	9.33	-0.64	11.2	-0.29	16.6	
2014-01	21.87	9.37	-0.64	29.51	-0.29	38.26	
2014-02	22.65	9.71	-0.63	47.94	-0.27	55.69	
2014-03	19.21	8.23	-0.68	4.42	-0.39	12.33	
2014-04	19.34	8.29	-0.68	-9.06	-0.39	-5.02	
2014-05	19.4	8.31	-0.68	-16.16	-0.39	-13.26	
2014-06	19.79	8.48	-0.68	-0.67	-0.38	0.85	
2014-07	22.22	9.52	-0.64	54.04	-0.31	54.31	
2014-08	23.55	10.09	-0.62	78.91	-0.27	79.12	
2014-09	30.52	13.08	-0.5	92.94	-0.06	92.94	
2014-10	40.38	17.32	-0.34	97.22	0.24	97.17	
2014-11	36.39	15.64	-0.41	85.62	0.11	85.67	
2014-12	37.94	16.31	-0.39	86.26	0.14	86.61	
2015-01	36.63	15.74	-0.41	74.42	0.09	74.64	
