month	ct_avg_Tdx收盘价	人均持股
1998-12	8.36	1524	
1999-12	13.42	6116	
2000-12	25.27	13558	
2001-12	9.54	2794	
2002-06	9.5	3312	
2002-09	7.69	3996	
2002-12	6.6	4127	
2003-03	7.25	4383	
2003-06	9	4971	
2003-09	8.19	5155	
2003-12	7.62	4668	
2004-03	9.9	3211	
2004-06	8.65	3212	
2004-09	9	3797	
2004-12	8.87	3511	
2005-03	7.42	3633	
2005-06	4.97	3459	
2005-09	5.07	3649	
2005-12	6.14	4677	
2006-03	6.64	6162	
2006-06	9.65	6945	
2006-09	10.08	7196	
2006-12	8.03	5534	
2007-03	11	6601	
2007-06	14.01	7260	
2007-09	15.83	6056	
2007-12	15.1	6155	
2008-03	11.87	6054	
2008-06	6.91	6004	
2008-09	5.08	6142	
2008-12	4.75	6107	
2009-03	6.07	8625	
2009-06	7.08	8737	
2009-09	9.03	10218	
2009-12	10.07	10429	
2010-03	11.21	9456	
2010-06	9.1	8636	
2010-09	10.34	8512	
2010-12	11.57	8831	
2011-03	11.47	8675	
2011-06	9.09	8334	
2011-09	8.79	8613	
2011-12	7.54	8763	
2012-03	8.07	9192	
2012-06	5.42	13578	
2012-09	4.48	13540	
2012-12	4	13852	
2013-03	4.62	14161	
2013-06	4.8	14366	
2013-09	5.11	14901	
2013-12	5.06	15039	
2014-03	5.66	15152	
2014-06	5.61	16682	
2014-09	7.21	17742	
2014-12	7.5	18796	
2015-03	8.44	18104	
2015-06	12.54	16281	
2015-09	7.8	16523	
2015-12	9.8	19227	
2016-03	8.04	20622	
2016-06	9.1	21170	
2016-09	12.75	23913	
2016-12	11.22	21215	
2017-02	12.24	24020	
2017-03	13.15	26311	
2017-06	11.41	24244	
2017-09	15.08	26063	
2017-12	15.41	30094	
2018-03	17.12	28359	
2018-06	8.96	31858	
2018-09	10.43	35218	
2018-12	9.45	37092	
2019-03	12.1	36455	
2019-06	14.13	37060.5	
2019-09	26.98	23051	
2019-12	22.64	18324	
2020-03	30.13	22887	
2020-06	28.45	18886	
2020-09	23.68	12599	
2020-12	27.71	17170	
2021-03	24.08	15356	
2021-06	22.64	15711	
2021-09	22.75	14810	
2021-12	23.09	15932	
2022-03	17.54	15069	
2022-06	16.6	15409	
2022-09	14.59	15712	
2022-12	14.95	17129	
2023-03	18.37	20377	
2023-06	14.8	18000	
2023-09	15.25	20237	
2023-12	17.57	22466	
2024-03	17.72	23492	
2024-06	20.49	26389	
2024-09	17.55	24680	
