month	ct_avg_Tdx收盘价	人均持股
1998-12	9.71	5605	
1999-12	10.18	2697	
2000-12	9.86	1700	
2001-12	8.37	1983	
2002-06	9.11	2332	
2002-09	9.78	2462	
2002-12	9.26	2556	
2003-03	10.29	3042	
2003-06	10.47	3616	
2003-09	10.99	4911	
2003-12	11.73	7791	
2004-03	11.54	10079	
2004-06	11.38	12243	
2004-09	12.85	14803	
2004-12	15.02	18841	
2005-03	16.48	21040	
2005-06	16.08	23916	
2005-09	16.03	23385	
2005-12	13.72	23282	
2006-03	11.89	21705	
2006-06	14	19056	
2006-09	13.61	22075	
2006-12	17.98	27551	
2007-03	24.96	18900	
2007-06	39.65	18813	
2007-09	40.25	13128	
2007-12	35.93	12078	
2008-03	26.25	11178	
2008-06	18.48	11054	
2008-09	16.36	12412	
2008-12	11.6	11847	
2009-03	13.52	11135	
2009-06	14.86	10049	
2009-09	14.05	8576	
2009-12	16	8469	
2010-03	18.49	6509	
2010-06	12.9	6084	
2010-09	13	6463	
2010-12	12.39	6414	
2011-03	14.43	7563	
2011-06	12.75	8285	
2011-09	12.52	8772	
2011-12	12.4	9319	
2012-01	12.46	9376	
2012-03	13.18	9580	
2012-06	12.64	9787	
2012-09	11.8	10052	
2012-12	11.8	10501	
2013-03	13.33	11489	
2013-06	12.53	11766	
2013-09	15.71	11250	
2013-12	14.78	11801	
2014-03	12.72	11761	
2014-06	12.89	11990	
2014-09	14.52	12901	
2014-12	19.03	14372	
2015-03	23.1	18422	
2015-06	33.58	15103	
2015-09	27.43	19789	
2015-12	30.11	21346	
2016-03	28.91	23106	
2016-06	26.73	20445	
2016-09	27.47	24210	
2016-12	26.7	22727	
2017-02	27.66	24342	
2017-03	28.53	26130	
2017-06	37.59	27384	
2017-09	39.42	30222	
2017-12	43.6	31589	
2018-03	49.79	35456	
2018-06	56.83	34651	
2018-09	54.81	33054	
2018-12	50.54	33061	
2019-03	58.04	31257	
2019-06	75.54	25906	
2019-09	82.52	16892	
2019-12	77.79	14879	
2020-03	66.1	11027	
2020-06	72.84	10592	
2020-09	73.04	8090	
2020-12	75.69	8087	
2021-03	59.6	3652	
2021-06	49.62	3451.5	
2021-09	44.18	3775	
2021-12	45.41	4291	
2022-03	51.39	5772	
2022-06	49.94	5727	
2022-09	58.6	7675	
2022-12	58.17	6677	
2023-03	56.68	11271	
2023-06	46.46	10136	
2023-09	38.58	8406	
2023-12	33.28	8532	
2024-03	36.02	8918	
2024-06	33.4	9056	
2024-09	32.31	9363	
