month	ct_avg_Tdx收盘价	股东人数
1998-12	9.71	80282	
1999-12	10.18	166856	
2000-12	9.86	283107	
2001-12	8.37	258313	
2002-06	9.11	219676	
2002-09	9.78	208238	
2002-12	9.26	200576	
2003-03	10.29	168511	
2003-06	10.47	142514	
2003-09	10.99	106330	
2003-12	11.73	88095	
2004-03	11.54	72177	
2004-06	11.38	61826	
2004-09	12.85	51134	
2004-12	15.02	40177	
2005-03	16.48	35977	
2005-06	16.08	31651	
2005-09	16.03	32369	
2005-12	13.72	32512	
2006-03	11.89	41502	
2006-06	14	47271	
2006-09	13.61	40806	
2006-12	17.98	32695	
2007-03	24.96	52757	
2007-06	39.65	53002	
2007-09	40.25	75952	
2007-12	35.93	82560	
2008-03	26.25	97825	
2008-06	18.48	98917	
2008-09	16.36	88095	
2008-12	11.6	92297	
2009-03	13.52	98198	
2009-06	14.86	108813	
2009-09	14.05	127505	
2009-12	16	129111	
2010-03	18.49	167985	
2010-06	12.9	179740	
2010-09	13	169202	
2010-12	12.39	170472	
2011-03	14.43	144590	
2011-06	12.75	131988	
2011-09	12.52	124649	
2011-12	12.4	117336	
2012-01	12.46	116631	
2012-03	13.18	114138	
2012-06	12.64	111725	
2012-09	11.8	108778	
2012-12	11.8	104130	
2013-03	13.33	95176	
2013-06	12.53	92932	
2013-09	15.71	97200	
2013-12	14.78	92663	
2014-03	12.72	92971	
2014-06	12.89	91196	
2014-09	14.52	84761	
2014-12	19.03	76082	
2015-03	23.1	59356	
2015-06	33.58	72403	
2015-09	27.43	55258	
2015-12	30.11	51227	
2016-03	28.91	47325	
2016-06	26.73	53484	
2016-09	27.47	45167	
2016-12	26.7	48114	
2017-02	27.66	44921	
2017-03	28.53	41848	
2017-06	37.59	39931	
2017-09	39.42	36182	
2017-12	43.6	34616	
2018-03	49.79	30840	
2018-06	56.83	31557	
2018-09	54.81	33082	
2018-12	50.54	33075	
2019-03	58.04	34983	
2019-06	75.54	42209	
2019-09	82.52	64735	
2019-12	77.79	73489	
2020-03	66.1	99164	
2020-06	72.84	103237	
2020-09	73.04	135163	
2020-12	75.69	135220	
2021-03	59.6	299405	
2021-06	49.62	318582	
2021-09	44.18	289634	
2021-12	45.41	254814	
2022-03	51.39	189452	
2022-06	49.94	190921	
2022-09	58.6	142469	
2022-12	58.17	163775	
2023-03	56.68	170961	
2023-06	46.46	190108	
2023-09	38.58	229241	
2023-12	33.28	225858	
2024-03	36.02	216065	
2024-06	33.4	212779	
2024-09	32.31	205798	
