month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2000-03	10.04	-55.72	
2000-04	10.18	-50	
2000-05	9.94	-64.53	
2000-06	10.43	-35.16	
2000-07	10.67	-15.99	
2000-08	10.72	1.79	
2000-09	9.87	-42.73	
2000-10	9.79	-59.82	
2000-11	10.03	-48.95	
2000-12	9.86	-63.56	
2001-01	10.06	-52.23	
2001-02	10.17	-22.57	
2001-03	10.6	29.91	
2001-04	10.41	30.1	
2001-05	10.34	23.84	
2001-06	10.29	10.33	
2001-07	9.86	-39.33	
2001-08	9.11	-74.92	
2001-09	9.03	-81.12	
2001-10	8.29	-94.39	
2001-11	8.35	-90.38	
2001-12	8.37	-84.23	
2002-01	8.1	-92.9	
2002-02	8.53	-69.11	
2002-03	8.96	-39.5	
2002-04	9	-17.13	
2002-05	8.82	-17.91	
2002-06	9.11	-5.12	
2002-07	9.9	44.49	
2002-08	9.84	59.21	
2002-09	9.78	63.04	
2002-10	9.56	57.39	
2002-11	9.5	47.28	
2002-12	9.26	4.5	
2003-01	9.25	-10.27	
2003-02	9.73	39.35	
2003-03	10.29	67.73	
2003-04	10.69	81.29	
2003-05	10.48	83.57	
2003-06	10.47	78.93	
2003-07	11.31	95.77	
2003-08	11.38	89.33	
2003-09	10.99	72	
2003-10	10.78	48.91	
2003-11	11.09	66.88	
2003-12	11.73	84.5	
2004-01	10.57	40.73	
2004-02	10.31	3.29	
2004-03	11.54	30.12	
2004-04	12.29	81.05	
2004-05	11.73	72.1	
2004-06	11.38	56.16	
2004-07	11.98	65.75	
2004-08	12.32	87.99	
2004-09	12.85	86.08	
2004-10	14.44	98.49	
2004-11	15.56	97.24	
2004-12	15.02	82.3	
2005-01	15.6	92.01	
2005-02	15.97	95.4	
2005-03	16.48	96.43	
2005-04	16.93	91.92	
2005-05	15.64	65.55	
2005-06	16.08	57.87	
2005-07	16.58	80.99	
2005-08	16.73	80.16	
2005-09	16.03	39	
2005-10	14.79	-3.57	
2005-11	14.29	-33.2	
2005-12	13.72	-54.14	
2006-01	15.77	-33.75	
2006-02	16.02	-21.43	
2006-03	11.89	-80.36	
2006-04	11.85	-83.26	
2006-05	13.04	-67.06	
2006-06	14	-40.43	
2006-07	14.21	-19.69	
2006-08	13.36	-40.41	
2006-09	13.61	-24.28	
2006-10	14.24	3.99	
2006-11	16.37	46.96	
2006-12	17.98	69.98	
2007-01	24.05	89.82	
2007-02	26.56	93.81	
2007-03	24.96	85.67	
2007-04	29.62	95.49	
2007-05	33.23	97.32	
2007-06	39.65	96.83	
2007-07	37.93	88.88	
2007-08	40.14	94.84	
2007-09	40.25	88.35	
2007-10	36.52	57.94	
2007-11	32.83	22.89	
2007-12	35.93	28.93	
2008-01	37.03	45.33	
2008-02	32.27	-9.76	
2008-03	26.25	-40.8	
2008-04	22.72	-62.42	
2008-05	22.47	-72.19	
2008-06	18.48	-88.11	
2008-07	16.17	-87	
2008-08	17.29	-78.19	
2008-09	16.36	-87.12	
2008-10	13.72	-96.47	
2008-11	11.42	-93.93	
2008-12	11.6	-88.94	
2009-01	12.45	-74.7	
2009-02	13.76	-57.28	
2009-03	13.52	-52.03	
2009-04	14.15	-21.73	
2009-05	14.22	-8.88	
2009-06	14.86	9.44	
2009-07	16.73	37.46	
2009-08	15.51	31.85	
2009-09	14.05	0.93	
2009-10	14.21	-6.25	
2009-11	15.52	34.01	
2009-12	16	50.62	
2010-01	18.71	70.67	
2010-02	18.56	76.84	
2010-03	18.49	79.15	
2010-04	18.22	80.32	
2010-05	13.55	9.78	
2010-06	12.9	-25.45	
2010-07	12.26	-43.1	
2010-08	13.16	-43.47	
2010-09	13	-48.17	
2010-10	13.92	-37.72	
2010-11	13.46	-40.38	
2010-12	12.39	-68.28	
2011-01	13.25	-55.27	
2011-02	14.29	-8.22	
2011-03	14.43	16.11	
2011-04	14.74	32.38	
2011-05	13.99	22.58	
2011-06	12.75	-24.33	
2011-07	13.43	-18.37	
2011-08	12.85	-42.63	
2011-09	12.52	-61.78	
2011-10	12.62	-63	
2011-11	12.98	-42.98	
2011-12	12.4	-72.12	
2012-01	12.46	-80.18	
2012-02	12.98	-45	
2012-03	13.18	-8.77	
2012-04	13.11	-1.37	
2012-05	13.22	24.84	
2012-06	12.64	-26.93	
2012-07	12.52	-51.71	
2012-08	12.34	-57.57	
2012-09	11.8	-81.96	
2012-10	11.77	-81.94	
2012-11	11.13	-96.71	
2012-12	11.8	-71.98	
2013-01	12.67	-24.15	
2013-02	13.32	12.02	
2013-03	13.33	29.89	
2013-04	12.62	19.5	
2013-05	13.24	46.71	
2013-06	12.53	31.09	
2013-07	12.7	17.7	
2013-08	13.52	48.7	
