month	ct_avg_Tdx收盘价	股东人数
1994-12	3.25	10292	
1995-12	3.88	12424	
1996-12	6.31	18993	
1997-12	11.51	22513	
1998-12	15.63	8429	
1999-12	9.34	8216	
2000-12	14.15	8209	
2001-12	10.71	32520	
2002-03	9.86	31991	
2002-06	10	32518	
2002-09	9.93	32053	
2002-12	8.65	30711	
2003-03	9.21	31466	
2003-06	7.93	29147	
2003-09	6.55	28183	
2003-12	5.67	27879	
2004-03	6.84	27789	
2004-06	6.84	24867	
2004-09	6.28	23351	
2004-12	6.35	23290	
2005-03	5.38	25127	
2005-06	4.15	25357	
2005-09	4.48	24653	
2005-12	4.14	24761	
2006-03	5.11	23438	
2006-06	4.84	30600	
2006-09	3.74	34746	
2006-12	3.65	32744	
2007-03	6.04	29229	
2007-06	7.72	41551	
2007-09	8.2	41203	
2008-03	14.65	23590	
2008-06	8.28	32834	
2008-09	7.1	31197	
2008-12	5.72	39301	
2009-03	7.65	34049	
2009-06	9.22	33324	
2009-09	9.7	22886	
2009-12	11.4	22458	
2010-03	10.29	24744	
2010-06	12.3	19438	
2010-09	13.67	20091	
2010-12	12.78	21007	
2011-03	14.16	18367	
2011-06	12.96	17005	
2011-09	10.91	18328	
2012-03	12.34	20100	
2012-06	10.37	20388	
2012-09	8.94	20930	
2012-12	8.89	22393	
2013-03	10.87	24981	
2013-06	9.02	23248	
2013-09	10.42	23298	
2013-12	12.57	22913	
2014-03	12.14	24714	
2014-06	11.65	22445	
2014-09	13.3	16936	
2014-12	12.63	21059	
2015-03	17.75	15148	
2015-06	22.6	19708	
2015-09	11.42	22726	
2015-12	15.27	25706	
2016-03	11.18	23463	
2016-06	12.13	24919	
2016-09	10.76	24177	
2016-12	13.81	18111	
2017-02	14.32	19770	
2017-03	14.11	19724	
2017-06	13.97	37619	
2017-09	13.76	34804	
2017-12	16.08	31124	
2018-03	11.99	32283	
2018-05	13.01	29882	
2018-06	11.73	29095	
2018-09	13.88	29379	
2018-12	10.5	39984	
2019-03	11.79	43160	
2019-06	10.31	43886	
2019-08	9.13	43023	
2019-09	10.92	43456	
2019-12	10.37	40694	
2020-03	9.25	39967	
2020-05	9.6	34526	
2020-06	10.46	29814	
2020-09	12.22	24495	
2020-12	13.78	21687	
2021-02	16.46	23065	
2021-03	16.14	19845	
2021-06	16.78	18847	
2021-09	20.15	39246	
2021-10	17.57	41381	
2021-12	18.83	32776	
2022-03	17.11	28675	
2022-06	18.56	22522	
2022-09	19.37	21429	
2022-12	16.94	23915	
2023-03	19.15	18304	
2023-06	19	18812	
2023-09	17.33	19996	
2023-12	15.94	21539	
2024-03	19.13	18265	
2024-06	20.47	17055	
2024-09	18.23	20642	
