month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2011-09	11.81	-83.33	
2011-10	12.55	-72.54	
2011-11	12.22	-72.36	
2011-12	10.7	-92.94	
2012-01	10.36	-90.18	
2012-02	11.03	-77.35	
2012-03	12.51	-35.27	
2012-04	13.16	-9.49	
2012-05	13.75	19.4	
2012-06	13.53	33.84	
2012-07	13.11	24.74	
2012-08	11.51	-7.88	
2012-09	11.72	-36.52	
2012-10	12.34	-16.86	
2012-11	11.26	-50.49	
2012-12	12.29	-37.2	
2013-01	13.93	30.09	
2013-02	15.04	60.71	
2013-03	13.93	59.01	
2013-04	13.37	52.53	
2013-05	13.94	56.37	
2013-06	11.99	25.26	
2013-07	10.76	-30.67	
2013-08	10.94	-45.94	
2013-09	9.7	-61.32	
2013-10	9.43	-71.13	
2013-11	8.91	-82.69	
2013-12	8.84	-90.06	
2014-01	8.13	-97.36	
2014-02	8.28	-88.11	
2014-03	7.8	-96.56	
2014-04	8	-84.31	
2014-05	8.22	-65.89	
2014-06	7.92	-80.67	
2014-07	8.29	-63.74	
2014-08	9.1	2.55	
2014-09	9.22	27.81	
2014-10	9.98	46.03	
2014-11	14.02	68.25	
2014-12	26.64	90.88	
2015-01	25.61	85.71	
2015-02	24.17	81.44	
2015-03	25.6	82.14	
2015-04	33.4	97.28	
2015-05	32.68	89.42	
2015-06	32.31	85.97	
2015-07	22.71	35.79	
2015-08	20.76	11.78	
2015-09	16.27	-24.78	
2015-10	18.3	-25.16	
2015-11	23.97	-3.02	
2015-12	23.7	-3.07	
2016-01	18.03	-41.7	
2016-02	16.58	-64.23	
2016-03	17.4	-63.04	
2016-04	18.77	-53.04	
2016-05	16.19	-78.66	
2016-06	16.39	-79.24	
2016-07	17.62	-55.87	
2016-08	17.31	-49.88	
2016-09	16.49	-74.87	
2016-10	16.62	-77.23	
2016-11	17.46	-32.79	
2016-12	16.39	-56.82	
2017-01	15.94	-86.51	
2017-02	15.97	-82.54	
2017-03	15.75	-89.64	
2017-04	15.13	-98.31	
2017-05	14.78	-93.04	
2017-06	15.11	-80.48	
2017-07	15.12	-75.55	
2017-08	15.25	-62.81	
2017-09	15.67	-22.83	
2017-10	15.28	-30.62	
2017-11	15.03	-59.33	
2017-12	14.43	-73.68	
2018-01	14.22	-82.27	
2018-02	13.46	-89.88	
2018-03	12.75	-97.16	
2018-04	12.38	-95.19	
2018-05	12.59	-84.54	
2018-06	11.36	-97.01	
2018-07	10.81	-92.65	
2018-08	10.74	-88.2	
2018-09	9.48	-98.07	
2018-10	8.9	-94.2	
2018-11	10.24	-70.94	
2018-12	9.47	-78.39	
2019-01	9.5	-82.59	
2019-02	11.51	-40.42	
2019-03	13.51	20.88	
2019-04	13.26	38.35	
2019-05	11.12	14.46	
2019-06	10.87	-9.35	
2019-07	11.46	22.56	
2019-08	10.74	-17.21	
2019-09	11.76	15.13	
2019-10	11.5	17.26	
2019-11	11.31	-3.02	
2019-12	12.13	34.66	
2020-01	13.23	80.08	
2020-02	12.03	56.43	
2020-03	11.85	50.04	
2020-04	11.06	-15.22	
2020-05	11.06	-31.79	
2020-06	12.01	-24.24	
2020-07	24.89	90.22	
2020-08	22.63	85.42	
2020-09	22.47	80.23	
2020-10	21.09	70.2	
2020-11	18.83	50.85	
2020-12	18.3	33.7	
2021-01	17.74	12.41	
2021-02	15.87	-15.71	
2021-03	16.98	-15.14	
2021-04	15.81	-38.05	
2021-05	15.73	-43.95	
2021-06	17.17	-22.92	
2021-07	16	-44.6	
2021-08	15.66	-64.57	
2021-09	16.45	-31.88	
2021-10	15.72	-63.06	
2021-11	14.84	-86.73	
2021-12	14.98	-86.8	
2022-01	14.5	-96.43	
2022-02	13.9	-96.82	
2022-03	12.7	-99.23	
2022-04	12.1	-96.33	
2022-05	11.28	-94.22	
2022-06	15.55	-46.56	
2022-07	15.14	-16.62	
2022-08	15.32	1.32	
2022-09	14.69	6.68	
2022-10	13.61	-34.21	
2022-11	15.32	8.36	
2022-12	15.48	40.95	
2023-01	15.64	48.16	
2023-02	15.66	62.23	
2023-03	15.31	53.07	
2023-04	15.46	59.07	
2023-05	16.36	78.26	
2023-06	16.01	79.69	
2023-07	16.74	95.11	
2023-08	17.98	93.09	
2023-09	16.93	74.33	
2023-10	16.3	48.27	
2023-11	16.73	56.78	
2023-12	15.59	4.17	
2024-01	15	-32.1	
2024-02	16.26	-11.67	
2024-03	16.71	27.85	
2024-04	15.85	-10.22	
2024-05	16.34	13.08	
2024-06	15.57	-43.09	
2024-07	14.38	-74.11	
2024-08	14.69	-81.57	
2024-09	15.05	-79.65	
2024-10	17.76	-0.79	
2024-11	18.75	37.93	
2024-12	19.48	81.49	
2025-01	17.19	68.7	
2025-02	17.58	66.78	
