month	ct_avg_Tdx收盘价	人均持股
2009-09	23.22	2309	
2009-12	24.05	3977	
2010-03	27.05	3482	
2010-06	16.03	3516	
2010-09	15.01	7573	
2010-12	15.3	8231	
2011-03	15.61	8440	
2011-06	13.67	8532	
2011-09	11.81	8474	
2011-12	10.7	8710	
2012-03	12.51	9609	
2012-06	13.53	10303	
2012-09	11.72	33520	
2012-12	12.29	34906	
2013-03	13.93	34340	
2013-06	11.99	32211	
2013-09	9.7	27039	
2013-12	8.84	25848	
2014-03	7.8	26676	
2014-06	7.92	27939	
2014-09	9.22	30779	
2014-12	26.64	24189	
2015-03	25.6	26914	
2015-06	32.31	30645	
2015-09	16.27	34844	
2015-12	23.7	35131	
2016-03	17.4	28625	
2016-06	16.39	32844	
2016-09	16.49	2897485	
2016-12	16.39	3115437	
2017-03	15.75	3200404	
2017-06	15.11	3274832	
2017-09	15.67	3321174	
2017-12	14.43	3520444	
2018-03	12.75	3686329	
2018-06	11.36	3765181	
2018-09	9.48	3826570	
2018-12	9.47	3805885	
2019-03	13.51	3826570	
2019-06	10.87	3805885	
2019-09	11.76	3847480	
2019-12	12.13	3826570	
2020-03	11.85	3847480	
2020-06	12.01	3847480	
2020-09	22.47	4000505	
2020-12	18.3	4069877	
2021-03	16.98	4069877	
2021-06	17.17	4093540	
2021-09	16.45	4093540	
2021-12	14.98	4166206	
2022-03	12.7	4191005	
2022-06	15.55	4241499	
2022-09	14.69	4293224	
2022-12	15.48	4346227	
2023-03	15.31	4346227	
2023-06	16.01	4400555	
2023-09	16.93	4428231	
2024-03	16.71	4428231	
2024-09	15.05	4484642	
