month	ct_avg_Tdx收盘价	股东人数
2009-09	23.22	147587	
2009-12	24.05	130765	
2010-03	27.05	149328	
2010-06	16.03	147904	
2010-09	15.01	144334	
2010-12	15.3	132796	
2011-03	15.61	129503	
2011-06	13.67	128105	
2011-09	11.81	128979	
2011-12	10.7	125483	
2012-03	12.51	113749	
2012-06	13.53	106083	
2012-09	11.72	101968	
2012-12	12.29	97921	
2013-03	13.93	99535	
2013-06	11.99	106112	
2013-09	9.7	126409	
2013-12	8.84	132236	
2014-03	7.8	128129	
2014-06	7.92	122339	
2014-09	9.22	111049	
2014-12	26.64	141301	
2015-03	25.6	126997	
2015-06	32.31	111535	
2015-09	16.27	98094	
2015-12	23.7	97293	
2016-03	17.4	119408	
2016-06	16.39	104069	
2016-09	16.49	243	
2016-12	16.39	226	
2017-03	15.75	220	
2017-06	15.11	215	
2017-09	15.67	212	
2017-12	14.43	200	
2018-03	12.75	191	
2018-06	11.36	187	
2018-09	9.48	184	
2018-12	9.47	185	
2019-03	13.51	184	
2019-06	10.87	185	
2019-09	11.76	183	
2019-12	12.13	184	
2020-03	11.85	183	
2020-06	12.01	183	
2020-09	22.47	176	
2020-12	18.3	173	
2021-03	16.98	173	
2021-06	17.17	172	
2021-09	16.45	172	
2021-12	14.98	169	
2022-03	12.7	168	
2022-06	15.55	166	
2022-09	14.69	164	
2022-12	15.48	162	
2023-03	15.31	162	
2023-06	16.01	160	
2023-09	16.93	159	
2024-03	16.71	159	
2024-09	15.05	157	
