month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2003-09	9	-90.56	
2003-10	7.97	-97.72	
2003-11	6.84	-96.47	
2003-12	6.93	-91.03	
2004-01	6.73	-90.87	
2004-02	7.88	-61.34	
2004-03	7.77	-50.54	
2004-04	7.75	-35.63	
2004-05	7.06	-71.07	
2004-06	6.81	-78.04	
2004-07	6.16	-88.23	
2004-08	5.55	-93.43	
2004-09	5.6	-86.69	
2004-10	5.49	-83.43	
2004-11	5.36	-87.46	
2004-12	5.36	-87.58	
2005-01	5.04	-94.91	
2005-02	4.91	-94.3	
2005-03	4.72	-92.16	
2005-04	4.1	-97.62	
2005-05	3.71	-96.04	
2005-06	3.89	-84.9	
2005-07	3.3	-96.94	
2005-08	3.7	-77.14	
2005-09	4.11	-47.65	
2005-10	4.13	-30.53	
2005-11	3.85	-54.79	
2005-12	4.08	-7.43	
2006-01	4.21	12.39	
2006-02	4.26	28.78	
2006-03	4.13	14.13	
2006-04	4.28	47.59	
2006-05	4.86	66.58	
2006-06	5.69	80.36	
2006-07	4.42	60.06	
2006-08	4	10.64	
2006-09	4.27	10.42	
2006-10	4.4	32.25	
2006-11	4.08	-20.25	
2006-12	4.34	-7.44	
2007-01	4.64	37.64	
2007-02	5.4	84.52	
2007-03	7.02	96.59	
2007-04	9.71	98.3	
2007-05	11.19	97.69	
2007-06	8.42	76.36	
2007-07	7.66	56.17	
2007-08	13.21	90.37	
2007-09	14.39	91.43	
2007-10	11.3	69.64	
2007-11	10.66	51.1	
2007-12	14.6	86.38	
2008-01	14	80.52	
2008-02	12.87	61.19	
2008-03	12.25	49.92	
2008-04	9.31	-4.89	
2008-05	9.6	-21.71	
2008-06	7.54	-51.34	
2008-07	7.83	-60.21	
2008-08	6.58	-79.89	
2008-09	5.55	-89.04	
2008-10	4.95	-92.5	
2008-11	5.16	-83.08	
2008-12	5.96	-65.33	
2009-01	6.14	-49.88	
2009-02	8.12	-13.88	
2009-03	8.51	9.82	
2009-04	10.28	39.33	
2009-05	11.69	58.82	
2009-06	7.47	27.89	
2009-07	7.08	-6.72	
2009-08	6.93	-19.98	
2009-09	6.72	-36.91	
2009-10	7.01	-41.07	
2009-11	8.07	-6.12	
2009-12	8.29	17.24	
2010-01	8.17	21.87	
2010-02	8.67	35.54	
2010-03	10.91	69.02	
2010-04	11.04	68.71	
2010-05	8.22	29.84	
2010-06	8.26	18.35	
2010-07	7.87	-5.28	
2010-08	10.44	46.83	
2010-09	11.57	72.65	
2010-10	10.5	67.91	
2010-11	10.75	72.08	
2010-12	10.16	55.2	
2011-01	9.9	25.13	
2011-02	11.23	63.45	
2011-03	11.81	78.49	
2011-04	10.92	66.17	
2011-05	10.66	41.23	
2011-06	12.12	80.91	
2011-07	12.78	89.85	
2011-08	11.45	62.19	
2011-09	10.36	9.69	
2011-10	9.96	-13.78	
2011-11	10.52	-14.37	
2011-12	8.53	-53.57	
2012-01	6.88	-76.09	
2012-02	7.72	-74.11	
2012-03	8.45	-70.29	
2012-04	8.47	-65.07	
2012-05	8.7	-47.15	
2012-06	8.01	-64.38	
2012-07	6.72	-87.13	
2012-08	6.66	-86.99	
2012-09	6.61	-85	
2012-10	6.5	-87.45	
2012-11	6.27	-94.81	
2012-12	6.23	-84.06	
2013-01	6.74	-54.7	
2013-02	6.63	-51.55	
2013-03	6.72	-31.08	
2013-04	6.27	-65.48	
2013-05	6.45	-52.96	
2013-06	5.92	-65.55	
2013-07	5.69	-88.94	
2013-08	5.88	-78.17	
2013-09	6.14	-56.44	
2013-10	6.2	-40.03	
2013-11	6.08	-49.06	
2013-12	6.39	-9.25	
2014-01	6.64	29.51	
2014-02	7.3	53.57	
2014-03	8.08	68.71	
2014-04	7.96	75.67	
2014-07	8.6	86.07	
2014-08	9.08	92.18	
2014-09	9.4	93.92	
2014-10	9	82.74	
2014-11	8.81	70.03	
2014-12	7.96	44.87	
2015-01	8.6	46.61	
2015-02	9.01	69.58	
2015-03	11.02	86.04	
2015-04	15.81	96.77	
2015-05	16.73	96.43	
2015-09	6.82	60.97	
2015-10	7.65	31.83	
2015-11	10.01	35.2	
2015-12	12.27	74.03	
2016-01	9.99	55.42	
2016-02	8.09	-2.02	
2016-03	7.8	-33.46	
2016-04	7.54	-51.27	
2016-05	6.22	-66.03	
2016-06	5.93	-77.63	
2016-07	6.19	-73.64	
2016-08	6.69	-58.89	
2016-09	7.54	-36.52	
2016-10	7.41	-27.57	
2016-11	8.33	-5.36	
2017-03	9.05	13.01	
2017-04	8.26	15.33	
2017-05	7.14	-18.04	
2017-06	7.75	2.48	
2017-07	8.6	39.7	
2017-08	9.93	71.08	
2017-09	9.44	71.55	
2017-10	9.2	68.59	
2017-11	10.31	85.51	
2017-12	12.03	93.57	
2018-01	14.68	97.81	
2018-02	15.31	93.93	
2018-03	15.09	89.12	
2018-04	14.71	73.51	
2018-05	16.29	93.18	
2018-06	15.19	76.34	
2018-07	15.28	62.78	
2018-08	15.98	83.81	
2018-09	15.89	83.98	
2018-10	14.47	34.17	
2018-11	14.3	0.41	
2018-12	13.74	-28.53	
2019-01	13.32	-49.19	
2019-02	14.24	-37.8	
2019-03	16.66	6.97	
2019-04	17.92	39.75	
2019-05	16.82	48.35	
2019-06	16.22	51.03	
2019-07	11.88	-23.84	
2019-08	12.79	-41.23	
2019-09	15.5	-5.13	
2019-10	16.15	29.22	
2019-11	14.74	16.71	
2019-12	14.74	-10.43	
2020-01	16.86	52.85	
2020-02	15.71	52.46	
2020-03	13.67	-10.51	
2020-04	13.42	-59.52	
2020-05	13.67	-65.82	
2020-06	14.06	-58.62	
2020-07	15.82	0.43	
2020-08	19.28	64.75	
2020-09	19.48	80.6	
2020-10	20.01	88.78	
2020-11	23.82	98.26	
2020-12	25.97	95.15	
2021-01	36.68	99.51	
2021-02	41.86	96.31	
2021-03	32.98	75.47	
2021-04	29.98	58.5	
2021-05	28.67	42.11	
2021-06	25.97	14.03	
2021-07	27.23	4.83	
2021-08	29.61	23.46	
2021-09	28.04	4.02	
2021-10	24.79	-34.26	
2021-11	21.43	-57.95	
2021-12	21.97	-68.09	
2022-01	24.01	-53.15	
2022-02	25.25	-32.09	
2022-03	21.27	-62.26	
2022-04	21.28	-75.75	
2022-05	22.57	-68.42	
2022-06	22.67	-55.1	
2022-07	20.95	-87.46	
2022-08	19.91	-90.84	
2022-09	18.78	-93.11	
2022-10	16.05	-99.16	
2022-11	16.24	-88.47	
2022-12	16.71	-81.86	
2023-01	16.35	-85.05	
2023-02	17.69	-55.45	
2023-03	16.74	-60.6	
2023-04	16.43	-69.88	
2023-05	15.35	-86.38	
2023-06	14.65	-91.65	
2023-07	14.84	-85.25	
2023-08	14.82	-81.72	
2023-09	14.8	-82.1	
2023-10	14.04	-95.8	
2023-11	14.19	-90.02	
2023-12	13.16	-98.72	
2024-01	12.48	-96.83	
2024-02	12.34	-91.07	
2024-03	13.06	-71.51	
2024-04	15.22	-21.38	
2024-05	15.46	5.49	
2024-06	14.05	-6.06	
2024-07	13.96	-8.73	
2024-08	13.41	-46.96	
2024-09	13.03	-61.7	
2024-10	14.58	-8.58	
2024-11	14.63	25.21	
2024-12	15.09	54.91	
2025-01	14.88	61.56	
