month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-02	2.83	-83.31	
2017-03	3.02	-75.31	
2017-04	2.82	-86.36	
2017-05	3.09	-55.67	
2017-06	3.13	-30.76	
2017-07	2.99	-45.28	
2017-08	3.48	14.95	
2017-09	3.58	36.99	
2017-10	3.62	47.53	
2017-11	3.02	3.25	
2017-12	2.92	-22.28	
2018-01	3.06	-23.38	
2018-02	3.05	-28.21	
2018-03	3.57	29.95	
2018-04	3.11	7.29	
2018-05	2.97	-37.26	
2018-06	2.64	-71.61	
2018-07	2.6	-81.09	
2018-08	2.26	-96.08	
2018-09	1.94	-97.75	
2018-10	1.68	-98.12	
2018-11	1.9	-81.57	
2018-12	1.84	-84.46	
2019-01	1.81	-84.62	
2019-02	1.89	-73.87	
2019-03	2.13	-26.79	
2019-04	2.12	-10.76	
2019-05	2.11	2.86	
2019-06	1.8	-44.27	
2019-07	1.76	-61.02	
2019-08	1.67	-73.26	
2019-09	1.8	-58.88	
2019-10	1.8	-52.43	
2019-11	1.97	1.87	
2019-12	2.16	31.41	
2020-01	2.55	58.65	
2020-02	3.3	76.16	
2020-03	2.77	68.83	
2020-04	2.64	67.39	
2020-05	2.89	82.39	
2020-06	3.11	91.07	
2020-07	3.64	91.96	
2020-08	3.57	87.8	
2020-09	3.79	91.6	
2020-10	3.54	74.55	
2020-11	3.12	35.71	
2020-12	2.86	1.4	
2021-01	2.98	-9.02	
2021-02	3.05	-11.79	
2021-03	3.31	18.91	
2021-04	2.85	-22.36	
2021-05	2.51	-58.38	
2021-06	2.46	-72.32	
2021-07	2.43	-78.57	
2021-08	2.22	-90.22	
2021-09	2.49	-69.2	
2021-10	2.48	-60.6	
2021-11	3.1	-2.92	
2021-12	3.02	24.84	
2022-01	3.08	40.27	
2022-02	2.53	-11.66	
2022-03	2.31	-42.12	
2022-04	2.09	-60.48	
2022-05	2	-68.28	
2022-06	2.12	-57.19	
2022-07	2.05	-63.99	
2022-08	2.02	-72.32	
2022-09	1.86	-91.84	
2022-10	1.77	-90.4	
2022-11	1.95	-70.58	
2022-12	1.95	-61.2	
2023-01	2.04	-27.29	
2023-02	3.03	27.77	
2023-03	4.18	70.57	
2023-04	7.16	94.13	
2023-05	7.85	91.96	
2023-06	7.35	87.41	
2023-07	5.33	57.48	
2023-08	5.01	39.44	
2023-09	4.72	17.72	
2023-10	4.48	4.57	
2023-11	4.71	-1.01	
2023-12	5.34	19.98	
2024-01	4.75	-8.52	
2024-02	4.88	-14.99	
2024-03	5.72	38.78	
2024-04	5.61	42.55	
2024-05	5.13	12.63	
2024-06	4.61	-26.27	
2024-07	4.17	-45.65	
2024-08	3.81	-67.57	
2024-09	3.88	-73.26	
2024-10	5.55	-13	
2024-11	6.04	34.18	
2024-12	6.13	53.45	
2025-01	5.01	25.5	
2025-02	5.93	43.93	
