month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-10	2.6	-15.62	
2021-11	2.84	-11.93	
2021-12	2.76	-22.32	
2022-01	2.56	-52.44	
2022-02	2.31	-67.8	
2022-03	1.93	-80.47	
2022-04	1.55	-90.42	
2022-05	1.49	-89	
2022-06	1.7	-76.53	
2022-07	1.39	-93.49	
2022-08	1.3	-92.27	
2022-09	1.12	-97.96	
2022-10	1.08	-91.69	
2022-11	1.28	-69.48	
2022-12	1.42	-39.41	
2023-01	1.45	-21.88	
2023-02	1.57	2.86	
2023-03	1.65	20.65	
2023-04	1.98	42.11	
2023-05	2.11	57.5	
2023-06	2.5	82.1	
2023-07	2.4	77.42	
2023-08	2.37	72.17	
2023-09	2.52	86.96	
2023-10	2.54	86.61	
2023-11	2.26	49.39	
2023-12	2.34	37.46	
2024-01	2.52	71.35	
2024-02	2.81	87.69	
2024-03	3.07	91.88	
2024-04	3.01	89.87	
2024-05	2.59	52.99	
2024-06	2.25	9.35	
2024-07	2.09	-13.39	
2024-08	2.1	-33.12	
2024-09	2.23	-30.08	
2024-10	2.58	15.03	
2024-11	2.52	25.85	
2024-12	2.55	33.52	
2025-01	2.52	29.91	
2025-02	2.93	57.14	
