month	ct_avg_Tdx收盘价	股东人数
2000-12	17.59	257030	
2001-12	14.17	186115	
2002-09	12.31	177088	
2002-12	10.09	178475	
2003-03	10.62	180232	
2003-06	10.63	267481	
2003-09	8.52	267673	
2003-12	9.34	284316	
2004-03	10.86	312652	
2004-06	6.64	323930	
2004-12	5.69	315174	
2005-09	5.6	263978	
2005-12	4.04	277224	
2006-12	8.67	180102	
2007-03	11.65	387092	
2007-06	11.8	638095	
2007-09	15.99	1008851	
2007-12	14.95	1132682	
2008-03	12.26	1069520	
2008-06	6.25	1161141	
2008-09	5.25	1168048	
2008-12	4.24	1176563	
2009-03	4.86	1087816	
2009-06	7.62	927285	
2009-09	6.68	1088025	
2023-09	3.82	17865	
2023-12	3.8	17782	
2024-03	4.02	17702	
2024-06	3.78	17611	
2024-09	3.49	17491	
