month	ct_avg_Tdx收盘价	人均持股
2000-12	17.59	1362	
2001-12	14.17	2445	
2002-09	12.31	2955	
2002-12	10.09	2932	
2003-03	10.62	2903	
2003-06	10.63	2543	
2003-09	8.52	2646	
2003-12	9.34	3316	
2004-03	10.86	3657	
2004-06	6.64	4816	
2004-12	5.69	4959	
2005-09	5.6	7345	
2005-12	4.04	10508	
2006-12	8.67	33945	
2007-03	11.65	15794	
2007-06	11.8	11466	
2007-09	15.99	7252	
2007-12	14.95	10682	
2008-03	12.26	11313	
2008-06	6.25	15371	
2008-09	5.25	15320	
2008-12	4.24	15209	
2009-03	4.86	16450	
2009-06	7.62	19298	
2009-09	6.68	17300	
2023-09	3.82	465732	
2023-12	3.8	467905	
2024-03	4.02	470020	
2024-06	3.78	472449	
2024-09	3.49	475690	
