month	ct_avg_Tdx收盘价	股东人数
2009-12	30.27	161878	
2010-03	28.56	138617	
2010-06	21.16	129806	
2010-09	20.78	121851	
2010-12	20.51	115741	
2011-03	19.4	116359	
2011-06	17.51	110435	
2011-09	11.81	109697	
2011-12	10.7	107336	
2012-03	12.16	104234	
2012-06	12.38	106044	
2012-09	10.04	106217	
2012-12	9.54	105909	
2013-03	13.46	123678	
2013-06	11.42	117172	
2013-09	11.74	111472	
2013-12	12.3	125521	
2014-03	10.19	131024	
2014-06	10.08	126636	
2014-09	11.16	115607	
2014-12	26.75	129014	
2015-03	28.16	112653	
2015-06	30.5	155191	
2015-09	16.57	122451	
2015-12	22.16	108008	
2016-03	16.86	115397	
2016-06	16.02	107567	
2016-09	17.39	112987	
2017-03	16.63	390	
2017-06	16.99	382	
2017-09	20.25	367	
2019-08	16.14	331	
2019-09	17.11	101250	
