month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-02	0.8	0.19	
2018-03	0.78	0.16	
2018-04	0.76	0.13	
2018-05	0.76	0.13	
2018-06	0.65	-0.03	
2018-07	0.6	-0.09	
2018-08	0.6	-0.09	
2018-09	0.59	-0.11	
2018-10	0.58	-0.12	
2018-11	0.65	-0.02	
2018-12	0.63	-0.05	
2019-01	0.66	0	
2019-02	0.76	0.15	
2019-03	0.82	0.24	
2019-04	0.84	0.25	
2019-05	0.73	0.09	
2019-06	0.75	0.12	
2019-07	0.79	0.18	
2019-08	0.75	0.12	
2019-09	0.81	0.19	
2019-10	0.79	0.16	
2019-11	0.77	0.13	
2019-12	0.82	0.21	
2020-01	0.89	0.29	
2020-02	0.85	0.23	
2020-03	0.83	0.2	
2020-04	0.84	0.2	
2020-05	0.82	0.17	
2020-06	0.84	0.18	
2020-07	1.28	0.8	
2020-08	1.22	0.69	
2020-09	1.21	0.66	
2020-10	1.24	0.68	
2020-11	1.22	0.65	
2020-12	1.29	0.72	
2021-01	1.45	0.91	
2021-02	1.33	0.73	
2021-03	1.17	0.5	
2021-04	1.1	0.39	
2021-05	1.11	0.41	
2021-06	1.12	0.4	
2021-07	1.05	0.31	
2021-08	1.05	0.3	
2021-09	1.13	0.38	
2021-10	1.05	0.28	
2021-11	1.02	0.23	
2021-12	1.05	0.27	
2022-01	1.02	0.21	
2022-02	0.98	0.17	
2022-03	0.88	0.04	
2022-04	0.83	-0.02	
2022-05	0.76	-0.11	
2022-06	0.84	-0.02	
2022-07	0.82	-0.05	
2022-08	0.82	-0.06	
2022-09	0.8	-0.08	
2022-10	0.77	-0.11	
2022-11	0.81	-0.08	
2022-12	0.83	-0.06	
2023-01	0.86	-0.02	
2023-02	0.87	-0.02	
2023-03	0.86	-0.03	
2023-04	0.87	-0.02	
2023-05	0.89	0	
2023-06	0.85	-0.03	
2023-07	0.87	-0.01	
2023-08	0.93	0.07	
2023-09	0.88	0.01	
2023-10	0.87	0.01	
2023-11	0.89	0.03	
2023-12	0.86	0	
2024-01	0.83	-0.03	
2024-02	0.87	0	
2024-03	0.88	0.02	
2024-04	0.88	0.02	
2024-05	0.91	0.05	
2024-06	0.89	0.02	
2024-07	0.9	0.03	
2024-08	0.94	0.08	
2024-09	0.99	0.14	
2024-10	1.29	0.47	
2024-11	1.28	0.44	
2024-12	1.25	0.4	
2025-01	1.15	0.29	
2025-02	1.17	0.3	
