month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1992-12	734.39	11.43	
1993-01	1010.77	46.53	
1993-02	1408.7	70.71	
1993-03	1119.18	66.3	
1993-04	1215.73	71.51	
1993-05	1122.44	59.01	
1993-06	1014.01	33.04	
1993-07	858.73	-5.93	
1993-08	903.61	-13.88	
1993-09	892.91	-25.45	
1993-10	844.66	-42.41	
1993-11	888.25	-34.74	
1993-12	905.22	-16.77	
1994-01	841.06	-57.91	
1994-02	771.43	-86.55	
1994-03	733.82	-92.24	
1994-04	626.33	-98.38	
1994-05	586.27	-96.09	
1994-06	507.97	-99.51	
1994-07	405.89	-99.74	
1994-08	670.84	-56.91	
1994-09	922.88	0.89	
1994-10	689.33	-6.3	
1994-11	695.7	-2.84	
1994-12	657.65	-20.45	
1995-01	595.61	-45.68	
1995-02	549.14	-65.02	
1995-03	602.71	-54.27	
1995-04	634.48	-25.89	
1995-05	657.83	-29.5	
1995-06	670.59	15.83	
1995-07	672.7	19.39	
1995-08	732.03	46.89	
1995-09	740.81	57.44	
1995-10	717.32	49.15	
1995-11	686.97	38.11	
1995-12	604.56	-13.43	
1996-01	536.16	-44.32	
1996-02	530.04	-56.84	
1996-03	568.08	-48.3	
1996-04	609.52	-40.1	
1996-05	661.66	0.41	
1996-06	757.81	26.79	
1996-07	820.85	51.86	
1996-08	837.46	58.73	
1996-09	802.67	54.82	
1996-10	943.41	87.33	
1996-11	960.31	90.82	
1996-12	1040.4	87.99	
1997-01	927.79	70.13	
1997-02	994.65	81.61	
1997-03	1140.21	94.47	
1997-04	1316.27	99.35	
1997-05	1364.97	90.36	
1997-06	1277.36	77.41	
1997-07	1168.41	54.87	
1997-08	1175.66	44.39	
1997-09	1179.48	41.48	
1997-10	1157.07	11.43	
1997-11	1170.45	13.84	
1997-12	1159.37	-6.17	
1998-01	1216.39	29.76	
1998-02	1227.65	47.5	
1998-03	1200.17	34.21	
1998-04	1309.73	70.33	
1998-05	1368.34	77.5	
1998-06	1383.18	78.41	
1998-07	1324.49	66.54	
1998-08	1191.01	26.28	
1998-09	1205.54	-0.81	
1998-10	1229.3	-4.38	
1998-11	1267.29	13.09	
1998-12	1188.8	-30.75	
1999-01	1147.15	-60.13	
1999-02	1100.66	-75	
1999-03	1149.59	-70.96	
1999-04	1160.6	-68.39	
1999-05	1147	-76.7	
1999-06	1466.33	12.91	
1999-07	1568.42	63.8	
1999-08	1617.13	89.2	
1999-09	1617.21	87.99	
1999-10	1504.74	63.5	
1999-11	1459.43	42.25	
1999-12	1405.53	20.32	
2000-01	1463.27	20.77	
2000-02	1656.5	55.84	
2000-03	1722.82	72.75	
2000-04	1817.69	85.09	
2000-05	1804.16	84.47	
2000-06	1924.53	97.16	
2000-07	1971.71	97.19	
2000-08	2066.15	98.68	
