month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2004-03	15.27	94.94	
2004-04	14.58	83.36	
2004-05	12.35	49.82	
2004-06	12.35	36.1	
2004-07	12.13	15.91	
2004-08	10.84	-15.67	
2004-09	12.01	-11.69	
2004-10	10.93	-11.05	
2004-11	9.49	-56.49	
2004-12	8.8	-76.79	
2005-01	7.85	-86.29	
2005-02	8.7	-74.72	
2005-03	7.35	-88.63	
2005-04	6.68	-93.37	
2005-05	6.34	-96.26	
2005-06	6.59	-82.35	
2005-07	6.43	-85.33	
2005-08	7.11	-49.92	
2005-09	7.12	-34.82	
2005-10	7.45	-10.88	
2005-11	8.06	17	
2005-12	8.92	38.65	
2006-01	9.97	53.24	
2006-02	11.54	61.61	
2006-03	9.9	59.54	
2006-04	10.43	75.85	
2006-05	13.75	91.12	
2006-06	12.92	82.87	
2006-07	14.09	92.81	
2006-08	13.88	90.02	
2006-09	15.76	97.11	
2006-10	17.23	97.27	
2006-11	19.49	96.55	
2006-12	27.16	98.96	
2007-01	30.57	96.52	
2007-02	30.22	90.12	
2007-03	33.26	93.02	
2007-04	37.9	97.7	
2007-05	47.14	99.36	
2007-06	53.54	98.3	
2007-07	51.08	86.2	
2007-08	57.67	92.25	
2007-09	76.94	99.34	
2007-10	84.52	93.75	
2007-11	68.98	74.76	
2007-12	68.09	64.33	
2008-01	72.2	74.41	
2008-02	70.07	60.12	
2008-03	55.31	11.22	
2008-04	54.94	-16.92	
2008-05	59.65	-12.05	
2008-06	46.81	-42.39	
2008-07	39.25	-63.2	
2008-08	29.83	-82.65	
2008-09	25.25	-88.53	
2008-10	19.29	-93.3	
2008-11	22.54	-80.89	
2008-12	26.85	-67.08	
2009-01	29.07	-48.09	
2009-02	33.05	-27.07	
2009-03	35.02	-4.91	
2009-04	37.37	15.69	
2009-05	43.85	34.57	
2009-06	41.3	36.9	
2009-07	45.5	55.78	
2009-08	45.42	60.37	
2009-09	44.57	54.14	
2009-10	43.69	38.95	
2009-11	44.65	52.38	
2009-12	47.71	83.16	
2010-01	43.99	61.34	
2010-02	40.11	5.42	
2010-03	42.38	-1.24	
2010-04	41.2	-9.06	
2010-05	34.13	-59.55	
2010-06	26.54	-77.73	
2010-07	17.3	-85.59	
2010-08	20.32	-76.62	
2010-09	22.89	-69.97	
2010-10	25.13	-56.98	
2010-11	24.69	-54.3	
2010-12	28.58	-22.83	
2011-01	28.65	-8.21	
2011-02	32.67	19.05	
2011-03	37.16	41.96	
2011-04	40.04	57.47	
2011-05	36.1	48.44	
2011-06	31.23	32.57	
2011-07	27.35	-15.43	
2011-08	24.08	-42.04	
2011-09	18.51	-60.63	
2011-10	18.81	-61.77	
2011-11	18.23	-71.22	
2011-12	15.84	-91.03	
2012-01	16.26	-87.08	
2012-02	17.33	-71.56	
2012-03	16.56	-73.25	
2012-04	17.27	-63.44	
2012-05	16.82	-62.12	
2012-06	15.93	-75.62	
2012-07	14.55	-92.45	
2012-08	14.31	-91.61	
2012-09	14.81	-81.34	
2012-10	16.18	-38.94	
2012-11	16.12	-24.11	
2012-12	18.04	17.18	
2013-01	18.96	34.06	
2013-02	19.98	44.82	
2013-03	17.69	25.85	
2013-04	18.41	37.1	
2013-05	17.48	18.22	
2013-06	14.43	-23.58	
2013-07	13.89	-46.35	
2013-08	15.74	-42.69	
2013-09	15.87	-35.86	
2013-10	15.47	-43.75	
2013-11	16.16	-33.8	
2013-12	17.53	19.6	
2014-01	15.83	-11.22	
2014-02	15.94	-8.7	
2014-03	15.09	-54.25	
2014-04	17.31	14.84	
2014-05	16.47	27.01	
2014-06	16.12	26.79	
2014-07	17.02	41.69	
2014-08	17.85	80.7	
2014-09	17.51	74.23	
2014-10	16.94	53.32	
2014-11	17.47	65.31	
2014-12	19.8	92.86	
2015-01	21.27	92.32	
2015-02	19.84	83.57	
2015-03	20.93	85.96	
2015-04	24.25	97.83	
2015-05	24.03	89.6	
2015-06	25.02	90.56	
2015-07	20.05	37.23	
2015-08	19.55	12.46	
2015-09	18.15	-22.77	
2015-10	18.17	-37.03	
2015-11	17.73	-49.83	
2015-12	17.14	-65.22	
2016-01	14.84	-84.11	
2016-02	13.63	-87.08	
2016-03	15.81	-71.39	
2016-04	16.82	-47.5	
2016-05	14.89	-75.51	
2016-06	14.51	-86.74	
2016-07	15.56	-60.12	
2016-08	16.78	-10.05	
2016-09	17.03	14.87	
2016-10	16.69	18.36	
2016-11	17.95	48.62	
2016-12	17.68	51.42	
2017-01	18.32	60.47	
2017-02	20.53	84.97	
2017-03	21.04	87.38	
2017-04	21.57	88.99	
2017-05	20.63	76.29	
2017-06	21.56	87.95	
2017-07	23.51	98.3	
2017-08	23.7	91.27	
