month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-12	10.28	0.93	-0.1	-4.89	0.55	45.65	
2016-01	9.86	0.89	-0.13	-13.89	0.48	49.29	
2016-02	9.43	0.85	-0.15	-28.81	0.44	21.79	
2016-03	10.17	0.92	-0.08	-4.81	0.56	55.82	
2016-04	10.18	0.92	-0.07	0.27	0.53	62.5	
2016-05	10.34	0.93	-0.05	24.4	0.55	67.35	
2016-06	10.44	0.94	-0.03	31.61	0.57	70	
2016-07	9.11	0.95	-0.15	-12.16	0.58	80.44	
2016-08	8.71	0.97	-0.18	-61.88	0.62	82.38	
2016-09	9.1	1.01	-0.14	-62.81	0.66	93.88	
2016-10	9.24	1.02	-0.12	-57.03	0.67	93.97	
2016-11	9.71	1.08	-0.08	-27.31	0.74	97.77	
2016-12	9.98	1.11	-0.05	9.25	0.79	90.46	
2017-01	9.95	1.1	-0.05	17.56	0.75	89.63	
2017-02	10.07	1.12	-0.04	28.97	0.75	91.27	
2017-03	9.75	1.08	-0.08	9.59	0.69	66.23	
2017-04	9.48	1.06	-0.1	-16.07	0.63	41.47	
2017-05	8.75	0.97	-0.17	-54.73	0.47	-2.72	
2017-06	8.96	1	-0.15	-62.22	0.52	-12.95	
2017-07	8.32	1.06	-0.21	-71.39	0.58	8.59	
2017-08	7.59	1.04	-0.27	-85.52	0.55	7.84	
2017-09	7.54	1.03	-0.27	-89.12	0.51	-5.95	
2017-10	7.44	1.02	-0.28	-94.48	0.5	-29.78	
2017-11	7.4	1.01	-0.28	-90.79	0.49	-45.74	
2017-12	7.27	0.99	-0.28	-93.96	0.46	-54.72	
2018-01	7.43	1.02	-0.26	-77.39	0.48	-42.82	
2018-02	7.44	1.02	-0.25	-62.86	0.48	-22.62	
2018-03	7.15	0.98	-0.27	-86.81	0.42	-62.7	
2018-04	6.83	0.93	-0.3	-97.37	0.35	-83.98	
2018-05	6.81	0.93	-0.29	-91.36	0.35	-84.82	
2018-06	6.2	0.85	-0.35	-99.46	0.23	-95.62	
2018-07	5.89	0.83	-0.37	-95.7	0.19	-91.11	
2018-08	5.77	0.83	-0.38	-95.26	0.19	-90.06	
2018-09	5.81	0.83	-0.37	-89.43	0.19	-83.65	
2018-10	5.88	0.84	-0.36	-76.14	0.2	-71.97	
2018-11	6.02	0.86	-0.34	-55.07	0.23	-47.28	
2018-12	5.87	0.84	-0.35	-61.38	0.18	-52.55	
2019-01	5.75	0.82	-0.36	-74.35	0.15	-73.17	
2019-02	6.12	0.88	-0.31	-35.54	0.24	-27.14	
2019-03	6.33	0.91	-0.28	8.29	0.26	13.56	
2019-04	6.34	0.91	-0.28	26.06	0.26	32.52	
2019-05	5.96	0.85	-0.31	-4.02	0.18	-0.18	
2019-06	5.87	0.84	-0.32	-31.25	0.15	-24.3	
2019-07	5.74	0.85	-0.33	-44.29	0.16	-29.23	
2019-08	5.31	0.8	-0.38	-67.65	0.1	-53.98	
2019-09	5.41	0.81	-0.36	-69.73	0.11	-64.11	
2019-10	5.55	0.83	-0.34	-66.12	0.12	-53.82	
2019-11	5.61	0.84	-0.33	-56.63	0.14	-35.63	
2019-12	5.61	0.84	-0.33	-48.54	0.12	-26.83	
2020-01	5.64	0.85	-0.32	-31.42	0.13	-4.86	
2020-02	5.23	0.79	-0.37	-75.58	0.05	-64.33	
2020-03	5.01	0.75	-0.39	-90.75	-0.01	-82.18	
2020-04	4.81	0.72	-0.41	-95.54	-0.05	-90.14	
2020-05	4.9	0.74	-0.4	-85.96	-0.03	-82.19	
2020-06	4.9	0.74	-0.39	-76.65	-0.03	-75.45	
2020-07	5.08	0.79	-0.36	-57.8	0.03	-41.19	
2020-08	4.89	0.78	-0.38	-75.47	0.01	-28.15	
2020-09	4.78	0.76	-0.39	-86.77	-0.01	-43.34	
2020-10	4.76	0.76	-0.39	-83.99	-0.03	-45.7	
2020-11	4.79	0.76	-0.39	-80.44	-0.03	-39.54	
2020-12	4.87	0.78	-0.37	-54.81	0	-1.71	
2021-01	4.82	0.77	-0.38	-60.89	-0.03	-12.68	
2021-02	4.79	0.76	-0.38	-75	-0.04	-18.63	
2021-03	4.81	0.77	-0.38	-61.14	-0.03	-11.1	
