month	ct_avg_Tdx收盘价	人均持股
2019-06	76.67	500	
2019-07	198.72	1476.33	
2019-08	275.97	1953.33	
2019-09	348.65	1858.33	
2019-10	365.98	1700	
2019-11	417.5	1625	
2019-12	433.13	1605	
2020-01	427.42	1575	
2020-02	504.39	1665.67	
2020-03	499.01	1306.67	
2020-04	519.37	1212.67	
2020-05	614.54	1132.33	
2020-06	600.34	2340.33	
2020-07	444.55	2478	
2020-08	409.29	2231	
2020-09	372.68	2303.67	
2020-10	417.72	2789	
2020-11	524.18	3470.67	
2020-12	570.28	3949	
2021-01	651.57	3909	
2021-02	630.57	3896.67	
2021-03	594.86	4357.67	
2021-04	704.83	5624.5	
2021-05	393.34	5054	
2021-06	467.99	4759.67	
2021-07	451.25	3508.33	
2021-08	411.78	3336	
2021-09	352.49	3208.67	
2021-10	314.36	3070.33	
2021-11	321.68	2933.33	
2021-12	351.1	3449.33	
2022-01	292.63	3290	
2022-02	259.57	3142	
2022-03	234.3	3108.33	
2022-04	191.99	3319.67	
2022-05	189.66	3450.67	
2022-06	197.07	4630.33	
2022-07	113.57	5296.33	
2022-08	99.58	5283	
2022-09	96.47	5259.33	
2022-10	85.5	5367	
2022-11	109.99	5796.33	
2022-12	115.28	6176	
2023-01	126.73	6476.33	
2023-02	127.5	6403.33	
2023-03	120.95	6133	
2023-04	121.16	6218.67	
2023-05	95.19	6242.33	
2023-06	101.89	6765	
2023-07	113.62	7895	
2023-08	119.32	8484	
2023-09	122.48	8379.67	
2023-10	125.48	8420.33	
2023-11	140.54	8302.33	
2023-12	138.95	8950.5	
2024-01	115.18	8829.67	
2024-02	96.37	8520	
2024-03	108.23	8184.25	
2024-04	92.43	7605	
2024-05	88.09	6736	
2024-06	86.97	6241.75	
2024-07	75.13	6118.5	
2024-08	68.83	6375.33	
2024-09	65.13	6352	
2024-10	102.73	5007.5	
2024-11	96.71	5247	
2024-12	96.92	5542	
2025-01	80.64	5436	
