month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1998-07	9.24	-34.92	
1998-08	7.92	-66.37	
1998-09	8.57	-61.61	
1998-10	9.02	-43.53	
1998-11	9.52	3.95	
1998-12	8.37	-34.59	
1999-01	8.17	-63.26	
1999-02	8.1	-63.9	
1999-03	8.72	-40.37	
1999-04	8.75	-21.47	
1999-05	8.24	-66.34	
1999-06	10.13	1.83	
1999-07	10.32	57.87	
1999-08	11.05	77.07	
1999-09	12.3	91.48	
1999-10	11.48	81.79	
1999-11	11.34	74.55	
1999-12	10.54	44.13	
2000-01	10.66	32.8	
2000-02	12.97	66.8	
2000-03	13.43	84.9	
2000-04	14.41	94.29	
2000-05	14.1	85.96	
2000-06	15.57	96.77	
2000-07	15.76	94.6	
2000-08	16.53	93.26	
2000-09	14.65	59.14	
2000-10	14.91	51	
2000-11	16.18	72.57	
2000-12	18.65	93.62	
2001-01	18.72	87.76	
2001-02	16.39	63.94	
2001-03	18.24	82.14	
2001-04	18.89	89.63	
2001-05	20.51	96.48	
2001-06	21.24	90.6	
2001-07	19.79	76.01	
2001-08	18.82	49.22	
2001-09	17.35	5.4	
2001-10	16.11	-22.11	
2001-11	16.69	-24.31	
2001-12	16.06	-40.22	
2002-01	13.61	-69.87	
2002-02	13.25	-78.57	
2002-03	14.87	-71.92	
2002-04	14.43	-77.39	
2002-05	14.68	-67.96	
2002-06	14.53	-68.33	
2002-07	14.02	-72.2	
2002-08	13.66	-88.03	
2002-09	12.65	-92.54	
2002-10	10.77	-97.72	
2002-11	9.5	-97.45	
2002-12	9.11	-91.54	
2003-01	9.41	-82.77	
2003-02	10	-66.19	
2003-03	9.43	-76.19	
2003-04	9.17	-81.53	
2003-05	8	-90.54	
2003-06	8.18	-88.22	
2003-07	7.72	-98.01	
2003-08	7.39	-97.28	
2003-09	7.32	-91.72	
2003-10	6.63	-99.26	
2003-11	5.73	-96.2	
2003-12	5.86	-89.56	
2004-01	5.78	-89.08	
2004-02	6.93	-51.16	
2004-03	6.78	-39.21	
2004-04	6.92	-16.27	
2004-05	6.45	-40.35	
2004-06	5.99	-61.48	
2004-07	5.22	-80.16	
2004-08	4.95	-88.76	
2004-09	5.41	-70.7	
2004-10	4.6	-86.22	
2004-11	4.45	-86.81	
2004-12	4.29	-92.43	
2005-01	3.81	-95.58	
2005-02	3.87	-90.38	
2005-03	3.7	-91.85	
2005-04	3.22	-97.53	
2005-05	3.15	-91.23	
2005-06	3.34	-77.47	
2005-07	3.06	-89.58	
2005-08	3.45	-56.68	
2005-09	3.79	-16.8	
2005-10	3.9	8.2	
2005-11	3.69	2.6	
2005-12	3.6	-3.45	
2006-01	3.7	11.38	
2006-02	3.74	30.04	
2006-03	3.62	19.87	
2006-05	3.51	-13.87	
2006-06	4.25	31.25	
2006-07	2.69	-45.79	
2006-08	2.27	-70.46	
2006-09	2.65	-63.44	
2006-10	2.82	-61.66	
2006-11	2.78	-62.17	
2006-12	2.82	-48.22	
2007-01	3.15	-14.33	
2007-02	3.72	23.33	
2007-03	5	53.02	
2007-04	6.72	71.56	
2007-05	9.83	94.49	
2007-06	8.46	84.95	
2007-07	7.52	75.72	
2007-08	8.37	82.8	
2007-09	10.14	94.31	
2007-10	10.33	88.2	
2007-11	8.12	54.26	
2007-12	8.18	41.34	
2008-10	3.57	0	
2008-11	3.04	-32.23	
2008-12	4.19	-40.18	
2009-01	4.21	-49.58	
2009-02	5.74	-33.93	
2009-03	6.01	-21.27	
2009-04	6.97	12.33	
2009-05	6.98	29.41	
2009-06	7.23	47.92	
2009-07	7.64	55.78	
2009-08	9.33	69.52	
2009-09	8.73	71.19	
2009-10	8.67	74.05	
2009-11	9.45	91.17	
2009-12	9.25	81.56	
2010-01	8.44	48.79	
2010-02	7.39	4.7	
2010-03	8.54	25.81	
2010-04	9.01	51.96	
2010-05	7.57	-13.35	
2010-06	7.81	-31.2	
2010-07	7.84	-40.79	
2010-08	8.28	-17.8	
2010-09	10.27	32.8	
2010-10	10.34	51.95	
2010-11	13.04	77.63	
2010-12	12.61	86.3	
2011-01	11.32	71.57	
2011-02	10.89	58.39	
2011-03	11.19	54.97	
2011-04	12.78	78.57	
2011-05	12.56	79.73	
2011-06	11.61	47.1	
2011-07	12.04	61.86	
2011-08	11.59	18.36	
2011-09	9.62	-28.06	
2011-10	8.96	-54.13	
2011-11	9.54	-59.52	
2011-12	7.41	-84.58	
2012-01	6.74	-86.96	
2012-02	7.75	-73.13	
2012-03	7.87	-70.62	
2012-04	7.65	-75.73	
2012-05	8.16	-56.37	
2012-06	8.66	-17.24	
2012-07	8.3	-17.13	
2012-08	9.35	15.88	
2012-09	9.38	33.3	
2012-10	8.81	24.9	
2012-11	8.17	-5.02	
2012-12	7.17	-32.06	
2013-01	7.87	-33.66	
2013-02	7.61	-49.58	
2013-03	7.36	-64.63	
2013-04	7.04	-74.5	
2013-05	6.98	-82.91	
2013-06	6.34	-90.13	
2013-07	5.71	-93.32	
2013-08	6.37	-76.02	
2013-09	6.56	-59.21	
2013-10	6.91	-32.69	
2013-11	6.84	-25.89	
2013-12	6.21	-54.99	
2014-01	6.15	-68.33	
2014-02	6.77	-27.79	
2014-03	6.41	-33.59	
2014-04	6.21	-67.01	
2014-05	6.02	-83.26	
2014-06	5.82	-82.64	
2014-12	9.04	-15.07	
2015-01	11.22	79.33	
2015-02	11.61	86.67	
2015-03	13.51	96.51	
2015-04	16.12	98.57	
2015-05	22.54	99.55	
2015-06	28.72	96.17	
2015-07	15.75	64.09	
2015-08	17.64	59.35	
2015-09	12.15	12.23	
2015-10	14.19	11.34	
2015-11	17.63	26.62	
2015-12	20.52	53.73	
2016-01	14.39	10.85	
2016-02	13.73	-20.48	
2016-03	13.72	-32.41	
2016-04	15.17	-20.35	
2016-05	13.61	-52.17	
2016-06	14.96	-30.58	
2016-07	16.4	18.11	
2016-08	16.4	36.45	
2016-09	15.99	41.96	
2016-10	16.07	54.41	
2016-11	16.18	57.18	
2016-12	15.39	22.24	
2017-01	15.26	-8.48	
2017-02	15.35	-30.95	
2017-03	16.45	29.43	
2017-04	15.68	20.39	
2017-05	14.25	-42.43	
2017-06	13.65	-78.86	
2017-07	13.81	-82.61	
2017-08	13.76	-83.39	
2017-09	18.95	-1.4	
2017-10	18.34	36.96	
2017-11	18.04	56.01	
2017-12	17.72	68.11	
2018-01	17.8	71.47	
2018-02	15.82	22.56	
2018-03	16.31	19.85	
2018-04	16.52	17.06	
2018-05	16.46	11.45	
2018-06	13.95	-47.32	
2018-08	11.74	-69.18	
2018-09	11.9	-71.05	
2018-10	11.25	-88.59	
2018-11	11.3	-86.24	
2018-12	11.35	-83.71	
2019-01	11.18	-85.39	
2019-02	11.42	-78.93	
2019-03	12.41	-30.19	
2019-04	11.73	-24.45	
2019-05	8.28	-80.71	
2019-06	7.51	-93.66	
2019-07	8.84	-76.47	
2019-08	9.43	-66.56	
2019-09	8.98	-68.97	
2019-10	8.65	-74.65	
2019-11	8.53	-77.34	
2019-12	7.66	-88.55	
2020-01	7.57	-84.82	
2020-02	6.81	-89.02	
2020-03	6.24	-91.44	
2020-04	5.66	-94.11	
2020-05	4.37	-93.8	
2020-06	5.89	-76.03	
2020-07	6.85	-44.49	
2020-08	8.26	-1.28	
2020-09	7.6	6.17	
2020-10	7.2	1.34	
2020-11	8.36	37.88	
2020-12	7.71	24.26	
2021-01	8.17	32.77	
2021-02	8.69	73.04	
2021-03	9.13	87	
2021-04	11.12	95.07	
2021-05	16.55	99.21	
2021-06	20.93	97.36	
2021-07	25.76	99.31	
2021-08	28.78	96.27	
2021-09	30.03	93.66	
2021-10	30.01	89.23	
2021-11	27.38	68.18	
2021-12	33.09	84.39	
2022-01	32.83	86.14	
2022-02	35.95	93.75	
2022-03	34.44	85.6	
2022-04	27.41	41.73	
2022-05	28.32	21.52	
2022-06	32.6	50.04	
2022-07	35.93	74.11	
2022-08	33.06	59.32	
2022-09	30.41	15.99	
2022-10	27.97	-17.47	
2022-11	30.3	-13.51	
2022-12	27.11	-51.14	
