month	ct_avg_Tdx收盘价	股东人数
2001-12	36.16	46194	
2002-06	35.34	36556	
2002-09	29.22	39597	
2002-12	26.46	36998	
2003-03	26.62	36706	
2003-06	25.36	38846	
2003-09	21.32	37305	
2003-12	24.09	32349	
2004-03	32.81	21736	
2004-06	34.66	16556	
2004-09	31.55	13478	
2004-12	36.39	11769	
2005-03	46.41	10017	
2005-06	48.74	8880	
2005-09	49.92	9482	
2005-12	43.74	9333	
2006-06	46.39	38655	
2006-09	45.68	26440	
2006-12	77.42	23572	
2007-03	96.71	20570	
2007-06	117.76	22879	
2007-09	146.76	28506	
2007-12	203.34	24973	
2008-03	201.37	27636	
2008-06	150.53	25200	
2008-09	129.94	26369	
2008-12	112.61	27558	
2009-03	116.75	45397	
2009-06	132.18	31559	
2009-09	162.76	29119	
2009-12	171.54	42780	
2010-03	161.3	46657	
2010-06	134.31	63300	
2010-09	165.28	39850	
2010-12	194.22	55085	
2011-03	181.3	55933	
2011-06	206.63	40174	
2011-09	199.86	44486	
2011-12	199.68	45694	
2012-03	202.2	40079	
2012-06	239.69	38867	
2012-09	237.54	40442	
2012-12	206.9	49870	
2013-03	174.17	68539	
2013-06	193.92	53045	
2013-09	145.59	75369	
2013-12	132.38	73255	
2014-03	162.68	57343	
2014-06	151.65	56552	
2014-09	161.42	52957	
2014-12	178.37	43303	
2015-03	192.49	40440	
2015-06	256.42	42802	
2015-09	195.21	46869	
2015-12	217.9	39909	
2016-03	233.89	39756	
2016-06	277.34	42194	
2016-09	299.45	53437	
2016-12	327.18	52048	
2017-03	375.6	68033	
2017-06	466.82	80670	
2017-09	495.49	63980	
2017-12	661.08	84984	
2018-03	722.21	99429	
2018-06	764.86	88019	
2018-09	670.43	88932	
2018-12	584.22	107654	
2019-03	780.53	80594	
2019-06	929.21	88000	
2019-09	1138.11	89062	
2019-12	1151.94	96747	
2020-03	1089.24	100851	
2020-06	1423.5	98717	
2020-09	1707.59	114267	
2020-12	1837.58	108662	
2021-03	2023.66	136536	
2021-06	2151.94	146298	
2021-09	1685.65	175267	
2021-12	2063.03	153535	
2022-03	1750.51	165128	
2022-06	1911.47	146013	
2022-09	1859.07	145225	
2022-12	1726.02	167516	
2023-03	1779.76	156190	
2023-06	1703.72	161750	
2023-09	1827.22	150025	
2023-12	1688.78	161640	
2024-03	1701.58	161009	
2024-06	1546.93	199209	
2024-09	1395.33	201582	
