month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-06	9.38	1.68	-0.33	-89.42	-0.07	-83.08	
2020-07	9.66	1.75	-0.31	-85.25	-0.03	-74.92	
2020-08	10.58	1.92	-0.25	-47.53	0.05	-34.18	
2020-09	10.15	1.84	-0.28	-50.73	0.01	-39.94	
2020-10	11.13	2.03	-0.21	-28.74	0.1	-20.26	
2020-11	13.47	2.45	-0.05	38.01	0.32	44.47	
2020-12	13.43	2.45	-0.06	54.66	0.3	56.99	
2021-01	12	2.19	-0.16	43.53	0.16	48.7	
2021-02	10.82	1.97	-0.25	9.82	0.03	15.24	
2021-03	10.59	1.93	-0.26	-14.91	0.01	-11.26	
2021-04	10.85	1.98	-0.25	-20.24	0.03	-15.82	
2021-05	11.79	2.15	-0.19	19.89	0.1	25	
2021-06	12.13	2.23	-0.17	43.16	0.14	51.74	
2021-07	14.26	2.63	-0.03	74.47	0.33	75.57	
2021-08	15.39	2.84	0.04	86	0.42	86.57	
2021-09	17.81	3.29	0.2	87.68	0.62	87.86	
2021-10	17.19	3.18	0.15	87.78	0.55	88.11	
2021-11	16.89	3.13	0.12	80.24	0.51	80.84	
2021-12	15.86	2.94	0.05	60.56	0.41	60.91	
2022-01	14.57	2.7	-0.04	30.22	0.28	30.78	
2022-02	13.12	2.43	-0.14	-3.68	0.14	-2.68	
2022-03	11.75	2.14	-0.23	-27.5	0	-31.13	
2022-04	11.56	2.14	-0.24	-39.99	0	-42.62	
2022-05	13.46	2.49	-0.12	-26.36	0.15	-24.76	
2022-06	16.57	3.08	0.07	27	0.41	27.89	
2022-07	15.54	2.9	0	32.61	0.31	33.33	
2022-08	14.78	2.76	-0.05	17.51	0.24	22.36	
2022-09	13.31	2.49	-0.15	-27.98	0.11	-16.45	
2022-10	12.19	2.29	-0.22	-56.25	0.01	-46.54	
2022-11	11.94	2.24	-0.24	-68.99	-0.01	-64.37	
2022-12	11.71	2.2	-0.26	-79.38	-0.04	-75.97	
2023-01	11.34	2.13	-0.28	-82.53	-0.07	-78.46	
2023-02	11.64	2.18	-0.26	-71.74	-0.06	-67.81	
2023-03	11.16	2.09	-0.3	-83.07	-0.1	-76.75	
2023-04	10.83	2.03	-0.32	-90.84	-0.13	-88.21	
2023-05	10.46	1.96	-0.34	-95.85	-0.16	-94.82	
2023-06	10.37	1.96	-0.35	-90.45	-0.17	-88.3	
2023-07	10.97	2.09	-0.31	-66.62	-0.11	-58.63	
2023-08	10.81	2.07	-0.32	-52.72	-0.13	-43.98	
2023-09	10.17	1.95	-0.36	-86.16	-0.18	-80.04	
2023-10	10.12	1.94	-0.36	-87.19	-0.18	-81.77	
2023-11	9.98	1.92	-0.37	-92.04	-0.19	-87.26	
2023-12	9	1.73	-0.43	-99.19	-0.27	-96.85	
2024-01	8.4	1.61	-0.46	-97.77	-0.32	-97.32	
2024-02	8.55	1.64	-0.45	-88.33	-0.31	-88.46	
2024-03	8.87	1.7	-0.42	-73.51	-0.28	-73.72	
2024-04	8.77	1.68	-0.42	-74.64	-0.28	-74.82	
2024-05	8.62	1.65	-0.43	-80.58	-0.29	-80.36	
2024-06	8.33	1.61	-0.44	-86.65	-0.31	-86.09	
2024-07	7.81	1.52	-0.47	-90.6	-0.34	-89.05	
2024-08	7.55	1.47	-0.49	-95.13	-0.36	-94.6	
2024-09	7.51	1.46	-0.48	-92.15	-0.36	-90.98	
2024-10	8.25	1.61	-0.43	-55.36	-0.29	-50.35	
2024-11	8.68	1.69	-0.39	-20.37	-0.26	-14.33	
2024-12	9.64	1.88	-0.32	17.33	-0.17	22.65	
2025-01	8.53	1.66	-0.39	10.22	-0.26	15.62	
2025-02	8.79	1.71	-0.36	16.96	-0.24	21.43	
