month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-06	5.23	2.08	-0.49	-83.59	-0.3	-78.71	
2012-07	6.97	2.76	-0.32	-4.95	-0.07	-1.87	
2012-08	6.31	2.5	-0.38	9.32	-0.17	11.65	
2012-09	5.69	2.26	-0.44	-17.72	-0.25	-10.76	
2012-10	5.55	2.2	-0.46	-39.34	-0.27	-34.32	
2012-11	5.51	2.19	-0.46	-48.5	-0.28	-44.44	
2012-12	6.62	2.63	-0.35	16.96	-0.14	24.87	
2013-01	6.46	2.56	-0.36	47.01	-0.17	48.13	
2013-02	6.43	2.55	-0.37	53.75	-0.18	53.81	
2013-03	5.93	2.35	-0.41	14.97	-0.25	14.97	
2013-04	5.59	2.22	-0.45	-26.69	-0.29	-26.49	
2013-05	5.93	2.37	-0.41	-18.06	-0.25	-15.54	
2013-06	5.48	2.21	-0.46	-42.86	-0.3	-33.67	
2013-07	5.7	2.3	-0.43	-56.76	-0.28	-47.28	
2013-08	5.71	2.3	-0.43	-60.39	-0.28	-51.38	
2013-09	6.09	2.45	-0.39	-2.96	-0.24	12.03	
2013-10	7.07	2.85	-0.29	48.21	-0.12	62.9	
2013-11	7.25	2.92	-0.27	81.16	-0.11	85.16	
2013-12	8.19	3.31	-0.18	89.29	0.01	90.58	
2014-01	8.97	3.62	-0.1	95.54	0.09	96.34	
2014-02	9.42	3.8	-0.05	94.75	0.13	94.92	
2014-03	9.06	3.65	-0.09	83.38	0.08	83.33	
2014-04	8.83	3.56	-0.11	76.96	0.05	76.83	
2014-05	8.7	3.51	-0.12	60.58	0.02	60.49	
2014-06	9.23	3.79	-0.06	79.46	0.1	83.39	
2014-07	9.97	4.15	0.02	89.99	0.19	91.85	
2014-08	10.19	4.25	0.04	94.98	0.21	95.58	
2014-09	9.87	4.11	0.01	78.23	0.16	78.83	
2014-10	9.46	3.93	-0.03	53.82	0.1	57.44	
2014-11	9.43	3.88	-0.03	36.16	0.08	37.28	
2014-12	9.43	3.87	-0.04	35.29	0.07	32.45	
2015-01	10.2	4.23	0.04	57.41	0.17	56.47	
2015-05	17.88	6.66	0.81	94.58	0.78	94.06	
2015-06	19.99	8.3	1	92.56	1.19	92.47	
2015-07	12.5	5.02	0.25	65.76	0.32	57.72	
2015-08	12.56	5.22	0.26	54.8	0.37	47.62	
2015-09	10.48	4.35	0.06	9.38	0.15	2.9	
2015-10	11.75	4.92	0.2	10.34	0.3	7.04	
2015-11	13.28	5.52	0.37	35.16	0.46	29.29	
2015-12	13.86	5.76	0.45	51.04	0.52	50.5	
2016-01	11.95	4.96	0.25	14.15	0.31	10.63	
2016-02	12.99	5.67	0.36	-2.97	0.5	29.7	
2016-05	9.92	5.42	0.04	-2.91	0.42	18.2	
2016-06	6.49	5.44	-0.31	-62.72	0.44	6.11	
2016-07	6.48	5.43	-0.31	-74.66	0.44	1.57	
2016-08	6.21	5.23	-0.34	-85.22	0.39	-32.34	
2016-09	6.14	5.15	-0.34	-90.67	0.38	-38.7	
2016-10	6.08	5.1	-0.34	-93.64	0.37	-54.3	
2016-11	6.27	5.26	-0.31	-72.69	0.42	-41.15	
2016-12	6.54	5.48	-0.27	-47.77	0.48	2.19	
2017-01	6.27	5.26	-0.29	-57.59	0.41	-26.84	
2017-02	6.17	5.17	-0.29	-74.11	0.38	-66.77	
2017-03	6.33	5.31	-0.26	-46.43	0.4	-40.1	
2017-04	6.47	5.42	-0.24	-4.51	0.42	10.57	
2017-05	5.9	4.95	-0.3	-39.73	0.29	-28.21	
2017-06	5.49	4.64	-0.35	-86.93	0.21	-86.28	
2017-07	6.08	5.17	-0.28	-67.73	0.34	-63.61	
2017-08	7.17	6.1	-0.15	0.93	0.57	17.58	
2017-09	8.72	7.41	0.03	61.57	0.9	86.27	
2017-10	9.76	8.31	0.15	82.83	1.1	97.06	
2017-11	12	10.21	0.41	88.84	1.54	97.97	
2017-12	11.6	9.86	0.36	82.57	1.42	89.12	
2018-01	12.22	10.39	0.43	85.59	1.5	89.69	
2018-02	10	8.5	0.17	59.05	1.02	60.36	
2018-03	10.36	8.81	0.21	51.34	1.07	51.34	
2018-04	11.01	9.37	0.29	53.03	1.17	53.13	
2018-05	12.11	10.43	0.41	75.37	1.39	76.34	
