month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2013-08	33.29	58.03	
2013-09	31.42	61.04	
2013-10	32.34	73.61	
2013-11	30.8	59.18	
2013-12	31.21	57.83	
2014-01	35.42	84.86	
2014-02	34.89	87.83	
2014-03	32.26	63.9	
2014-04	34.78	80.27	
2014-05	30.22	24.82	
2014-06	29.63	-8.35	
2014-07	29.49	-30.24	
2014-08	30.97	-20.28	
2014-09	31.53	-2	
2014-10	33.6	31.95	
2014-11	32.08	28.48	
2014-12	31.1	14.52	
2015-01	30.44	-36.12	
2015-02	31.75	-12.32	
2015-03	34.94	46.96	
2015-04	42.85	86.48	
2015-05	40.33	83.44	
2015-06	26.68	20.2	
2015-07	18.16	-17.76	
2015-08	17.24	-66.62	
2015-09	14.21	-94.82	
2015-10	16.31	-80.62	
2015-11	18.1	-69.4	
2015-12	18.19	-58.39	
2016-01	13.95	-81.34	
2016-02	13.55	-85.18	
2016-03	13.04	-88.08	
2016-04	14.59	-69.6	
2016-05	14.85	-58.59	
2016-06	15.33	-33.62	
2016-07	16.85	3.74	
2016-08	16.57	14.83	
2016-09	16.25	23.17	
2016-10	16.59	34.43	
2016-11	17.09	44.97	
2016-12	17.54	59.86	
2017-01	16.94	48.86	
2017-02	17.37	53.27	
2017-03	17.96	69.1	
2017-04	17.61	56.9	
2017-05	16.7	5.76	
2017-06	16.74	-8.68	
2017-07	16.92	14.67	
2017-08	16.69	-24.73	
2017-09	16.51	-39.67	
2017-10	16.84	-27.89	
2017-11	17.25	4.42	
2017-12	15.73	-51.91	
2018-01	15.9	-74.88	
2018-02	13.76	-89.76	
2018-03	14.86	-80.15	
2018-04	14.93	-80.51	
2018-05	16.56	-27.27	
2018-06	14.97	-42.45	
2018-07	13.9	-77.39	
2018-08	12.98	-93.21	
2018-09	12.27	-97.41	
2018-10	10.73	-98.26	
2018-11	10.95	-89.61	
2018-12	10.69	-95.04	
2019-01	10.7	-86.61	
2019-02	11.56	-57.08	
2019-03	12.77	-21.17	
2019-04	13.27	5.61	
2019-05	11.92	-14.2	
2019-06	11.53	-36.51	
2019-07	11.48	-38.9	
2019-08	10.56	-65.46	
2019-09	11.26	-52.72	
2019-10	11.19	-51.24	
2019-11	11.48	-21.98	
2019-12	11.23	-37.78	
2020-01	13.11	21.15	
2020-02	17.1	65.36	
2020-03	17.83	77.11	
2020-04	29.24	96.6	
2020-05	30.75	90.18	
2020-06	29.91	87.46	
2020-07	31.79	88.82	
2020-08	29.44	69.98	
2020-09	27.09	44.72	
2020-10	27.76	41.63	
2020-11	25.88	11.39	
2020-12	25.12	-6.29	
2021-01	27.55	16.7	
2021-02	23.5	-25.71	
2021-03	23.06	-44.41	
2021-04	25.98	-25	
2021-05	28.16	13.59	
2021-06	28.78	29.21	
2021-07	20.68	-18.95	
2021-08	18.55	-70.54	
2021-09	17.19	-86.47	
2021-10	16.4	-93.36	
2021-11	16.27	-90.34	
2021-12	17.27	-71.51	
2022-01	22.9	-24.44	
2022-02	23.63	2.68	
2022-03	27.33	29.34	
2022-04	32.48	45.72	
2022-05	24.17	30.97	
2022-06	23.2	15.48	
2022-07	24.85	36.61	
2022-08	21.77	-6.44	
2022-09	20.88	-37.54	
2022-10	24.44	-10.83	
2022-11	38.58	68.95	
2022-12	41.62	86.61	
2023-01	29.3	61.83	
2023-02	30.07	57.59	
2023-03	29	33.66	
2023-04	30.75	45.91	
2023-05	29.47	24.87	
2023-06	26.67	-19.15	
2023-07	24.82	-45.58	
2023-08	23.62	-62.46	
2023-09	22.74	-72.46	
2023-10	22.57	-76.63	
2023-11	23.44	-71.79	
2023-12	23.9	-55.66	
2024-01	22.34	-80.76	
2024-02	20.65	-87.5	
2024-03	21.11	-88.22	
2024-04	19.65	-98.88	
2024-05	19.06	-95.45	
2024-06	16.78	-99.91	
2024-07	15.38	-95.77	
2024-08	16.18	-82.91	
2024-09	15.28	-91.35	
2024-10	17.14	-59.57	
2024-11	17.42	-41.58	
2024-12	16.67	-48.05	
2025-01	15.89	-65.54	
