month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2019-10	11.19	-0.51	
2019-11	11.48	-0.49	
2019-12	11.23	-0.5	
2020-01	13.11	-0.4	
2020-02	17.1	-0.22	
2020-03	17.83	-0.17	
2020-04	29.24	0.36	
2020-05	30.75	0.43	
2020-06	29.91	0.4	
2020-07	31.79	0.48	
2020-08	29.44	0.38	
2020-09	27.09	0.27	
2020-10	27.76	0.3	
2020-11	25.88	0.21	
2020-12	25.12	0.18	
2021-01	27.55	0.29	
2021-02	23.5	0.1	
2021-03	23.06	0.08	
2021-04	25.98	0.22	
2021-05	28.16	0.32	
2021-06	28.78	0.35	
2021-07	20.68	-0.03	
2021-08	18.55	-0.13	
2021-09	17.19	-0.19	
2021-10	16.4	-0.22	
2021-11	16.27	-0.22	
2021-12	17.27	-0.17	
2022-01	22.9	0.11	
2022-02	23.63	0.15	
2022-03	27.33	0.33	
2022-04	32.48	0.58	
2022-05	24.17	0.18	
2022-06	23.2	0.14	
2022-07	24.85	0.22	
2022-08	21.77	0.08	
2022-09	20.88	0.04	
2022-10	24.44	0.22	
2022-11	38.58	0.92	
2022-12	41.62	1.06	
2023-01	29.3	0.45	
2023-02	30.07	0.49	
2023-03	29	0.44	
2023-04	30.75	0.53	
2023-05	29.47	0.46	
2023-06	26.67	0.33	
2023-07	24.82	0.24	
2023-08	23.62	0.19	
2023-09	22.74	0.16	
2023-10	22.57	0.15	
2023-11	23.44	0.19	
2023-12	23.9	0.21	
2024-01	22.34	0.13	
2024-02	20.65	0.04	
2024-03	21.11	0.06	
2024-04	19.65	-0.01	
2024-05	19.06	-0.04	
2024-06	16.78	-0.16	
2024-07	15.38	-0.23	
2024-08	16.18	-0.19	
2024-09	15.28	-0.24	
2024-10	17.14	-0.14	
2024-11	17.42	-0.13	
2024-12	16.67	-0.17	
2025-01	15.89	-0.21	
