month	ct_avg_Tdx收盘价	股东人数
2010-11	65.82	63236	
2010-12	62.88	24144	
2011-03	72.77	31682	
2011-06	29.15	39394	
2011-09	25.93	37482	
2011-12	18.8	36121	
2012-01	18.57	36365	
2012-03	20.19	36555	
2012-06	16.53	33641	
2012-09	12.77	32571	
2012-12	10.31	31797	
2013-03	11.43	32238	
2013-06	8.68	29741	
2013-09	8.84	29777	
2013-12	8.35	27647	
2014-03	9.27	27351	
2014-06	8.25	26646	
2014-09	12.28	26765	
2014-12	11.83	23143	
2015-03	18.31	20192	
2015-06	28.82	17579	
2015-09	12.41	18215	
2015-12	14.1	17299	
2016-03	13.43	18197	
2016-06	11.78	17866	
2016-09	13.22	16061	
2016-12	15.26	15976	
2017-03	15.33	14462	
2017-06	9.38	17998	
2017-09	10.06	19990	
2017-12	13.96	20894	
2018-03	15.86	20124	
2018-06	10.33	19713	
2018-09	11.06	19513	
2018-12	10.1	17806	
2019-03	11.67	15467	
2019-06	11.73	16158	
2019-09	11.09	16391	
2019-12	12.3	13914	
2020-03	10.76	15325	
2020-06	12.07	14022	
2020-09	18.85	21707	
2020-12	25.68	21152	
2021-03	29.47	54301	
2021-06	17.31	77992	
2021-09	20.52	97942	
2021-12	17.58	87354	
2022-03	15.11	84083	
2022-06	15.85	71688	
2022-09	14.31	71553	
2022-12	12.65	69232	
2023-03	12.88	173536	
2023-06	11.78	122895	
2023-09	12.21	105479	
2023-12	10.24	105062	
2024-03	10.71	100234	
2024-06	9.75	98145	
2024-09	8.7	96693	
