month	ct_avg_Tdx收盘价	股东人数
2016-11	27.63	551958	
2016-12	24.59	280853	
2017-03	23.93	231746	
2017-06	24.86	182362	
2017-09	18.39	161956	
2017-12	14.61	168565	
2018-03	15.09	163773	
2018-06	15.73	148614	
2018-09	11.85	140023	
2018-12	11.44	136151	
2019-03	12.15	139428	
2019-06	11.68	141049	
2019-09	9.22	132786	
2019-12	9.35	132282	
2020-03	8.45	133117	
2020-06	8.23	129624	
2020-09	8.34	128528	
2020-12	7.92	135171	
2021-03	8.56	121268	
2021-06	8.35	122421	
2021-09	7.38	125819	
2021-12	7.17	129933	
2022-03	6.72	136949	
2022-06	6.5	139849	
2022-09	5.93	137492	
2022-12	5.96	135277	
2023-03	6.03	137494	
2023-06	6.11	136186	
2023-09	6.14	125549	
2023-12	5.91	124176	
2024-03	6.6	112607	
2024-06	7.49	107924	
2024-09	7.11	100102	
