month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-12	15.98	-0.15	
2016-01	13.12	-0.29	
2016-02	12.72	-0.3	
2016-03	12.99	-0.28	
2016-04	13.05	-0.27	
2016-05	12.46	-0.29	
2016-06	12.3	-0.29	
2016-07	12.47	-0.28	
2016-08	12.29	-0.29	
2016-09	12.01	-0.3	
2016-10	12.31	-0.27	
2016-11	12.71	-0.25	
2016-12	13.13	-0.22	
2017-01	12.89	-0.23	
2017-02	13.13	-0.22	
2017-03	12.96	-0.23	
2017-04	12.3	-0.27	
2017-05	11.43	-0.32	
2017-06	11.27	-0.33	
2017-07	11.07	-0.34	
2017-08	11.21	-0.33	
2017-09	11.31	-0.32	
2017-10	11.26	-0.32	
2017-11	11.4	-0.31	
2017-12	10.45	-0.37	
2018-01	12.31	-0.25	
2018-02	11.24	-0.32	
2018-03	11.15	-0.32	
2018-04	11.45	-0.3	
2018-05	10.87	-0.33	
2018-06	9.93	-0.39	
2018-07	9.27	-0.43	
2018-08	10.15	-0.37	
2018-09	11.13	-0.31	
2018-10	10.21	-0.37	
2018-11	9.68	-0.4	
2018-12	9.18	-0.43	
2019-01	8.55	-0.46	
2019-02	9.13	-0.43	
2019-03	9.86	-0.38	
2019-04	10.48	-0.33	
2019-05	9.32	-0.4	
2019-06	9.41	-0.39	
2019-07	10.01	-0.34	
2019-08	10.42	-0.31	
2019-09	12.71	-0.15	
2019-10	13.52	-0.1	
2019-11	15.78	0.05	
2019-12	17.71	0.18	
2020-01	18.79	0.25	
2020-02	17.03	0.13	
2020-03	13.5	-0.1	
2020-04	12.24	-0.18	
2020-05	12.99	-0.13	
2020-06	13.46	-0.1	
2020-07	14.31	-0.04	
2020-08	13.67	-0.08	
2020-09	12.08	-0.18	
2020-10	11.67	-0.21	
2020-11	12.15	-0.17	
2020-12	13.23	-0.1	
2021-01	15.11	0.03	
2021-02	18.02	0.23	
2021-03	16.04	0.09	
2021-04	14.27	-0.03	
2021-05	14.71	0	
2021-06	15.03	0.03	
2021-07	13.49	-0.08	
2021-08	12.65	-0.13	
2021-09	15.27	0.05	
2021-10	15.64	0.07	
2021-11	14.56	0	
2021-12	14.19	-0.02	
2022-01	14.76	0.02	
2022-02	15.93	0.1	
2022-03	15.34	0.07	
2022-04	12.99	-0.09	
2022-05	13.13	-0.07	
2022-06	14.85	0.05	
2022-07	13.26	-0.06	
2022-08	13.81	-0.02	
2022-09	14.87	0.06	
2022-10	15.66	0.12	
2022-11	17.76	0.27	
2022-12	16.73	0.2	
2023-01	16.62	0.19	
2023-02	15.98	0.15	
2023-03	15.97	0.15	
2023-04	15.68	0.13	
2023-05	15.05	0.09	
2023-06	13.91	0.01	
2023-07	14.74	0.07	
2023-08	15.03	0.1	
2023-09	16.28	0.2	
2023-10	15.86	0.18	
2023-11	14.97	0.12	
2023-12	14.37	0.08	
2024-01	14.81	0.11	
2024-02	14.59	0.1	
2024-03	15.49	0.17	
2024-04	18.77	0.41	
2024-05	18.15	0.36	
2024-06	17.16	0.28	
2024-07	15.83	0.18	
2024-08	14.51	0.08	
2024-09	13.89	0.04	
2024-10	15.56	0.16	
2024-11	15.4	0.14	
2024-12	14.93	0.11	
2025-01	15.34	0.13	
