month	ct_avg_Tdx收盘价	人均持股
2018-01	10.07	1206	
2018-03	12.08	2527	
2018-06	9.72	3050	
2018-09	8.96	3273	
2018-12	8.29	3497	
2019-03	9.03	19198	
2019-06	8.78	22485	
2019-09	8.25	23314	
2019-12	8.72	25623	
2020-03	7.87	25221	
2020-06	7.92	26743	
2020-09	10.21	26369	
2020-12	10.91	28281	
2021-03	11.47	58037	
2021-06	13.32	73487	
2021-09	12.36	67685	
2021-12	11.69	67094	
2022-03	14.61	89371	
2022-06	16.66	92031	
2022-09	16.07	102066	
2022-12	14.79	94975	
2023-03	13.79	70936	
2023-06	12.56	67841	
2023-09	13.85	88016	
2023-12	11.03	65639	
2024-03	13.27	80116	
2024-06	15.14	82797	
2024-09	13.75	83529	
