month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-09	18.56	-0.18	
2012-10	18.68	-0.18	
2012-11	18.08	-0.2	
2012-12	17.48	-0.23	
2013-01	18.39	-0.19	
2013-02	18.48	-0.19	
2013-03	19.12	-0.16	
2013-04	18.55	-0.19	
2013-05	17.52	-0.24	
2013-06	16.71	-0.27	
2013-07	15.15	-0.34	
2013-08	17.73	-0.23	
2013-09	21.09	-0.09	
2013-10	19.89	-0.14	
2013-11	19.87	-0.15	
2013-12	19.63	-0.16	
2014-01	17.83	-0.24	
2014-02	18.55	-0.21	
2014-03	18.33	-0.23	
2014-04	20.52	-0.14	
2014-05	16.21	-0.32	
2014-06	12.46	-0.48	
2014-07	13.47	-0.44	
2014-08	14.62	-0.39	
2014-09	14.79	-0.38	
2014-10	15.37	-0.36	
2014-11	14.74	-0.39	
2014-12	15.42	-0.36	
2015-01	15.72	-0.35	
2015-02	14.98	-0.39	
2015-03	16.51	-0.33	
2015-04	18.54	-0.25	
2015-05	19.95	-0.2	
2015-06	24.81	-0.01	
2015-07	17.36	-0.31	
2015-08	16.59	-0.34	
2015-09	13.98	-0.45	
2015-10	15.01	-0.41	
2015-11	15.93	-0.37	
2015-12	16.83	-0.34	
2016-01	14.79	-0.42	
2016-02	16.54	-0.35	
2016-03	19.58	-0.23	
2016-04	20.98	-0.17	
2016-05	19.62	-0.22	
2016-06	20.21	-0.19	
2016-07	22.25	-0.1	
2016-08	23.11	-0.06	
2016-09	22.57	-0.07	
2016-10	23.03	-0.05	
2016-11	21.57	-0.1	
2016-12	19.59	-0.17	
2017-01	19.09	-0.19	
2017-02	19.22	-0.19	
2017-03	19.92	-0.16	
2017-04	19.09	-0.19	
2017-05	17.96	-0.24	
2017-06	18.42	-0.21	
2017-07	19.3	-0.17	
2017-08	21.14	-0.09	
2017-09	23.47	0.01	
2017-10	24.99	0.08	
2017-11	30.79	0.34	
2017-12	37.31	0.62	
2018-01	41.35	0.79	
2018-02	37.99	0.65	
2018-03	36.53	0.6	
2018-04	32.97	0.45	
2018-05	35.11	0.55	
2018-06	18.21	-0.18	
2018-07	17.51	-0.2	
2018-08	15.96	-0.26	
2018-09	14.8	-0.31	
2018-10	14.12	-0.34	
2018-11	15.52	-0.27	
2018-12	15.71	-0.25	
2019-01	14.9	-0.28	
2019-02	16.59	-0.2	
2019-03	18.6	-0.1	
2019-04	20.37	-0.01	
2019-05	19.24	-0.06	
2019-06	19.5	-0.04	
2019-07	20.58	0.01	
2019-08	21.04	0.04	
2019-09	22.46	0.12	
2019-10	20.81	0.04	
2019-11	21.6	0.08	
2019-12	22.2	0.11	
2020-01	24.16	0.21	
2020-02	24.86	0.24	
2020-03	26.41	0.32	
2020-04	27.58	0.37	
2020-05	26.07	0.29	
2020-06	27.29	0.35	
2020-07	29.73	0.46	
2020-08	30.82	0.51	
2020-09	31.48	0.53	
2020-10	29.3	0.42	
2020-11	31.28	0.51	
2020-12	32.74	0.57	
2021-01	38.56	0.83	
2021-02	40.74	0.92	
2021-03	40.4	0.88	
2021-04	37.76	0.74	
2021-05	36.02	0.65	
2021-06	30.28	0.38	
2021-07	27.62	0.25	
2021-08	27.77	0.25	
2021-09	29.25	0.31	
2021-10	26.46	0.18	
2021-11	28.77	0.28	
2021-12	29.1	0.29	
2022-01	30.68	0.35	
2022-02	32.73	0.43	
2022-03	33.29	0.45	
2022-04	30.47	0.32	
2022-05	24.58	0.06	
2022-06	22.45	-0.03	
2022-07	21.39	-0.08	
2022-08	21.63	-0.07	
2022-09	22.4	-0.04	
2022-10	19.88	-0.15	
2022-11	19.55	-0.17	
2022-12	19.41	-0.17	
2023-01	19.12	-0.19	
2023-02	19.42	-0.18	
2023-03	18.24	-0.23	
2023-04	17.69	-0.25	
2023-05	16.42	-0.3	
2023-06	15.44	-0.35	
2023-07	15.96	-0.32	
2023-08	16.14	-0.32	
2023-09	16.34	-0.31	
2023-10	16.03	-0.32	
2023-11	16.53	-0.3	
2023-12	17.07	-0.27	
2024-01	16.75	-0.29	
2024-02	16.95	-0.28	
2024-03	17.43	-0.26	
2024-04	17.53	-0.26	
2024-05	19.64	-0.17	
2024-06	19.08	-0.19	
2024-07	20.09	-0.15	
2024-08	20.18	-0.15	
2024-09	19.41	-0.18	
2024-10	23.38	-0.01	
2024-11	22.65	-0.04	
2024-12	21.74	-0.08	
2025-01	21.88	-0.07	
