month	ct_avg_Tdx收盘价	股东人数
2000-12	29.08	12390	
2001-12	17.56	23046	
2002-06	12.75	21876	
2002-09	12.93	21841	
2002-12	10.33	21557	
2003-03	10.27	22336	
2003-06	10.42	24357	
2003-09	8.58	21253	
2003-12	8.55	24318	
2004-03	10.65	21425	
2004-06	11.5	16324	
2004-09	10.99	14517	
2004-12	12.35	13196	
2005-03	13.63	12966	
2005-06	12.63	10737	
2005-09	15.79	9235	
2005-12	14.09	8877	
2006-03	15.13	8124	
2006-06	23.54	6029	
2006-09	18.6	5259	
2006-12	27.71	3349	
2007-03	35.2	6505	
2007-06	43.75	4130	
2007-09	43.14	5741	
2007-12	52.43	5521	
2008-03	48.42	6018	
2008-06	36.1	5657	
2008-09	34.06	4851	
2008-12	37.1	4796	
2009-03	39.74	11339	
2009-06	34.85	9287	
2009-09	42.22	7818	
2009-12	49.76	6753	
2010-03	43.08	11132	
2010-06	44.78	10483	
2010-09	46.68	7942	
2010-12	56.61	11308	
2011-03	48.05	24889	
2011-06	29.83	26118	
2011-09	29.72	23748	
2011-12	30.21	21643	
2012-03	27.02	23201	
2012-06	27.88	19679	
2012-09	30.55	17980	
2012-12	28.37	18134	
2013-03	33.16	19212	
2013-06	28.28	25992	
2013-09	33.35	18993	
2013-12	35.86	16188	
2014-03	34.5	18523	
2014-06	33.15	17719	
2014-09	35.55	20052	
2014-12	37.19	23796	
2015-03	43.22	18751	
2015-06	52.1	37146	
2015-09	45.7	33654	
2015-12	50.02	30909	
2016-03	47.2	29023	
2016-06	42.65	26591	
2016-09	43.72	26367	
2016-12	46.47	27329	
2017-02	49.13	27295	
2017-03	52.06	33743	
2017-06	50.42	52049	
2017-09	58.38	49554	
2017-12	68.4	81935	
2018-03	81.5	70591	
2018-06	77.85	111141	
2018-09	61.84	121645	
2018-12	57.68	125944	
2019-03	70.99	108549	
2019-06	62.91	104352	
2019-09	80.06	111300	
2019-12	85.12	152767	
2020-03	86.76	132209	
2020-06	86.55	195020	
2020-09	90.62	292154	
2020-12	99.37	281801	
2021-03	92.41	367598	
2021-06	74.75	610142	
2021-09	47.83	719246	
2021-12	50.15	741588	
2022-03	37.7	805097	
2022-06	32.72	814616	
2022-09	34.11	728175	
2022-12	38.3	651444	
2023-03	42.26	585456	
2023-06	46.27	503111	
2023-09	43.05	501188	
2023-12	45.09	465165	
2024-03	45.1	440465	
2024-06	41.48	455320	
2024-09	45.11	417865	
