month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-12	4.23	-0.43	
2019-01	4.42	-0.4	
2019-02	4.74	-0.36	
2019-03	5.4	-0.26	
2019-04	6.33	-0.14	
2019-05	5.14	-0.3	
2019-06	5.25	-0.28	
2019-07	6.02	-0.17	
2019-08	5.87	-0.19	
2019-09	5.93	-0.18	
2019-10	5.43	-0.24	
2019-11	5.28	-0.26	
2019-12	5.24	-0.26	
2020-01	5.31	-0.24	
2020-02	4.53	-0.34	
2020-03	4.34	-0.36	
2020-04	4.23	-0.37	
2020-05	4.15	-0.38	
2020-06	4.06	-0.38	
2020-07	4.75	-0.26	
2020-08	5	-0.22	
2020-09	4.53	-0.28	
2020-10	4.32	-0.31	
2020-11	4.28	-0.31	
2020-12	4.16	-0.33	
2021-01	4.29	-0.31	
2021-02	4.11	-0.34	
2021-03	4.1	-0.34	
2021-04	4.13	-0.33	
2021-05	4.21	-0.31	
2021-06	4.1	-0.33	
2021-07	4.02	-0.34	
2021-08	4.06	-0.34	
2021-09	4.62	-0.24	
2021-10	4.25	-0.3	
2021-11	4.19	-0.31	
2021-12	4.21	-0.31	
2022-01	4.15	-0.32	
2022-02	4.09	-0.33	
2022-03	3.94	-0.35	
2022-04	3.77	-0.38	
2022-05	3.54	-0.41	
2022-06	3.7	-0.39	
2022-07	3.72	-0.38	
2022-08	3.8	-0.36	
2022-09	3.71	-0.38	
2022-10	3.51	-0.41	
2022-11	3.6	-0.39	
2022-12	3.59	-0.39	
2023-01	3.53	-0.4	
2023-02	3.64	-0.38	
2023-03	3.85	-0.35	
2023-04	4.06	-0.31	
2023-05	4.75	-0.19	
2023-06	4.64	-0.21	
2023-07	4.62	-0.21	
2023-08	4.44	-0.24	
2023-09	4.18	-0.28	
2023-10	4.07	-0.29	
2023-11	3.99	-0.3	
2023-12	4.03	-0.29	
2024-01	4.14	-0.26	
2024-02	4.34	-0.2	
2024-03	4.65	-0.13	
2024-04	4.81	-0.08	
2024-05	5.06	-0.02	
2024-06	4.87	-0.05	
2024-07	5.18	0.03	
2024-08	5.5	0.1	
2024-09	4.88	-0.01	
2024-10	5.21	0.06	
2024-11	4.99	0.02	
2024-12	4.84	-0.01	
2025-01	4.5	-0.07	
