month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2014-11	2.24	0.14	
2014-12	2.61	0.32	
2015-01	2.79	0.4	
2015-02	2.6	0.29	
2015-03	2.7	0.34	
2015-04	3.21	0.57	
2015-05	3.23	0.57	
2015-06	3.42	0.65	
2015-07	2.92	0.4	
2015-08	2.65	0.27	
2015-09	2.45	0.18	
2015-10	2.42	0.17	
2015-11	2.44	0.18	
2015-12	2.32	0.13	
2016-01	1.98	-0.03	
2016-02	1.78	-0.11	
2016-03	1.8	-0.1	
2016-04	1.77	-0.1	
2016-05	1.68	-0.13	
2016-06	1.67	-0.13	
2016-07	1.71	-0.1	
2016-08	1.78	-0.05	
2016-09	1.76	-0.06	
2016-10	1.87	0.01	
2016-11	1.98	0.06	
2016-12	2	0.08	
2017-01	2.05	0.11	
2017-02	1.98	0.07	
2017-03	1.99	0.08	
2017-04	2.2	0.18	
2017-05	2.32	0.24	
2017-06	2.33	0.25	
2017-07	2.56	0.36	
2017-08	2.57	0.36	
2017-09	2.58	0.36	
2017-10	2.64	0.38	
2017-11	2.6	0.36	
2017-12	2.59	0.36	
2018-01	2.83	0.47	
2018-02	2.74	0.42	
2018-03	2.57	0.32	
2018-04	2.35	0.21	
2018-05	2.49	0.28	
2018-06	2.58	0.32	
2018-07	2.64	0.35	
2018-08	2.72	0.38	
2018-09	2.5	0.26	
2018-10	2.41	0.21	
2018-11	2.44	0.23	
2018-12	2.46	0.23	
2019-01	2.54	0.26	
2019-02	2.68	0.33	
2019-03	2.62	0.29	
2019-04	2.59	0.27	
2019-05	2.53	0.24	
2019-06	2.63	0.28	
2019-07	2.58	0.25	
2019-08	2.49	0.2	
2019-09	2.52	0.21	
2019-10	2.48	0.19	
2019-11	2.53	0.21	
2019-12	2.6	0.24	
2020-01	2.6	0.23	
2020-02	2.38	0.12	
2020-03	2.28	0.07	
2020-04	2.22	0.04	
2020-05	2.24	0.05	
2020-06	2.28	0.06	
2020-07	2.33	0.08	
2020-08	2.29	0.06	
2020-09	2.26	0.04	
2020-10	2.26	0.04	
2020-11	2.29	0.05	
2020-12	2.31	0.05	
2021-01	2.27	0.03	
2021-02	2.26	0.02	
2021-03	2.38	0.07	
2021-04	2.39	0.07	
2021-05	2.43	0.08	
2021-06	2.31	0.03	
2021-07	2.27	0	
2021-08	2.23	-0.01	
2021-09	2.36	0.04	
2021-10	2.39	0.05	
2021-11	2.33	0.02	
2021-12	2.37	0.03	
2022-01	2.46	0.07	
2022-02	2.62	0.13	
2022-03	2.53	0.09	
2022-04	2.59	0.11	
2022-05	2.48	0.06	
2022-06	2.49	0.06	
2022-07	2.47	0.05	
2022-08	2.52	0.07	
2022-09	2.72	0.15	
2022-10	2.73	0.15	
2022-11	2.68	0.12	
2022-12	2.72	0.13	
2023-01	2.69	0.12	
2023-02	2.73	0.13	
2023-03	2.93	0.21	
2023-04	3.02	0.24	
2023-05	3.13	0.29	
2023-06	3.04	0.25	
2023-07	3.08	0.26	
2023-08	3.12	0.28	
2023-09	3.16	0.3	
2023-10	3.13	0.28	
2023-11	3.09	0.27	
2023-12	3.14	0.29	
2024-01	3.19	0.3	
2024-02	3.28	0.33	
2024-03	3.19	0.29	
2024-04	3.22	0.3	
2024-05	3.06	0.23	
2024-06	3.09	0.24	
2024-07	3.16	0.26	
2024-08	3.11	0.23	
2024-09	2.82	0.11	
2024-10	3.07	0.2	
2024-11	3.14	0.22	
2024-12	3.21	0.24	
2025-01	3	0.16	
2025-02	3.03	0.17	
