month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-12	5.83	1.01	0.11	-6.29	0.4	2.1	
2016-01	5.18	0.9	-0.01	-41.92	0.25	-34.29	
2016-02	4.7	0.81	-0.09	-70.24	0.12	-64.05	
2016-03	4.81	0.83	-0.06	-74.81	0.17	-69.84	
2016-04	4.76	0.82	-0.06	-81.92	0.15	-76.87	
2016-05	4.73	0.82	-0.06	-85.16	0.15	-81.08	
2016-06	4.92	0.85	-0.01	-56.34	0.2	-53.48	
2016-07	4.97	0.91	0	-45.92	0.28	-20.24	
2016-08	5.22	0.96	0.06	-9.05	0.35	16.42	
2016-09	5.21	0.95	0.06	5.58	0.34	33.97	
2016-10	5.21	0.95	0.06	14.79	0.34	42.8	
2016-11	5.36	0.98	0.1	42.57	0.38	58.64	
2016-12	5.49	1.01	0.12	49.71	0.4	68.67	
2017-01	5.56	1.02	0.13	61.51	0.42	78.87	
2017-02	5.83	1.07	0.18	81.25	0.47	89.63	
2017-03	5.9	1.08	0.2	83.66	0.48	88.08	
2017-04	5.92	1.08	0.2	84.28	0.46	87.35	
2017-05	6.08	1.11	0.22	91.56	0.48	92.68	
2017-06	6.25	1.15	0.25	94.4	0.53	93.55	
2017-07	6.39	1.22	0.27	93.45	0.61	98.26	
2017-08	6.85	1.31	0.36	97.28	0.7	97.28	
2017-09	6.94	1.33	0.37	93.45	0.73	93.45	
2017-10	7.13	1.36	0.4	97.43	0.74	96.8	
2017-11	7.04	1.35	0.38	85.84	0.71	85.23	
2017-12	7.19	1.38	0.41	88.44	0.75	88.09	
2018-01	8.56	1.64	0.67	98.94	1.05	98.42	
2018-02	8.82	1.69	0.71	90.65	1.09	90.77	
2018-03	7.98	1.53	0.54	73.38	0.87	73.74	
2018-04	7.5	1.43	0.45	47.87	0.72	47.67	
2018-05	7.47	1.43	0.43	32.83	0.72	32.83	
2018-06	6.99	1.34	0.34	-3.48	0.6	-2.28	
2018-07	6.69	1.31	0.28	-23.7	0.54	-19.44	
2018-08	6.78	1.36	0.29	-31.64	0.6	-20.34	
2018-09	6.82	1.37	0.3	-33.13	0.59	-22.46	
2018-10	6.99	1.4	0.32	-16.72	0.61	-1.04	
2018-11	6.78	1.36	0.28	-35.96	0.55	-17.82	
2018-12	6.54	1.31	0.23	-70.63	0.49	-50.94	
2019-01	6.54	1.31	0.22	-77.48	0.47	-60.02	
2019-02	7.06	1.41	0.32	-28.87	0.57	-5.95	
2019-03	7.06	1.41	0.31	-4.85	0.55	23.43	
2019-04	7.39	1.48	0.37	32.74	0.63	53.7	
2019-05	6.99	1.4	0.29	29.38	0.52	49.2	
2019-06	7.3	1.46	0.34	58.18	0.57	72.42	
2019-07	7.32	1.51	0.34	71.35	0.61	87.03	
2019-08	7.06	1.47	0.28	41.11	0.55	72.56	
2019-09	7.04	1.47	0.28	5.27	0.53	62.9	
2019-10	7.29	1.52	0.32	38.69	0.58	85.32	
2019-11	7.23	1.51	0.3	42.56	0.56	80.82	
2019-12	7.18	1.5	0.28	16.4	0.53	65.87	
2020-01	7.15	1.49	0.27	16.41	0.51	60.1	
2020-02	6.66	1.39	0.18	-57.19	0.39	-9.91	
2020-03	6.46	1.35	0.14	-77.23	0.35	-43.59	
2020-04	6.34	1.32	0.12	-90.09	0.31	-66.84	
2020-05	6.36	1.33	0.12	-84.82	0.3	-72.52	
2020-06	6.35	1.33	0.11	-81.07	0.3	-75.31	
2020-07	6.47	1.4	0.13	-64.63	0.36	-43.52	
2020-08	6.22	1.36	0.08	-84.65	0.31	-47.83	
2020-09	6.16	1.35	0.07	-93.06	0.29	-58.85	
2020-10	6.33	1.39	0.1	-67.69	0.32	-24.27	
2020-11	6.55	1.44	0.13	-32.99	0.36	19.05	
2020-12	6.57	1.44	0.13	-5.78	0.35	30.44	
2021-01	6.57	1.44	0.12	-1.61	0.33	34.42	
2021-02	7.02	1.54	0.19	48.57	0.41	74.23	
2021-03	7.31	1.6	0.24	70.03	0.45	84.86	
2021-04	7.15	1.57	0.2	73.85	0.41	78.1	
2021-05	6.94	1.52	0.16	60.66	0.36	65.33	
2021-06	6.73	1.47	0.13	28.4	0.3	38.22	
