month	ct_avg_Tdx收盘价	股东人数
2007-09	8.94	57250	
2007-12	9.97	55409	
2008-03	7.26	55262	
2008-06	6.41	54436	
2008-09	4.71	54314	
2008-12	4.15	55950	
2009-03	4.18	55864	
2009-06	5.53	55592	
2009-09	5.74	54671	
2009-12	5.98	53531	
2010-03	5.62	53478	
2010-06	4.84	54211	
2010-09	4.62	60096	
2010-12	4.71	66715	
2011-03	4.94	59651	
2011-06	4.95	57614	
2011-09	4.48	55401	
2011-12	4.65	54876	
2012-03	4.77	54154	
2012-06	4.4	54140	
2012-09	3.92	53586	
2012-12	4.42	53223	
2013-03	4.63	52713	
2013-06	4.46	52581	
2013-09	4.37	52370	
2013-12	4.28	51978	
2014-03	3.85	51897	
2014-06	4.11	51731	
2014-09	4.1	51348	
2014-12	5.82	51038	
2015-03	5.85	50571	
2015-06	6.86	48446	
2015-09	5.43	48343	
2015-12	5.83	48257	
2016-03	4.81	48507	
2016-06	4.92	48502	
2016-09	5.21	48172	
2016-12	5.49	47926	
2017-03	5.9	47511	
2017-06	6.25	47291	
2017-09	6.94	46723	
2017-12	7.19	45638	
2018-03	7.98	43534	
2018-06	6.99	43361	
2018-09	6.82	43280	
2018-12	6.54	43160	
2019-03	7.06	42926	
2019-06	7.3	42834	
2019-09	7.04	42613	
2019-12	7.18	42497	
2020-03	6.46	42290	
2020-06	6.35	41974	
2020-09	6.16	41346	
2020-12	6.57	41053	
2021-03	7.31	40581	
2021-06	6.73	40321	
2021-09	6.05	40042	
2021-12	5.86	39854	
2022-03	6.11	39695	
2022-06	6	39556	
2022-09	5.53	39379	
2022-10	5.49	343327	
2022-11	5.38	339354	
2022-12	5.57	39294	
2023-03	5.9	39127	
2023-06	6.36	38987	
2023-09	6.14	38720	
2023-12	6.41	38587	
2024-03	6.92	38449	
2024-06	7.18	265746	
2024-09	7.38	37876	
