month	ct_avg_Tdx收盘价	人均持股
2007-09	8.94	3924700	
2007-12	9.97	4055101	
2008-03	7.26	4065888	
2008-06	6.41	4127583	
2008-09	4.71	4136854	
2008-12	4.15	4015891	
2009-03	4.18	4022073	
2009-06	5.53	1063830	
2009-09	5.74	1081752	
2009-12	5.98	1104789	
2010-03	5.62	1105884	
2010-06	4.84	1214639	
2010-09	4.62	1095693	
2010-12	4.71	3220223	
2011-03	4.94	3601569	
2011-06	4.95	3728906	
2011-09	4.48	3877857	
2011-12	4.65	4381101	
2012-03	4.77	4439512	
2012-06	4.4	4440660	
2012-09	3.92	4486570	
2012-12	4.42	4517170	
2013-03	4.63	4560873	
2013-06	4.46	4572323	
2013-09	4.37	4590745	
2013-12	4.28	4625367	
2014-03	3.85	4632586	
2014-06	4.11	4647452	
2014-09	4.1	4682117	
2014-12	5.82	4710555	
2015-03	5.85	4754055	
2015-06	6.86	4962583	
2015-09	5.43	4973157	
2015-12	5.83	4982020	
2016-03	4.81	4956343	
2016-06	4.92	4956854	
2016-09	5.21	4990810	
2016-12	5.49	5016428	
2017-03	5.9	5060245	
2017-06	6.25	5083786	
2017-09	6.94	5145588	
2017-12	7.19	5267920	
2018-03	7.98	5522518	
2018-06	6.99	5544552	
2018-09	6.82	5554929	
2018-12	6.54	5570373	
2019-03	7.06	5600739	
2019-06	7.3	5612768	
2019-09	7.04	5641877	
2019-12	7.18	5657277	
2020-03	6.46	5684969	
2020-06	6.35	5727768	
2020-09	6.16	5814766	
2020-12	6.57	5856267	
2021-03	7.31	5924381	
2021-06	6.73	5962583	
2021-09	6.05	6004129	
2021-12	5.86	6032451	
2022-03	6.11	6056615	
2022-06	6	6077898	
2022-09	5.53	6105216	
2022-10	5.49	27943	
2022-11	5.38	28270	
2022-12	5.57	6118423	
2023-03	5.9	6144538	
2023-06	6.36	6166602	
2023-09	6.14	6209125	
2023-12	6.41	6230526	
2024-03	6.92	6252889	
2024-06	7.18	904688	
2024-09	7.38	6347484	
