month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-04	4.78	1.44	
2022-05	4.98	1.49	
2022-06	5.79	1.82	
2022-07	6.01	1.86	
2022-08	6.34	1.95	
2022-09	7.16	2.23	
2022-10	6.52	1.87	
2022-11	6.1	1.63	
2022-12	5.75	1.43	
2023-01	5.87	1.43	
2023-02	5.82	1.37	
2023-03	5.91	1.35	
2023-04	5.98	1.35	
2023-05	5.94	1.28	
2023-06	5.37	1.03	
2023-07	5.67	1.12	
2023-08	5.58	1.06	
2023-09	6.3	1.29	
2023-10	6.27	1.25	
2023-11	6.34	1.23	
2023-12	6.82	1.36	
2024-01	7.81	1.64	
2024-02	8.65	1.85	
2024-03	8.81	1.83	
2024-04	8.82	1.76	
2024-05	8.62	1.64	
2024-06	9.21	1.75	
2024-07	9.04	1.64	
2024-08	8.46	1.42	
2024-09	8.67	1.42	
2024-10	9.08	1.48	
2024-11	8.63	1.31	
2024-12	8.76	1.3	
2025-01	8.02	1.07	
2025-02	7.58	0.92	
