month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-11	1.43	-87.74	
2019-12	1.46	-79.22	
2020-01	1.53	-55.8	
2020-02	1.42	-76.92	
2020-03	1.38	-85.27	
2020-04	1.22	-96.73	
2020-05	1.22	-89.24	
2020-06	1.32	-70.49	
2020-07	1.54	-21.08	
2020-08	1.57	5.19	
2020-09	1.48	7.55	
2020-10	1.5	17.97	
2020-11	1.95	59.31	
2020-12	1.94	77.79	
2021-01	2.12	85.49	
2021-02	2.6	94.17	
2021-03	2.41	86.72	
2021-04	2.48	79.34	
2021-05	3.08	96.58	
2021-06	3.36	98.13	
2021-07	4.63	99.76	
2021-08	7.35	99.11	
2021-09	11.18	95.71	
2021-10	9	83.65	
2021-11	8.2	71.51	
2021-12	7.06	49.42	
2022-01	5.91	22.93	
2022-02	6.22	13.45	
2022-03	6.61	16.19	
2022-04	4.56	-25.66	
2022-05	4.55	-35.76	
2022-06	5.97	-19.05	
2022-07	5.64	-24.66	
2022-08	6.51	-5.71	
2022-09	6.4	13.99	
2022-10	5.87	0.5	
2022-11	5.25	-38.15	
2022-12	4.78	-57.43	
2023-01	4.59	-68.75	
2023-02	5.03	-63.71	
2023-03	4.58	-78.45	
2023-04	4.17	-89.76	
2023-05	3.73	-97.05	
2023-06	3.71	-91.21	
2023-07	3.78	-79.42	
2023-08	3.49	-91.89	
2023-09	3.27	-97.68	
2023-10	3.02	-98.95	
2023-11	2.92	-95.21	
2023-12	2.55	-97.49	
2024-01	2.61	-89.85	
2024-02	2.5	-90.62	
2024-03	2.8	-64.71	
2024-04	2.62	-72.28	
2024-05	2.8	-47.32	
2024-06	2.58	-60.06	
2024-07	2.47	-80.32	
2024-08	2.49	-86.4	
2024-09	2.76	-35.2	
2024-10	3.07	8.58	
2024-11	3.2	41.45	
2024-12	3.17	56.21	
2025-01	2.83	32.34	
2025-02	2.76	12.5	
