month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2008-03	35.3	0.98	
2008-04	32.98	0.85	
2008-05	29.15	0.63	
2008-06	25.26	0.41	
2008-07	22.27	0.25	
2008-08	21.84	0.22	
2008-09	16.7	-0.06	
2008-10	12.91	-0.27	
2008-11	13.46	-0.23	
2008-12	13.77	-0.21	
2009-01	15.07	-0.13	
2009-02	17.26	0	
2009-03	19.57	0.13	
2009-04	22.04	0.27	
2009-05	24.99	0.44	
2009-06	23.69	0.37	
2009-07	25	0.44	
2009-08	22.87	0.31	
2009-09	20.11	0.15	
2009-10	21.89	0.26	
2009-11	23.26	0.33	
2009-12	21.59	0.23	
2010-01	20.4	0.16	
2010-02	19.63	0.12	
2010-03	21.8	0.24	
2010-04	21.71	0.23	
2010-05	19.23	0.08	
2010-06	15.57	-0.12	
2010-07	14.35	-0.19	
2010-08	14.33	-0.19	
2010-09	13.42	-0.24	
2010-10	14.58	-0.18	
2010-11	13.66	-0.23	
2010-12	12.71	-0.28	
2011-01	12.89	-0.27	
2011-02	12.83	-0.27	
2011-03	13.29	-0.25	
2011-04	14.61	-0.17	
2011-05	13.87	-0.22	
2011-06	10.17	-0.43	
2011-07	9.81	-0.45	
2011-08	9.16	-0.48	
2011-09	8.94	-0.49	
2011-10	8.94	-0.49	
2011-11	8.96	-0.49	
2011-12	8.6	-0.51	
2012-01	9.01	-0.49	
2012-02	9.34	-0.47	
2012-03	9.27	-0.47	
2012-04	9.12	-0.48	
2012-05	9.07	-0.48	
2012-06	8.38	-0.52	
2012-07	7.71	-0.56	
2012-08	7.62	-0.56	
2012-09	7.38	-0.58	
2012-10	7.5	-0.57	
2012-11	7.51	-0.57	
2012-12	8.72	-0.5	
2013-01	10.47	-0.4	
2013-02	11.09	-0.36	
2013-03	10.68	-0.39	
2013-04	9.94	-0.43	
2013-05	10.19	-0.42	
2013-06	8.76	-0.5	
2013-07	8.14	-0.53	
2013-08	8.39	-0.52	
2013-09	10.52	-0.4	
2013-10	10.15	-0.42	
2013-11	9.99	-0.43	
2013-12	9.75	-0.45	
2014-01	9.23	-0.48	
2014-02	9.26	-0.48	
2014-03	9.11	-0.48	
2014-04	9.89	-0.44	
2014-05	9.7	-0.45	
2014-06	9.47	-0.46	
2014-07	9.18	-0.48	
2014-08	9.61	-0.45	
2014-09	9.67	-0.45	
2014-10	9.79	-0.44	
2014-11	10.75	-0.39	
2014-12	13.72	-0.22	
2015-01	15.41	-0.13	
2015-02	14.34	-0.19	
2015-03	15.02	-0.15	
2015-04	17.67	0	
2015-05	17.29	-0.02	
2015-06	17.39	-0.01	
2015-07	16.33	-0.07	
2015-08	14.79	-0.15	
2015-09	15.35	-0.11	
