month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-08	0.7	-94.51	
2005-09	0.7	-82.51	
2005-10	0.63	-96.82	
2005-11	0.67	-79.87	
2005-12	0.68	-67.17	
2006-01	0.72	-41.13	
2006-02	0.69	-45.54	
2006-03	0.68	-53.26	
2006-04	0.63	-75.89	
2006-05	0.65	-74.8	
2006-06	0.7	-26.95	
2006-07	0.67	-26.57	
2006-08	0.6	-76.79	
2006-09	0.68	-43.92	
2006-10	0.8	24.95	
2006-11	0.93	69.52	
2006-12	1	82.06	
2007-01	1.44	92.1	
2007-02	1.42	90.12	
2007-03	1.67	97.12	
2007-04	1.96	97.24	
2007-05	2.44	98.41	
2007-06	2.37	89.28	
2007-07	2.62	87.18	
2007-08	4.23	99.03	
2007-09	6.24	98.3	
2007-10	5.78	87.85	
2007-11	5.73	82.55	
2007-12	6.73	94.15	
2008-01	6.45	86.24	
2008-02	5.46	54.58	
2008-03	4.28	21.47	
2008-04	3.41	-11.95	
2008-05	2.97	-35.67	
2008-06	2.17	-56.7	
2008-07	2.03	-62.34	
2008-08	1.59	-83.29	
2008-09	1.36	-88.67	
2008-10	1.3	-88.79	
2008-11	1.25	-86.56	
2008-12	1.34	-77.72	
2009-01	1.32	-73.33	
2009-02	1.71	-35.4	
2009-03	1.83	-8.93	
2009-04	2.24	18.66	
2009-05	2.09	21.58	
2009-06	2.05	27.6	
2009-07	2.29	52.48	
2009-08	2.32	55.57	
2009-09	2.05	27.88	
2009-10	2.05	16.13	
2009-11	2.29	38.99	
2009-12	2.3	52.95	
2010-01	2.36	61.74	
2010-02	2.46	83.99	
2010-03	2.68	96.97	
2010-04	3.31	97.7	
2010-05	2.72	73.48	
2010-06	2.58	55.36	
2010-07	2.55	33.93	
2010-08	2.87	72.16	
2010-09	3.03	77.91	
2010-10	4.18	92.91	
2010-11	4	86.97	
2010-12	3.58	77.91	
2011-01	3.49	64.6	
2011-02	3.42	48.57	
2011-03	3.24	23.25	
2011-04	3.25	4.89	
2011-05	3.14	-5.36	
2011-06	2.92	-38.99	
2011-07	3.19	-23.85	
2011-08	3.05	-38.16	
2011-09	2.74	-73.13	
2011-10	2.5	-86.05	
2011-11	2.35	-92.25	
2011-12	1.89	-97	
2012-01	1.89	-89.58	
2012-02	1.99	-77.9	
2012-03	1.93	-82.47	
2012-04	1.82	-88.6	
2012-05	1.84	-86.57	
2012-06	1.8	-89.42	
2012-07	1.81	-84.01	
2012-08	1.57	-98.37	
2012-09	1.38	-98.21	
2012-10	1.43	-85.07	
2012-11	1.39	-87.42	
2012-12	1.48	-72.58	
2013-01	1.61	-36.43	
2013-02	1.61	-20.48	
2013-03	1.52	-37.88	
2013-04	1.42	-62.5	
2013-05	1.4	-71.43	
2013-06	1.28	-79.05	
2013-07	1.09	-91.3	
2013-08	1.11	-85.39	
2013-09	1.2	-69.22	
2013-10	1.16	-77.73	
2013-11	1.16	-74.62	
2013-12	1.16	-58.6	
2014-01	1.08	-84.22	
2014-02	1.09	-81.25	
2014-03	1.04	-92.52	
2014-04	1.03	-88.69	
2014-05	0.97	-95.49	
2014-06	0.94	-95.58	
2014-07	0.98	-78.42	
2014-08	1.05	-39.5	
2014-09	1.16	-1.83	
2014-10	1.24	30.36	
2014-11	1.49	58.44	
2014-12	2.15	84.2	
2015-01	2.22	88.44	
2015-02	2	78.33	
2015-03	2.81	90.91	
2015-04	4.09	99.19	
2015-05	4.05	89.6	
2015-06	5.38	98.68	
2015-07	4.91	87.5	
2015-08	4.46	74.45	
2015-09	3.25	28.84	
2015-10	3.54	25.73	
2015-11	3.65	18.54	
2015-12	3.48	-8.35	
2016-01	3.06	-32.95	
2016-02	2.75	-47.14	
2016-03	2.6	-57.72	
2016-04	2.62	-67.86	
2016-05	2.92	-47.62	
2016-06	2.95	-33.04	
2016-07	3.36	4.85	
2016-08	3.32	22.36	
2016-09	3.02	-3.79	
2016-10	3.03	-17.36	
2016-11	3.11	-6.29	
2016-12	3	-14.57	
2017-01	3.06	-18.7	
2017-02	3.16	14.38	
2017-03	3.31	51.36	
2017-04	3.41	61.86	
2017-05	3.41	62.9	
2017-06	3.73	81.66	
2017-07	3.56	69.86	
2017-08	3.52	66.15	
2017-09	3.68	83.76	
2017-10	3.55	59.56	
2017-11	4.23	92.57	
2017-12	4.87	98.38	
2018-01	4.77	87.58	
2018-02	5.07	93.57	
2018-03	4.69	74.76	
2018-04	4.3	43.4	
2018-05	4.41	37.74	
2018-06	4.28	25.94	
2018-07	3.2	-34.74	
2018-08	2.89	-56.41	
2018-09	2.81	-67.15	
2018-10	2.59	-82.04	
2018-11	2.99	-65.67	
2018-12	3.1	-50.54	
2019-01	3.05	-44.76	
2019-02	3.31	-21.84	
2019-03	3.54	6.34	
2019-04	3.76	31.29	
2019-05	3.16	-5.54	
2019-06	3.17	-25.19	
2019-07	3.25	-4.39	
2019-08	2.92	-42.33	
2019-09	2.95	-53.48	
2019-10	2.93	-60.81	
2019-11	2.94	-60.24	
2019-12	2.97	-60.35	
2020-01	3.05	-32.42	
2020-02	2.62	-85.4	
2020-03	2.46	-95.98	
2020-04	2.26	-97.15	
2020-05	2.22	-96.73	
2020-06	2.29	-84.64	
2020-07	2.4	-62.19	
2020-08	2.47	-44.77	
2020-09	2.67	-7.51	
2020-10	2.54	-8.76	
2020-11	2.62	3.4	
2020-12	2.64	25.08	
2021-01	2.49	-6.87	
2021-02	2.66	17.32	
2021-03	2.88	60.64	
2021-04	2.92	75	
2021-05	2.82	68.7	
2021-06	2.71	46.05	
2021-07	2.54	-3.21	
2021-08	2.4	-29.67	
2021-09	2.57	-32.95	
2021-10	2.74	2.68	
2021-11	2.86	41.52	
