month	ct_avg_Tdx收盘价	股东人数
2000-06	27.39	63202	
2000-12	27.88	62565	
2001-06	25.96	67885	
2001-12	17.1	63509	
2002-06	14.7	58996	
2002-09	14.48	58154	
2002-12	11.94	57285	
2003-03	12.79	56414	
2003-06	11.67	54823	
2003-09	10.69	53697	
2003-12	8.78	51988	
2004-03	12.04	50155	
2004-06	9.73	49241	
2004-09	8.38	48232	
2004-12	8.74	49371	
2005-03	7.78	47396	
2005-06	6.46	46374	
2005-09	7	44798	
2005-12	6.08	44706	
2006-03	5	43961	
2006-06	5.79	40572	
2006-09	5.78	38799	
2006-12	5.45	36618	
2007-03	7.98	34227	
2007-06	9.01	32435	
2007-09	9.79	28560	
2007-12	8.94	27718	
2008-03	10.31	28439	
2008-06	6.81	28215	
2008-09	5.19	27598	
2008-12	5.14	28341	
2009-03	6.6	26562	
2009-06	8.88	36594	
2009-09	8.22	33426	
2009-12	9.85	28524	
2010-03	15.28	33156	
2010-06	11.52	31921	
2010-09	13.4	29514	
2010-12	24.87	37807	
2011-03	24.6	37096	
2011-06	19.54	37437	
2011-09	18.07	36342	
2011-12	16	37807	
2012-03	17.46	34116	
2012-06	15.76	32933	
2012-09	13.57	31743	
2012-12	12.9	29736	
2013-03	20.6	22682	
2013-06	26.03	19589	
2013-09	47.75	17484	
2013-12	44.99	16051	
2014-03	52.85	14550	
2014-06	35.15	40382	
2014-09	41.24	39635	
2014-12	38.92	29187	
2015-03	54.21	42233	
2015-06	39.89	83838	
2015-09	23.81	104888	
2015-12	31.05	91528	
2016-03	21.92	94827	
2016-06	22.91	98863	
2016-09	25.5	80132	
2016-12	21.53	100446	
2017-03	20.37	99395	
2017-06	17.47	105676	
2017-09	19.13	110896	
2017-12	19.33	118121	
2018-03	21.55	102503	
2018-06	21.83	99599	
2018-08	26.59	99500	
2018-09	25.29	113675	
2018-11	18.94	130000	
2018-12	17.59	142156.5	
2019-02	20.08	110000	
2019-03	25.28	153536	
2019-06	24.28	153448	
2019-07	22.63	150000	
2019-08	22.58	131500	
2019-09	26.91	111548	
2019-11	29.67	102000	
2019-12	31.05	116729.33	
2020-03	41.02	157976	
2020-04	38.57	158333.33	
2020-05	41.4	151333.33	
2020-06	39.59	169814	
2020-07	39.95	224333.33	
2020-08	36.73	253500	
2020-09	32.02	251092.5	
2020-11	28.74	247500	
2020-12	27.36	245179.5	
2021-03	29.19	237711	
2021-05	27.6	237000	
2021-06	28.97	228282.33	
2021-07	29	231000	
2021-08	31.17	220000	
2021-09	29.8	219791.5	
2021-12	34.54	162161.33	
2022-01	35.04	151000	
2022-02	32.76	160000	
2022-03	29.66	180595	
2022-04	26.06	170000	
2022-05	24.79	181000	
2022-06	25.38	208727	
2022-07	24.91	200000	
2022-09	21.78	204531	
2022-11	22.74	210000	
2022-12	22.14	203019	
2023-01	23.1	199500	
2023-02	32.73	210000	
2023-03	35.51	273823	
2023-04	41.29	265000	
2023-06	50.7	252462	
2023-07	45.38	250000	
2023-08	43.73	270000	
2023-09	36.98	303731	
2023-10	32.22	320000	
2023-11	34.22	340000	
2023-12	34.33	324167.5	
2024-01	30.87	310000	
2024-02	32.17	315000	
2024-03	41.38	326006	
2024-04	38.13	300000	
2024-05	38.81	293333.33	
2024-06	36.49	307443.33	
2024-07	37.69	293333.33	
2024-08	33	310000	
2024-09	32.75	314066	
2024-10	43.03	303333.33	
2024-11	48.89	303333.33	
2024-12	49.16	325000	
2025-01	49.62	305000	
