month	ct_avg_Tdx收盘价	人均持股
2000-06	27.39	926	
2000-12	27.88	1039	
2001-06	25.96	958	
2001-12	17.1	1023	
2002-06	14.7	1102	
2002-09	14.48	1118	
2002-12	11.94	1135	
2003-03	12.79	1152	
2003-06	11.67	1186	
2003-09	10.69	1210	
2003-12	8.78	1250	
2004-03	12.04	1296	
2004-06	9.73	1320	
2004-09	8.38	1348	
2004-12	8.74	1317	
2005-03	7.78	1371	
2005-06	6.46	1402	
2005-09	7	1451	
2005-12	6.08	1454	
2006-03	5	1966	
2006-06	5.79	2130	
2006-09	5.78	2228	
2006-12	5.45	2361	
2007-03	7.98	3065	
2007-06	9.01	3234	
2007-09	9.79	3673	
2007-12	8.94	3785	
2008-03	10.31	3689	
2008-06	6.81	3718	
2008-09	5.19	3801	
2008-12	5.14	3702	
2009-03	6.6	3950	
2009-06	8.88	5875	
2009-09	8.22	6432	
2009-12	9.85	7538	
2010-03	15.28	6484	
2010-06	11.52	6735	
2010-09	13.4	7285	
2010-12	24.87	5687	
2011-03	24.6	5796	
2011-06	19.54	5743	
2011-09	18.07	5916	
2011-12	16	5687	
2012-03	17.46	6302	
2012-06	15.76	6528	
2012-09	13.57	6773	
2012-12	12.9	7230	
2013-03	20.6	9479	
2013-06	26.03	10976	
2013-09	47.75	12297	
2013-12	44.99	13395	
2014-03	52.85	14777	
2014-06	35.15	10648	
2014-09	41.24	10849	
2014-12	38.92	14733	
2015-03	54.21	11362	
2015-06	39.89	11447	
2015-09	23.81	9150	
2015-12	31.05	10486	
2016-03	21.92	10121	
2016-06	22.91	9708	
2016-09	25.5	11977	
2016-12	21.53	9555	
2017-03	20.37	10014	
2017-06	17.47	9419	
2017-09	19.13	11579	
2017-12	19.33	10871	
2018-03	21.55	12528	
2018-06	21.83	12893	
2018-08	26.59	12932	
2018-09	25.29	11296	
2018-11	18.94	9936.5	
2018-12	17.59	9037.5	
2019-02	20.08	11720	
2019-03	25.28	8397	
2019-06	24.28	8406	
2019-07	22.63	8595	
2019-08	22.58	9924.5	
2019-09	26.91	11558	
2019-11	29.67	12640	
2019-12	31.05	11071.67	
2020-03	41.02	8478.33	
2020-04	38.57	9104.33	
2020-05	41.4	9524	
2020-06	39.59	8521	
2020-07	39.95	6437.67	
2020-08	36.73	5685.5	
2020-09	32.02	5762.5	
2020-11	28.74	5870	
2020-12	27.36	5925	
2021-03	29.19	6110	
2021-05	27.6	6129	
2021-06	28.97	6363	
2021-07	29	6288	
2021-08	31.17	6606	
2021-09	29.8	6609.5	
2021-12	34.54	8966.33	
2022-01	35.04	9621.5	
2022-02	32.76	9080	
2022-03	29.66	8045	
2022-04	26.06	8546	
2022-05	24.79	8027	
2022-06	25.38	6960	
2022-07	24.91	7309	
2022-09	21.78	7147	
2022-11	22.74	6962	
2022-12	22.14	7199	
2023-01	23.1	7327	
2023-02	32.73	6976	
2023-03	35.51	5340.5	
2023-04	41.29	5517	
2023-06	50.7	5822	
2023-07	45.38	5880	
2023-08	43.73	5444	
2023-09	36.98	4856	
2023-10	32.22	4593	
2023-11	34.22	4323	
2023-12	34.33	4536.5	
2024-01	30.87	4743	
2024-02	32.17	4669	
2024-03	41.38	4510.5	
2024-04	38.13	4901	
2024-05	38.81	5013.67	
2024-06	36.49	4783	
2024-07	37.69	5017.67	
2024-08	33	4743	
2024-09	32.75	4682.5	
2024-10	43.03	4848.33	
2024-11	48.89	4878.67	
2024-12	49.16	4534	
2025-01	49.62	4822	
