month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2018-12	21.31	-0.52	
2019-01	22.03	-0.5	
2019-02	25.15	-0.42	
2019-03	27.02	-0.35	
2019-04	27.38	-0.32	
2019-05	23.32	-0.41	
2019-06	23.1	-0.4	
2019-07	23.77	-0.36	
2019-08	23.08	-0.36	
2019-09	24.38	-0.31	
2019-10	24.23	-0.31	
2019-11	25.78	-0.25	
2019-12	28.65	-0.16	
2020-01	30.75	-0.08	
2020-02	29.54	-0.11	
2020-03	26.94	-0.18	
2020-04	29.47	-0.09	
2020-05	34.78	0.08	
2020-06	35.08	0.09	
2020-07	47.4	0.48	
2020-08	54.44	0.69	
2020-09	54.61	0.69	
2020-10	63.03	0.93	
2020-11	80.5	1.42	
2020-12	86.4	1.54	
2021-01	95.86	1.76	
2021-02	101.36	1.85	
2021-03	85.31	1.36	
2021-04	84.13	1.28	
2021-05	89.35	1.38	
2021-06	69.03	0.82	
2021-07	77.49	1.02	
2021-08	77.15	0.98	
2021-09	67.31	0.71	
2021-10	62.4	0.58	
2021-11	67.93	0.71	
2021-12	69.12	0.72	
2022-01	65.43	0.62	
2022-02	62.8	0.56	
2022-03	58.43	0.44	
2022-04	53.43	0.32	
2022-05	58.25	0.44	
2022-06	65.75	0.63	
2022-07	63.63	0.58	
2022-08	62.96	0.57	
2022-09	57.76	0.43	
2022-10	63.77	0.56	
2022-11	69.89	0.7	
2022-12	69.5	0.67	
2023-01	68.31	0.63	
2023-02	72.68	0.71	
2023-03	71.12	0.66	
2023-04	65.9	0.52	
2023-05	58.88	0.35	
2023-06	61.02	0.4	
2023-07	67.74	0.54	
2023-08	68.2	0.54	
2023-09	68.8	0.55	
2023-10	63.95	0.44	
2023-11	62.46	0.4	
2023-12	60.98	0.36	
2024-01	56.59	0.26	
2024-02	60.79	0.35	
2024-03	63.62	0.4	
2024-04	59.94	0.32	
2024-05	60.78	0.33	
2024-06	53.7	0.17	
2024-07	48.95	0.06	
2024-08	43.04	-0.07	
2024-09	45.52	-0.02	
2024-10	58.72	0.26	
2024-11	59.78	0.27	
2024-12	60.61	0.28	
2025-01	59.31	0.24	
2025-02	67.65	0.4	
