month	ct_avg_Tdx收盘价	人均持股
2010-09	92.05	1146.5	
2010-12	147.35	4033	
2011-03	136.75	4226	
2011-06	69.07	9132	
2011-09	75.61	11498	
2011-12	58.72	11345	
2012-03	52.41	10061	
2012-06	24.39	18456	
2012-09	19.6	16789	
2012-12	22.5	18898	
2013-03	26.12	20727	
2013-06	33.26	23491	
2013-09	46.11	58976	
2013-12	53.04	64487	
2014-03	73.61	45320	
2014-06	27.7	68838	
2014-09	29.97	35227	
2014-12	29.98	41572	
2015-03	38.43	29685	
2015-06	60.31	24317	
2015-09	36.16	27256	
2015-12	45.8	19884	
2016-03	36.02	21522	
2016-06	18.95	34652	
2016-09	18.71	35312	
2016-12	20.06	39967	
2017-03	22.36	46133	
2017-04	23.23	47890.5	
2017-06	24.14	50408	
2017-09	28.08	54369	
2017-12	27.62	42853	
2018-03	33.38	45110	
2018-04	32.65	44871	
2018-05	32.89	42956	
2018-06	32.82	47028.33	
2018-07	29.62	48490	
2018-08	26.87	47838	
2018-09	26.26	49554	
2018-10	23.16	50243.67	
2018-11	22.91	48536.67	
2018-12	21.31	46786.75	
2019-01	22.03	50274	
2019-02	25.15	51359	
2019-03	27.02	42352.25	
2019-04	27.38	43503	
2019-05	23.32	44768	
2019-06	23.1	44808	
2019-07	23.77	46862.67	
2019-08	23.08	48255	
2019-09	24.38	46370.67	
2019-10	24.23	49816.33	
2019-11	25.78	54629.67	
2019-12	28.65	58192	
2020-01	30.75	58408	
2020-02	29.54	55034.67	
2020-03	26.94	51817.67	
2020-04	29.47	63511	
2020-05	34.78	75432.67	
2020-06	35.08	69688.67	
2020-07	47.4	55272.33	
2020-08	54.44	47830.67	
2020-09	54.61	50937.67	
2020-10	63.03	52992.5	
2020-11	80.5	50147	
2020-12	86.4	46996.67	
2021-01	95.86	35563.33	
2021-02	101.36	35522.67	
2021-03	85.31	35942	
2021-04	84.13	34893.33	
2021-05	89.35	35517.67	
2021-06	69.03	37821	
2021-07	77.49	23607.5	
2021-08	77.15	21508.67	
2021-09	67.31	18896	
2021-10	62.4	16289.67	
2021-11	67.93	16452	
2021-12	69.12	18797.67	
2022-01	65.43	20755	
2022-02	62.8	22284.33	
2022-03	58.43	22878.33	
2022-04	53.43	24209.67	
2022-05	58.25	26588	
2022-06	65.75	28274.67	
2022-07	63.63	26674.33	
2022-08	62.96	26310	
2022-09	57.76	26888.33	
2022-10	63.77	29871.67	
2022-11	69.89	35837	
2022-12	69.5	38969.25	
2023-01	68.31	38534	
2023-02	72.68	40748.33	
2023-03	71.12	40517.33	
2023-04	65.9	36241.67	
2023-05	58.88	34008.67	
2023-06	61.02	34213.33	
2023-07	67.74	37584	
2023-08	68.2	42048	
2023-09	68.8	43904	
2023-10	63.95	43137.33	
2023-11	62.46	41621.67	
2023-12	60.98	41738.25	
2024-01	56.59	40038.33	
2024-02	60.79	42746.5	
2024-03	63.62	36778.75	
2024-04	59.94	34649	
2024-05	60.78	36852.67	
2024-06	53.7	30126.5	
2024-07	48.95	28693.33	
2024-08	43.04	28339.67	
2024-09	45.52	29124.67	
2024-10	58.72	23595.67	
2024-11	59.78	20390.33	
2024-12	60.61	20726.67	
2025-01	59.31	20503	
