month	ct_avg_Tdx收盘价	股东人数
1994-12	4.02	19932	
1995-12	6.05	32624	
1997-12	5.87	59357	
1998-12	5.61	61288	
1999-06	6.44	55705	
1999-12	6.46	51208	
2000-06	7.64	51991	
2000-12	9.52	48557	
2001-12	8.3	41929	
2002-06	7.98	40877	
2002-09	8.21	41177	
2002-12	6.49	42001	
2003-03	6.84	40746	
2003-06	6.69	39219	
2003-09	6.4	37892	
2003-12	6.59	36775	
2004-03	7.39	36391	
2004-06	6.21	35626	
2004-09	5.76	34851	
2004-12	6.19	33776	
2005-03	5.99	33029	
2005-06	6.24	31611	
2005-09	7.68	27432	
2005-12	7.65	26053	
2006-03	9.42	22808	
2006-06	15.62	16009	
2006-09	16.49	11957	
2006-12	27.53	8511	
2007-03	33.16	15979	
2007-06	38.55	17567	
2007-09	39.85	18166	
2007-12	33.84	30806	
2008-03	26.17	38498	
2008-06	14.39	37067	
2008-09	10.07	35066	
2008-12	11.95	32906	
2009-03	16.53	26383	
2009-06	22.29	25649	
2009-09	30.88	22396	
2009-12	42.55	19462	
2010-03	38.44	17932	
2010-06	42.94	12075	
2010-09	61.3	11596	
2010-12	70.3	21070	
2011-03	60.16	22689	
2011-06	67.64	17266	
2011-09	77.47	15485	
2011-12	64.47	15315	
2012-03	67.25	14658	
2012-06	50.31	22927	
2012-09	37.29	21122	
2012-12	36.41	21789	
2013-03	36.76	36015	
2013-06	27.26	42147	
2013-09	20.2	53198	
2013-12	18.83	49794	
2014-03	16.66	53018	
2014-06	13.29	52337	
2014-09	16.71	43826	
2014-12	22.21	39422	
2015-03	21.21	49011	
2015-06	26.31	52179	
2015-09	15.49	39661	
2015-12	17.8	36701	
2016-03	16.7	31754	
2016-06	22.02	30437	
2016-09	20.09	43431	
2016-12	23.68	34524	
2017-03	30.94	32104	
2017-06	33.99	32145	
2017-09	51.26	31945	
2017-12	54.62	34710	
2018-03	56.43	28163	
2018-06	63.68	26708	
2018-09	45.21	36808	
2018-12	37.63	41462	
2019-03	55.69	32087	
2019-06	60.11	28953	
2019-09	76.88	30528	
2019-12	87.56	40419	
2020-03	88.97	30573	
2020-06	135.37	36278	
2020-09	198.27	45006	
2020-12	304.93	51494	
2021-03	310.16	62837	
2021-06	467.43	63475	
2021-09	296.88	80396	
2021-12	319.56	78609	
2022-03	271.12	80957	
2022-06	292.61	58142	
2022-09	293.51	58268	
2022-12	278.92	61317	
2023-03	271.4	67920	
2023-06	205.4	110239	
2023-09	250.94	74036	
2023-12	224.56	74862	
2024-03	245.86	61874	
2024-06	228.81	67263	
2024-09	166.24	78971	
