month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
1996-01	5.29	-2.85	
1996-02	5.41	-14.29	
1996-03	5.72	-7.05	
1996-04	5.83	-22.57	
1996-05	6.46	3.29	
1996-06	6.18	-6.16	
1996-07	5.83	-25.04	
1996-08	5.82	-30.28	
1996-09	5.55	-60.63	
1996-10	6.47	-11.4	
1996-11	7.75	48.81	
1996-12	8.46	70.86	
1997-01	7.1	66.93	
1997-02	7.62	78.03	
1997-03	8.62	91.54	
1997-04	9.46	94.08	
1997-05	7.62	55.76	
1997-06	6.69	8.39	
1997-07	5.84	-22.66	
1997-08	6.63	-29.59	
1997-09	6.9	-28.21	
1997-10	6.41	-55.22	
1997-11	6.15	-70.13	
1997-12	5.87	-80.9	
1998-01	6.13	-68.69	
1998-02	6.41	-49.7	
1998-03	5.94	-80.56	
1998-04	6.58	-35.23	
1998-05	6.96	17.34	
1998-06	6.74	30.6	
1998-07	6.14	-25.47	
1998-08	5.83	-40.94	
1998-09	5.63	-58.48	
1998-10	5.92	-61.47	
1998-11	5.91	-58.04	
1998-12	5.61	-64.48	
1999-01	5.36	-86.16	
1999-02	5.22	-88.39	
1999-03	5.53	-76.48	
1999-04	6.1	-26.66	
1999-05	5.63	-46.25	
1999-06	6.44	15.99	
1999-07	7.19	55.88	
1999-08	8.08	82.27	
1999-09	8.27	88.68	
1999-10	7.25	68.81	
1999-11	6.66	39.45	
1999-12	6.46	16.2	
2000-01	6.83	13.02	
2000-02	6.78	9.74	
2000-03	7.22	27.76	
2000-04	7.62	60.49	
2000-05	7.09	38.39	
2000-06	7.64	70.79	
2000-07	7.56	66.07	
2000-08	8.54	79.08	
2000-09	8.25	70.03	
2000-10	9.1	88.39	
2000-11	9.58	94.16	
2000-12	9.52	88.52	
2001-01	9.96	96.11	
2001-02	9.44	76.84	
2001-03	9.97	88.72	
2001-04	11.48	95.19	
2001-05	11.46	91.32	
2001-06	11.62	89.2	
2001-07	10.86	66.07	
2001-08	9.93	23.84	
2001-09	9.59	-4.78	
2001-10	8.16	-33.48	
2001-11	8.31	-44.76	
2001-12	8.3	-51.28	
2002-01	6.91	-77.19	
2002-02	7.48	-77.23	
2002-03	8.44	-56.16	
2002-04	8.63	-38.55	
2002-05	8.43	-38.44	
2002-06	7.98	-60.34	
2002-07	8.77	-3.57	
2002-08	8.36	-18.71	
