month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2015-01	4.37	1.43	
2015-02	5.78	2.14	
2015-03	6.87	2.62	
2015-04	7.6	2.86	
2015-05	8.19	3.01	
2015-06	8.39	2.98	
2015-07	5.21	1.41	
2015-08	7.83	2.53	
2015-09	7.31	2.21	
2015-10	8.7	2.69	
2015-11	9.85	3.04	
2015-12	9.59	2.81	
2016-01	7.43	1.88	
2016-02	7.62	1.89	
2016-03	9	2.31	
2016-04	9.38	2.35	
2016-05	8.66	2.02	
2016-06	10.23	2.47	
2016-07	10.45	2.44	
2016-08	9.71	2.11	
2016-09	9.13	1.85	
2016-10	9.15	1.79	
2016-11	9	1.69	
2016-12	8.28	1.41	
2017-01	8.17	1.33	
2017-02	8.04	1.25	
2017-03	8.54	1.34	
2017-04	8.72	1.34	
2017-05	7.39	0.95	
2017-06	7.87	1.04	
2017-07	8.74	1.23	
2017-08	8.55	1.14	
2017-09	8.63	1.13	
2017-10	8.13	0.97	
2017-11	7.76	0.85	
2017-12	6.6	0.56	
2018-01	6.57	0.53	
2018-02	5.89	0.36	
2018-03	6.48	0.48	
2018-04	5.87	0.33	
2018-05	5.23	0.18	
2018-06	4.49	0	
2018-07	4.12	-0.08	
2018-08	3.97	-0.12	
2018-09	4.11	-0.09	
2018-10	3.68	-0.19	
2018-11	3.84	-0.16	
2018-12	3.65	-0.21	
2019-01	3.69	-0.2	
2019-02	4.6	-0.01	
2019-03	5.45	0.17	
2019-04	4.9	0.04	
2019-05	4.04	-0.14	
2019-06	4.1	-0.13	
2019-07	3.97	-0.16	
2019-08	3.76	-0.21	
2019-09	4.12	-0.13	
2019-10	3.78	-0.21	
2019-11	3.72	-0.22	
2019-12	4.03	-0.16	
2020-01	5.4	0.12	
2020-02	7.64	0.57	
2020-03	6.03	0.23	
2020-04	6.29	0.27	
2020-05	7.96	0.59	
2020-06	8.87	0.74	
2020-07	8.43	0.63	
2020-08	7.88	0.51	
2020-09	7.11	0.35	
2020-10	7.84	0.47	
2020-11	8.76	0.62	
2020-12	10.22	0.86	
2021-01	12.31	1.2	
2021-02	11.88	1.08	
2021-03	11.21	0.93	
2021-04	10.74	0.82	
2021-05	10.14	0.7	
2021-06	11.31	0.86	
2021-07	15.69	1.52	
2021-08	16.94	1.66	
2021-09	16.17	1.48	
2021-10	15.95	1.39	
2021-11	18.53	1.71	
2021-12	17.46	1.49	
2022-01	13.52	0.9	
2022-02	12.54	0.73	
2022-03	11.08	0.51	
2022-04	8.74	0.18	
2022-05	9.74	0.3	
2022-06	13.68	0.8	
2022-07	13.44	0.74	
2022-08	12.02	0.54	
2022-09	10.13	0.28	
2022-10	9.96	0.25	
2022-11	10.16	0.26	
2022-12	9.54	0.17	
2023-01	9.44	0.15	
2023-02	9.57	0.16	
2023-03	8.92	0.07	
2023-04	8.68	0.04	
2023-05	8.55	0.02	
2023-06	8.18	-0.03	
2023-07	8.27	-0.02	
2023-08	7.85	-0.07	
2023-09	7.25	-0.14	
2023-10	7.01	-0.17	
2023-11	7.06	-0.16	
2023-12	6.49	-0.23	
2024-01	6.15	-0.27	
2024-02	5.68	-0.32	
2024-03	6.18	-0.26	
2024-04	5.92	-0.29	
2024-05	6.16	-0.26	
2024-06	6.05	-0.27	
2024-07	5.78	-0.3	
2024-08	5.73	-0.3	
2024-09	5.84	-0.29	
2024-10	6.9	-0.15	
2024-11	7.32	-0.1	
2024-12	6.82	-0.16	
2025-01	6.37	-0.21	
2025-02	6.67	-0.17	
