month	ct_avg_Tdx收盘价	人均持股
2006-12	14.34	2792	
2007-03	16.45	3134	
2007-06	14.37	3423	
2007-09	19.09	4704	
2007-12	18.06	7894	
2008-03	22.39	11914	
2008-06	12.63	13183	
2008-09	5.82	10052	
2008-12	8.22	9357	
2009-03	11.01	8904	
2009-06	11.94	4401	
2009-09	11.57	8457	
2009-12	12.89	7418	
2010-03	13.89	10800	
2010-06	11.15	8562	
2010-09	14.9	11174	
2010-12	17.85	8893	
2011-03	20.75	12106	
2011-06	13.39	17813	
2011-09	8.71	12137	
2011-12	8.59	11829	
2012-03	7.11	7460	
2012-06	6.58	7725	
2012-09	6.16	8188	
2012-12	5.24	8612	
2013-03	6.19	8131	
2013-06	5.1	8315	
2013-09	5.89	9460	
2013-12	5.86	10160	
2014-03	6.82	11356	
2014-09	14.11	12302	
2014-12	14.98	11625	
2015-03	25.85	8445	
2015-06	32.09	8660	
2015-09	27.98	8455	
2015-12	36.7	5383	
2016-03	34.43	5645	
2016-06	39.06	8839	
2016-09	34.79	8339	
2016-12	31.56	7357	
2017-03	32.56	8231	
2017-04	33.26	9326	
2017-06	29.86	9667	
2017-08	32.43	9049	
2017-09	32.72	8265	
2017-12	21.92	9195	
2018-03	21.5	9420	
2018-04	19.5	9407	
2018-05	17.38	9240	
2018-06	14.91	15597	
2018-07	13.61	14644	
2018-09	13.53	14591	
2018-10	12.14	15422	
2018-11	12.67	15759.33	
2018-12	12.04	15694.75	
2019-01	12.18	16175	
2019-02	15.16	16307.33	
2019-03	17.97	18853.5	
2019-04	16.14	16729	
2019-05	13.31	16096	
2019-06	13.5	15043	
2019-07	13.08	15333	
2019-08	12.28	15634.67	
2019-09	13.46	16044.67	
2019-10	12.38	15712.33	
2019-11	12.18	15374	
2019-12	13.19	15680.33	
2020-01	17.67	14632.5	
2020-02	25	10670.67	
2020-03	19.72	10775.33	
2020-04	20.57	11172.33	
2020-05	25.29	13713.75	
2020-06	28.99	10494.5	
2020-07	27.58	10228	
2020-08	25.78	10182.67	
2020-09	23.26	10960.67	
2020-10	25.66	10903	
2020-11	28.64	12175.33	
2020-12	33.44	13576	
2021-01	40.25	12343.67	
2021-02	38.84	12517.33	
2021-03	36.65	13183.67	
2021-04	35.13	12204.5	
2021-05	33.15	11952.67	
2021-06	36.98	12799.33	
2021-07	51.3	11521.33	
2021-08	55.41	8425.33	
2021-09	52.89	8898.67	
2021-10	52.17	9871	
2021-11	60.6	11644.33	
2021-12	57.11	9731.67	
2022-01	44.21	8229.67	
2022-02	41.01	7965.33	
2022-03	36.61	7850	
2022-04	28.58	8006	
2022-05	31.87	8065.5	
2022-06	44.7	9253.67	
2022-07	43.86	9899.67	
2022-08	39.24	9917	
2022-09	33.04	9402	
2022-10	32.51	9166.67	
2022-11	33.16	8535.5	
2022-12	31.15	8584.25	
2023-01	30.8	8556	
2023-02	31.23	8060.67	
2023-03	29.12	7878	
2023-04	28.31	8201	
2023-05	27.89	8218.5	
2023-06	26.7	8548.5	
2023-07	26.97	8814.33	
2023-08	25.62	9043	
2023-09	23.66	8859	
2023-12	21.16	9421	
2024-01	20.08	9415	
2024-02	18.52	9521	
2024-03	20.17	9082.75	
2024-04	19.3	8638.33	
2024-05	20.1	8453.67	
2024-06	19.73	8506.5	
2024-07	18.77	8860	
2024-08	18.62	9146	
2024-09	18.95	9227	
2024-10	22.4	9238.67	
2024-11	23.78	8123.67	
2024-12	22.14	9589.5	
