month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2023-04	18.79	0.45	
2023-05	17.84	0.36	
2023-06	16.56	0.25	
2023-07	16.71	0.25	
2023-08	16.92	0.25	
2023-09	13.74	0.01	
2023-10	12.66	-0.08	
2023-11	12.56	-0.09	
2023-12	10.99	-0.21	
2024-01	10.3	-0.26	
2024-02	8.99	-0.36	
2024-03	9.83	-0.3	
2024-04	10.5	-0.26	
2024-05	10.31	-0.28	
2024-06	8.9	-0.38	
2024-07	8.35	-0.42	
2024-08	8.22	-0.43	
2024-09	8.47	-0.41	
2024-10	11.06	-0.24	
2024-11	12.46	-0.15	
2024-12	11.4	-0.22	
2025-01	10.6	-0.28	
2025-02	11.07	-0.25	
