month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2009-10	5.91	56.36	
2009-11	6.06	66.62	
2009-12	5.98	62.07	
2010-01	5.93	59.24	
2010-02	5.62	16.55	
2010-03	5.62	0.97	
2010-04	5.45	-21.13	
2010-05	5.07	-52.95	
2010-06	4.84	-69.25	
2010-07	4.84	-75.37	
2010-08	4.8	-82.87	
2010-09	4.62	-90.87	
2010-10	5.07	-57.92	
2010-11	4.87	-50.22	
2010-12	4.71	-75.54	
2011-01	4.73	-80.67	
2011-02	4.87	-47.2	
2011-03	4.94	-12.34	
2011-04	5.17	21.33	
2011-05	5.07	28.74	
2011-06	4.95	19.33	
2011-07	4.83	-9.78	
2011-08	4.55	-41.19	
2011-09	4.48	-60.93	
2011-10	4.65	-60.88	
2011-11	4.79	-31.41	
2011-12	4.65	-50.2	
2012-01	4.75	-47.9	
2012-02	4.86	-0.49	
2012-03	4.77	-3.86	
2012-04	4.74	-20.43	
2012-05	4.6	-43.22	
2012-06	4.4	-71.29	
2012-07	4.03	-90.42	
2012-08	4.03	-84.43	
2012-09	3.92	-96.21	
2012-10	4.13	-72.37	
2012-11	4.22	-51.58	
2012-12	4.42	-20.03	
2013-01	4.71	23.17	
2013-02	4.82	38.87	
2013-03	4.63	37.97	
2013-04	4.66	47.82	
2013-05	4.82	69.36	
2013-06	4.46	48.06	
2013-07	4.36	-6.87	
2013-08	4.31	-34.62	
2013-09	4.37	-35.95	
2013-10	4.27	-56.2	
2013-11	4.35	-46.68	
2013-12	4.28	-47.36	
2014-01	3.97	-91.88	
2014-02	3.95	-89.84	
2014-03	3.85	-94.94	
2014-04	4	-75.89	
2014-05	3.99	-65.76	
2014-06	4.11	-34.46	
2014-07	4.04	-35.6	
2014-08	4.09	-13.35	
2014-09	4.1	3.53	
2014-10	4.07	-7.19	
2014-11	4.26	37.63	
2014-12	5.82	79.5	
2015-01	6.28	86.52	
2015-02	5.61	76.67	
2015-03	5.85	82.35	
2015-04	6.74	94.35	
2015-05	6.56	86.25	
2015-06	6.86	89.67	
2015-07	6.57	76.63	
2015-08	5.67	28.44	
2015-09	5.43	-4.73	
2015-10	5.46	-18.43	
2015-11	5.71	-12.2	
2015-12	5.83	-6.29	
2016-01	5.18	-41.92	
2016-02	4.7	-70.24	
2016-03	4.81	-74.81	
2016-04	4.76	-81.92	
2016-05	4.73	-85.16	
2016-06	4.92	-56.34	
2016-07	4.97	-45.92	
2016-08	5.22	-9.05	
2016-09	5.21	5.58	
2016-10	5.21	14.79	
2016-11	5.36	42.57	
2016-12	5.49	49.71	
2017-01	5.56	61.51	
2017-02	5.83	81.25	
2017-03	5.9	83.66	
2017-04	5.92	84.28	
2017-05	6.08	91.56	
2017-06	6.25	94.4	
2017-07	6.39	93.45	
2017-08	6.85	97.28	
2017-09	6.94	93.45	
2017-10	7.13	97.43	
2017-11	7.04	85.84	
2017-12	7.19	88.44	
2018-01	8.56	98.94	
2018-02	8.82	90.65	
2018-03	7.98	73.38	
2018-04	7.5	47.87	
2018-05	7.47	32.83	
2018-06	6.99	-3.48	
2018-07	6.69	-23.7	
2018-08	6.78	-31.64	
2018-09	6.82	-33.13	
2018-10	6.99	-16.72	
2018-11	6.78	-35.96	
2018-12	6.54	-70.63	
2019-01	6.54	-77.48	
2019-02	7.06	-28.87	
2019-03	7.06	-4.85	
2019-04	7.39	32.74	
2019-05	6.99	29.38	
2019-06	7.3	58.18	
2019-07	7.32	71.35	
2019-08	7.06	41.11	
2019-09	7.04	5.27	
2019-10	7.29	38.69	
2019-11	7.23	42.56	
2019-12	7.18	16.4	
2020-01	7.15	16.41	
2020-02	6.66	-57.19	
2020-03	6.46	-77.23	
2020-04	6.34	-90.09	
2020-05	6.36	-84.82	
2020-06	6.35	-81.07	
2020-07	6.47	-64.63	
2020-08	6.22	-84.65	
2020-09	6.16	-93.06	
2020-10	6.33	-67.69	
2020-11	6.55	-32.99	
2020-12	6.57	-5.78	
2021-01	6.57	-1.61	
2021-02	7.02	48.57	
2021-03	7.31	70.03	
2021-04	7.15	73.85	
2021-05	6.94	60.66	
2021-06	6.73	28.4	
2021-07	6.21	-17.05	
2021-08	5.85	-45.33	
2021-09	6.05	-50.13	
2021-10	6.04	-53.79	
2021-11	5.83	-79.95	
2021-12	5.86	-82.45	
2022-01	6.06	-51.5	
2022-02	6.22	-27.4	
2022-03	6.11	-26.79	
2022-04	6.18	-5.26	
2022-05	5.99	-35.15	
2022-06	6	-46.05	
2022-07	5.74	-56.46	
2022-08	5.48	-83.11	
2022-09	5.53	-79.29	
2022-10	5.49	-86.44	
2022-11	5.38	-89.33	
2022-12	5.57	-62.17	
2023-01	5.63	-42.19	
2023-02	5.6	-38.21	
2023-03	5.9	9.67	
2023-04	6.21	44.6	
2023-05	6.58	60.94	
2023-06	6.36	63.21	
2023-07	6.1	53.36	
2023-08	5.99	36.14	
2023-09	6.14	48.17	
2023-10	6.48	74.16	
2023-11	6.35	73.38	
2023-12	6.41	79	
2024-01	6.63	88.35	
2024-02	7	93.43	
2024-03	6.92	85.88	
2024-04	7.13	94.29	
2024-05	7.1	86.83	
2024-06	7.18	92.86	
2024-07	7.58	95.81	
2024-08	7.82	92.9	
2024-09	7.38	72.89	
2024-10	8.13	92.71	
2024-11	7.97	86.65	
2024-12	8.46	97.44	
2025-01	8.45	88.54	
2025-02	8.38	84.82	
