month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2018-08	17.22	-87.92	
2018-09	16.8	-95.91	
2018-10	16.42	-99.45	
2018-11	16.56	-86.36	
2018-12	16.67	-77.95	
2019-01	16.45	-79.91	
2019-02	16.66	-72.62	
2019-03	17.2	-26.49	
2019-04	16.48	-31.97	
2019-05	13.38	-94.28	
2019-06	12.78	-94.64	
2019-07	12.94	-88.98	
2019-08	12.94	-84.29	
2019-09	13.14	-70.18	
2019-10	12.75	-84.92	
2019-11	12.63	-88.05	
2019-12	12.29	-91.44	
2020-01	11.39	-97.94	
2020-02	9.48	-95.62	
2020-03	9.29	-91.92	
2020-04	8.43	-96.04	
2020-05	8.05	-97.52	
2020-06	8.99	-77.05	
2020-07	8.95	-65.14	
2020-08	9.02	-50.98	
2020-09	8.64	-64.25	
2020-10	9.2	-35.94	
2020-11	12.88	12.37	
2020-12	17.54	54.27	
2021-01	15.59	62.99	
2021-02	15.4	68.27	
2021-03	21.82	92	
2021-04	32.92	98.47	
2021-05	58.84	97.82	
2021-06	67.16	97.07	
2021-07	64.02	86.04	
2021-08	61.72	76.66	
2021-09	72.76	90.13	
2021-10	65.63	75.56	
2021-11	65.67	68.67	
2021-12	68.89	81.99	
2022-01	50.56	15.46	
2022-02	44.65	-19.64	
2022-03	42.15	-33.81	
2022-04	41.11	-42.86	
2022-05	44.6	-42.2	
2022-06	72.08	12.33	
2022-07	75.78	32.78	
2022-08	66.82	32.26	
2022-09	64.6	37.97	
2022-10	50.82	-7.09	
2022-11	51.12	-26.54	
2022-12	45.04	-55.84	
2023-01	41.1	-62.33	
2023-02	38.87	-67.63	
2023-03	38.86	-65.02	
2023-04	32.28	-87.12	
2023-05	27.35	-95.98	
2023-06	32.47	-80.4	
2023-07	43.35	-38.05	
2023-08	37.7	-41.07	
2023-09	46.67	-6.16	
2023-10	77.03	45.06	
2023-11	83.02	63.8	
2023-12	80.8	77.98	
2024-01	65.29	57.27	
2024-02	70.8	56.76	
2024-03	96.85	86.14	
2024-04	90.18	83.26	
2024-05	86.56	74.15	
2024-06	90.66	81.86	
2024-07	81.12	50.23	
2024-08	77.49	17.13	
2024-09	77.12	-4.75	
2024-10	96.52	48.36	
2024-11	129.34	83.67	
2024-12	133.99	91.96	
2025-01	131.97	89.68	
2025-02	127.5	76.79	
