month	ct_avg_Tdx收盘价	股东人数
1997-12	13.43	157368	
1998-12	10.33	167707	
1999-06	12.57	115957	
1999-12	9.72	135123	
2000-06	13.14	134423	
2000-12	11.85	163551	
2001-12	7.2	199288	
2002-06	6.65	197905	
2002-09	7.02	197762	
2002-12	7.01	189214	
2003-03	8.49	150166	
2003-06	11.96	85131	
2003-09	11.96	64720	
2003-12	13.81	55232	
2004-03	15.48	46173	
2004-06	9.78	51816	
2004-09	7.89	61002	
2004-12	5.34	83860	
2005-03	4.85	102311	
2005-06	4.45	92272	
2005-09	5.1	78390	
2005-12	3.24	81093	
2006-03	3.58	79276	
2006-06	5.79	64020	
2006-09	5.24	79431	
2006-12	7.6	77907	
2007-03	12.99	74246	
2007-06	16.62	100770	
2007-09	27.84	118026	
2007-12	25.65	217375	
2008-03	15.97	337267	
2008-06	9.93	313822	
2008-09	6.23	295070	
2008-12	6.01	281889	
2009-03	9.32	228976	
2009-06	14.56	189719	
2009-09	19.52	132495	
2009-12	25.95	121004	
2010-03	20.78	179120	
2010-06	13.68	192611	
2010-09	17.2	149058	
2010-12	16.08	228163	
2011-06	17.71	157889	
2011-09	15.5	159286	
2011-12	13.47	168997	
2012-03	15.16	163571	
2012-06	14.68	154660	
2012-09	12.47	152011	
2012-12	15.66	129113	
2013-03	15.43	147168	
2013-06	14.16	167835	
2013-09	13.66	164875	
2013-12	14.75	150162	
2014-03	12.86	167001	
2014-06	15.19	143607	
2014-09	18.02	118075	
2014-12	21.68	105751	
2015-03	24.39	117962	
2015-06	24.32	226324	
2015-09	17.13	164462	
2015-12	20.94	127409	
2016-03	19.6	121140	
2016-06	20.24	118009	
2016-09	21.66	103501	
2016-12	23.81	103088	
2017-03	25.02	113214	
2017-06	30.58	117184	
2017-09	29.67	104983	
2017-12	31.45	112457	
2018-03	35.49	110847	
2018-06	35.85	91710	
2018-09	29.65	96641	
2018-12	25.36	119969	
2019-03	26.52	163292	
2019-06	24.79	140565	
2019-09	24.74	145133	
2019-12	23.49	132207	
2020-03	21.33	131436	
2020-06	18.07	196782	
2020-09	19.48	183988	
2020-12	24.46	209078	
2021-03	20.35	268171	
2021-06	20.99	245303	
2021-09	20.06	241885	
2021-12	20.88	208503	
2022-03	17.66	240295	
2022-06	17.86	235917	
2022-09	15.03	240347	
2022-12	14.94	233175	
2023-03	14.51	233637	
2023-06	13.9	227390	
2023-09	14.83	199195	
2023-12	13.77	198062	
2024-03	14.91	179652	
2024-06	14.11	177822	
2024-09	12.29	174903	
