month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-12	2.81	0.31	
2012-01	2.97	0.37	
2012-02	2.95	0.35	
2012-03	2.81	0.27	
2012-04	2.8	0.26	
2012-05	2.66	0.19	
2012-06	2.46	0.09	
2012-07	2.3	0.01	
2012-08	2.3	0.01	
2012-09	2.14	-0.07	
2012-10	2.17	-0.06	
2012-11	2.22	-0.04	
2012-12	2.46	0.06	
2013-01	2.8	0.19	
2013-02	2.96	0.25	
2013-03	2.79	0.17	
2013-04	2.68	0.11	
2013-05	2.8	0.15	
2013-06	2.54	0.04	
2013-07	2.33	-0.06	
2013-08	2.43	-0.02	
2013-09	2.72	0.09	
2013-10	2.71	0.08	
2013-11	2.82	0.11	
2013-12	2.92	0.14	
2014-01	2.89	0.12	
2014-02	2.93	0.12	
2014-03	2.9	0.1	
2014-04	3.06	0.15	
2014-05	2.98	0.11	
2014-06	2.92	0.09	
2014-07	3	0.11	
2014-08	3.24	0.18	
2014-09	3.21	0.16	
2014-10	3.2	0.15	
2014-11	3.36	0.2	
2014-12	4.43	0.56	
2015-01	4.84	0.69	
2015-02	4.53	0.56	
2015-03	4.66	0.59	
2015-04	5.86	0.97	
2015-05	5.83	0.93	
2015-06	6.06	0.98	
2015-07	5.78	0.87	
2015-08	4.87	0.57	
2015-09	4.84	0.55	
2015-10	4.91	0.56	
2015-11	5.19	0.64	
2015-12	5.39	0.69	
2016-01	4.76	0.5	
2016-02	4.44	0.4	
2016-03	4.72	0.49	
2016-04	4.76	0.5	
2016-05	4.68	0.48	
2016-06	4.67	0.47	
2016-07	4.75	0.49	
2016-08	5.01	0.56	
2016-09	4.94	0.53	
2016-10	5	0.54	
2016-11	5.38	0.64	
2016-12	5.42	0.64	
2017-01	5.42	0.62	
2017-02	5.64	0.67	
2017-03	5.5	0.61	
2017-04	5.28	0.53	
2017-05	5.02	0.44	
2017-06	5.27	0.5	
2017-07	5.79	0.64	
2017-08	5.66	0.59	
2017-09	5.54	0.54	
2017-10	5.53	0.52	
2017-11	5.39	0.48	
2017-12	5.41	0.47	
2018-01	5.64	0.52	
2018-02	5.68	0.52	
2018-03	5.42	0.44	
2018-04	5.2	0.37	
2018-05	5	0.31	
2018-06	4.68	0.22	
2018-07	4.45	0.16	
2018-08	4.5	0.17	
2018-09	4.65	0.2	
2018-10	4.72	0.21	
2018-11	4.74	0.21	
2018-12	4.56	0.16	
2019-01	4.49	0.14	
2019-02	4.76	0.2	
2019-03	5.02	0.26	
2019-04	5.1	0.27	
2019-05	4.54	0.13	
2019-06	4.61	0.14	
2019-07	4.65	0.15	
2019-08	4.5	0.11	
2019-09	4.6	0.13	
2019-10	4.7	0.15	
2019-11	4.64	0.13	
2019-12	4.65	0.12	
2020-01	4.69	0.13	
2020-02	4.38	0.05	
2020-03	4.2	0	
2020-04	3.99	-0.05	
2020-05	3.96	-0.06	
2020-06	3.92	-0.07	
2020-07	4.21	-0.01	
2020-08	4.13	-0.03	
2020-09	4	-0.06	
2020-10	4	-0.07	
2020-11	4.04	-0.06	
2020-12	4.05	-0.06	
2021-01	3.97	-0.08	
2021-02	4.08	-0.06	
2021-03	4.14	-0.05	
2021-04	4.04	-0.08	
2021-05	4.1	-0.07	
2021-06	4.03	-0.09	
2021-07	3.88	-0.12	
2021-08	3.74	-0.16	
2021-09	3.83	-0.14	
2021-10	3.82	-0.14	
2021-11	3.77	-0.16	
2021-12	3.8	-0.15	
2022-01	3.85	-0.14	
2022-02	3.88	-0.14	
2022-03	3.67	-0.19	
2022-04	3.76	-0.17	
2022-05	3.58	-0.21	
2022-06	3.69	-0.19	
2022-07	3.7	-0.19	
2022-08	3.67	-0.19	
2022-09	3.7	-0.19	
2022-10	3.58	-0.22	
2022-11	3.59	-0.21	
2022-12	3.77	-0.18	
2023-01	3.76	-0.18	
2023-02	3.72	-0.19	
2023-03	3.85	-0.16	
2023-04	4.02	-0.12	
2023-05	4.32	-0.06	
2023-06	4.19	-0.09	
2023-07	4.24	-0.07	
2023-08	4.36	-0.04	
2023-09	4.35	-0.04	
2023-10	4.36	-0.04	
2023-11	4.34	-0.04	
2023-12	4.44	-0.02	
2024-01	4.54	0.01	
2024-02	4.77	0.06	
2024-03	4.9	0.09	
2024-04	5.16	0.15	
2024-05	5.28	0.17	
2024-06	5.16	0.14	
2024-07	5.26	0.16	
2024-08	5.13	0.13	
2024-09	5.34	0.18	
2024-10	5.96	0.31	
2024-11	5.95	0.31	
2024-12	6.39	0.4	
2025-01	6.21	0.36	
2025-02	6.15	0.34	
