month	ct_avg_Tdx收盘价	股东人数
2013-12	7.48	105048	
2014-03	6.26	99743	
2014-06	5.55	95648	
2014-09	5.49	90449	
2014-12	6.73	76624	
2015-03	6.94	80522	
2015-06	12.31	462574	
2015-09	7.71	319076	
2015-12	7.7	280118	
2016-03	5.51	274682	
2016-06	5.29	268841	
2016-09	5.32	252233	
2016-12	5.48	248066	
2017-03	5.69	242783	
2017-06	5.57	227018	
2017-09	5.42	218605	
2017-12	5.4	203573	
2018-03	5.65	246423	
2018-06	4.91	190592	
2018-09	5	184348	
2018-12	4.62	182877	
2019-03	4.88	182842	
2019-06	4.54	180055	
2019-09	4.02	183739	
2019-12	3.89	179909	
2020-03	3.45	175737	
2020-06	3.52	171384	
2020-09	3.82	159848	
2020-12	3.66	165547	
2021-03	3.67	169901	
2021-06	3.63	171231	
2021-09	3.94	181328	
2021-12	3.93	163145	
2022-03	3.53	162080	
2022-06	3.5	163738	
2022-09	3.43	155773	
2022-12	3.4	151040	
2023-03	3.79	140140	
2023-06	4.99	133503	
2023-09	4.37	131194	
2023-12	4.64	129945	
2024-03	5.98	118275	
2024-06	6.9	114874	
2024-09	6.03	116938	
