month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-03	0.72	-0.16	
2022-04	0.7	-0.19	
2022-05	0.71	-0.17	
2022-06	0.72	-0.16	
2022-07	0.75	-0.13	
2022-08	0.73	-0.15	
2022-09	0.71	-0.17	
2022-10	0.69	-0.2	
2022-11	0.72	-0.16	
2022-12	0.7	-0.19	
2023-01	0.73	-0.15	
2023-02	0.76	-0.12	
2023-03	0.78	-0.09	
2023-04	0.84	-0.01	
2023-05	1	0.18	
2023-06	1.03	0.21	
2023-07	1.03	0.21	
2023-08	0.97	0.14	
2023-09	0.9	0.06	
2023-10	0.89	0.06	
2023-11	0.93	0.12	
2023-12	0.96	0.16	
2024-01	1.05	0.27	
2024-02	1.13	0.36	
2024-03	1.23	0.48	
2024-04	1.35	0.63	
2024-05	1.32	0.59	
2024-06	1.42	0.69	
2024-07	1.51	0.8	
2024-08	1.39	0.64	
2024-09	1.28	0.51	
2024-10	1.31	0.52	
2024-11	1.22	0.42	
2024-12	1.22	0.4	
2025-01	1.13	0.3	
2025-02	1.13	0.3	
