month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-09	2.58	-0.01	
2005-10	2.72	0.03	
2005-11	2.62	-0.01	
2005-12	2.48	-0.07	
2006-01	2.79	0.04	
2006-02	2.71	0	
2006-03	2.63	-0.03	
2006-04	3.61	0.32	
2006-05	5.65	1.03	
2006-06	5.49	0.95	
2006-07	5.81	1.02	
2006-08	5.11	0.76	
2006-09	5.49	0.87	
2006-10	5.86	0.97	
2006-11	5.73	0.9	
2006-12	6.38	1.08	
2007-01	8.84	1.82	
2007-02	9.32	1.9	
2007-03	9.32	1.84	
2007-04	9.32	1.77	
2007-05	9.32	1.72	
2007-06	11.09	2.15	
2007-07	16.66	3.54	
2007-08	22.86	4.91	
2007-09	23.34	4.72	
2007-10	24.5	4.71	
2007-11	20.88	3.68	
2007-12	25.16	4.39	
2008-01	29.23	4.93	
2008-02	28.1	4.44	
2008-03	24.57	3.56	
2008-04	19.33	2.48	
2008-05	22.97	2.99	
2008-06	19.21	2.26	
2008-07	21.16	2.49	
2008-08	20.11	2.23	
2008-09	18.47	1.9	
2008-10	19.6	2.01	
2008-11	22.03	2.29	
2008-12	28.12	3.06	
2009-01	27.24	2.8	
2009-02	29.45	2.97	
2009-03	29.89	2.9	
2009-04	34.16	3.29	
2009-05	35.3	3.26	
2009-06	33.91	2.95	
2009-07	35.19	2.95	
2009-08	34.62	2.76	
2009-09	37.17	2.9	
2009-10	40.16	3.05	
2009-11	42.43	3.12	
2009-12	43.2	3.04	
2010-01	42.74	2.85	
2010-02	38.58	2.37	
2010-03	38.26	2.24	
2010-04	36.65	2.02	
2010-05	32.14	1.58	
2010-06	30.12	1.37	
2010-07	27.35	1.11	
2010-08	30.51	1.3	
2010-09	31.83	1.35	
2010-10	34.88	1.51	
2010-11	35.77	1.52	
2010-12	35.04	1.41	
2011-01	33.24	1.24	
2011-02	35.85	1.36	
2011-03	37.45	1.41	
2011-04	35.56	1.24	
2011-05	32.38	1	
2011-06	30.69	0.86	
2011-07	30.84	0.84	
2011-08	25.85	0.52	
2011-09	23.96	0.39	
2011-10	23.9	0.37	
2011-11	24	0.36	
2011-12	19.86	0.11	
2012-01	18.82	0.05	
2012-02	20.04	0.1	
2012-03	19.8	0.08	
2012-04	18.5	0	
2012-05	18.73	0	
2012-06	17.49	-0.07	
2012-07	15.18	-0.2	
2012-08	15.19	-0.2	
2012-09	14.39	-0.25	
2012-10	15.31	-0.21	
2012-11	14.3	-0.26	
2012-12	14.85	-0.24	
2013-01	17.53	-0.11	
2013-02	18.75	-0.05	
2013-03	17.37	-0.13	
2013-04	16.04	-0.2	
2013-05	18.91	-0.07	
2013-06	19.76	-0.03	
2013-07	20.27	-0.02	
2013-08	20.45	-0.02	
2013-09	25.02	0.19	
2013-10	30.13	0.41	
2013-11	28.12	0.3	
2013-12	25.93	0.19	
2014-01	25.15	0.14	
2014-02	26.28	0.18	
2014-03	23.52	0.05	
2014-04	23.77	0.05	
2014-05	22.16	-0.03	
2014-06	22.15	-0.04	
2014-07	22.99	-0.01	
2014-08	23.96	0.02	
2014-09	25.87	0.09	
2014-10	25.14	0.05	
2014-11	26.4	0.09	
2014-12	30.67	0.26	
2015-01	33.76	0.37	
2015-02	30.72	0.23	
2015-03	33.71	0.34	
2015-04	44.48	0.74	
2015-05	45.26	0.75	
2015-06	45.87	0.75	
2015-07	36.5	0.37	
2015-08	33.98	0.27	
2015-09	29.18	0.08	
2015-10	30.99	0.14	
2015-11	32.64	0.19	
2015-12	30.92	0.13	
2016-01	25.62	-0.07	
2016-02	23.01	-0.16	
2016-03	23.37	-0.15	
2016-04	23.7	-0.14	
2016-05	22.22	-0.19	
2016-06	22.04	-0.19	
2016-07	23.45	-0.14	
2016-08	24.05	-0.12	
2016-09	23.78	-0.13	
2016-10	23.86	-0.13	
2016-11	24.74	-0.1	
2016-12	24.89	-0.09	
2017-01	24.99	-0.09	
2017-02	27.11	-0.02	
2017-03	29.13	0.05	
2017-04	30.87	0.11	
2017-05	27.52	-0.01	
2017-06	27.83	0	
2017-07	28.74	0.04	
2017-08	28.7	0.04	
2017-09	28.6	0.04	
2017-10	28.36	0.03	
2017-11	29.8	0.08	
2017-12	27.77	0.01	
2018-01	28.4	0.04	
2018-02	25.64	-0.06	
2018-03	25.51	-0.06	
2018-04	24.01	-0.1	
2018-05	22.99	-0.14	
2018-06	20.11	-0.24	
2018-07	19.75	-0.25	
2018-08	19.59	-0.25	
2018-09	20.35	-0.22	
2018-10	19.73	-0.24	
2018-11	20.46	-0.21	
2018-12	20.3	-0.21	
2019-01	21.18	-0.17	
2019-02	22.46	-0.12	
2019-03	24.28	-0.04	
2019-04	24.45	-0.03	
2019-05	21.09	-0.16	
2019-06	21.03	-0.16	
2019-07	21.06	-0.15	
2019-08	20.09	-0.18	
2019-09	20.11	-0.18	
2019-10	19.63	-0.2	
2019-11	19.39	-0.2	
2019-12	19.58	-0.19	
2020-01	20.01	-0.17	
2020-02	18.71	-0.23	
2020-03	22.54	-0.07	
2020-04	22.84	-0.05	
2020-05	22.35	-0.08	
2020-06	20.8	-0.14	
2020-07	23.71	-0.02	
2020-08	26.44	0.09	
2020-09	25.93	0.06	
2020-10	27.4	0.12	
2020-11	25.82	0.05	
2020-12	27.85	0.13	
2021-01	35.15	0.41	
2021-02	40.14	0.59	
2021-03	35.15	0.38	
2021-04	35.31	0.38	
2021-05	37.17	0.44	
2021-06	36.04	0.39	
2021-07	44.73	0.7	
2021-08	54.71	1.05	
2021-09	81.44	1.99	
2021-10	74.56	1.68	
2021-11	73.29	1.59	
2021-12	69.49	1.41	
2022-01	61.33	1.1	
2022-02	61.78	1.09	
2022-03	63.54	1.13	
2022-04	60.86	1.02	
2022-05	64.25	1.1	
2022-06	81.21	1.61	
2022-07	87	1.74	
2022-08	79.84	1.47	
2022-09	75.14	1.29	
2022-10	70.06	1.1	
2022-11	69.27	1.05	
2022-12	64.74	0.89	
2023-01	65.26	0.89	
2023-02	68.14	0.94	
2023-03	69.46	0.96	
2023-04	70.71	0.97	
2023-05	74.41	1.05	
2023-06	71.52	0.95	
2023-07	71.49	0.93	
2023-08	68.22	0.83	
2023-09	63.97	0.71	
2023-10	62.77	0.67	
2023-11	61.41	0.62	
2023-12	58.7	0.54	
2024-01	62.22	0.62	
2024-02	63.8	0.64	
2024-03	68.92	0.76	
2024-04	63.48	0.61	
2024-05	64.41	0.61	
2024-06	62.49	0.55	
2024-07	59.22	0.46	
2024-08	57.61	0.41	
2024-09	55.24	0.34	
2024-10	61	0.46	
2024-11	62.21	0.48	
2024-12	57.19	0.35	
2025-01	53.92	0.26	
